Input	Match type	Approved symbol	Approved name	HGNC ID	Location
DENND1B	Approved symbol	DENND1B	DENN/MADD domain containing 1B	HGNC:28404	1q31.3
DENND4C	Approved symbol	DENND4C	DENN/MADD domain containing 4C	HGNC:26079	9p22.1
DEPTOR	Approved symbol	DEPTOR	DEP domain containing MTOR-interacting protein	HGNC:22953	8q24.12
DFFA	Approved symbol	DFFA	DNA fragmentation factor, 45kDa, alpha polypeptide	HGNC:2772	1p36.3-p36.2
DFNA5	Approved symbol	DFNA5	deafness, autosomal dominant 5	HGNC:2810	7p15
DHCR24	Approved symbol	DHCR24	24-dehydrocholesterol reductase	HGNC:2859	1p32.3
DHRS1	Approved symbol	DHRS1	dehydrogenase/reductase (SDR family) member 1	HGNC:16445	14q11.2
DHRS3	Approved symbol	DHRS3	dehydrogenase/reductase (SDR family) member 3	HGNC:17693	1p36.1
DHRS4	Approved symbol	DHRS4	dehydrogenase/reductase (SDR family) member 4	HGNC:16985	14q11.2
DHRS7	Approved symbol	DHRS7	dehydrogenase/reductase (SDR family) member 7	HGNC:21524	14q23.1
DHX40	Approved symbol	DHX40	DEAH (Asp-Glu-Ala-His) box polypeptide 40	HGNC:18018	17q22
DIO2	Approved symbol	DIO2	deiodinase, iodothyronine, type II	HGNC:2884	14q24.2-q24.3
DISC1	Approved symbol	DISC1	disrupted in schizophrenia 1	HGNC:2888	1q42.1
DKFZp761D112	Synonyms	MMP16	matrix metallopeptidase 16 (membrane-inserted)	HGNC:7162	8q21
DLD	Approved symbol	DLD	dihydrolipoamide dehydrogenase	HGNC:2898	7q31-q32
DLGAP5	Approved symbol	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	HGNC:16864	14q22.3
DLK1	Approved symbol	DLK1	delta-like 1 homolog (Drosophila)	HGNC:2907	14q32.2
DLL3	Approved symbol	DLL3	delta-like 3 (Drosophila)	HGNC:2909	19q13.2
DMKN	Approved symbol	DMKN	dermokine	HGNC:25063	19q13.12
DNAJA4	Approved symbol	DNAJA4	DnaJ (Hsp40) homolog, subfamily A, member 4	HGNC:14885	15q24.1
DNAJB6	Approved symbol	DNAJB6	DnaJ (Hsp40) homolog, subfamily B, member 6	HGNC:14888	7q36.3
DNAJC1	Approved symbol	DNAJC1	DnaJ (Hsp40) homolog, subfamily C, member 1	HGNC:20090	10p11.23
DNAJC10	Approved symbol	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10	HGNC:24637	2q32.1
DNAJC15	Approved symbol	DNAJC15	DnaJ (Hsp40) homolog, subfamily C, member 15	HGNC:20325	13q14.1
DNAJC19	Approved symbol	DNAJC19	DnaJ (Hsp40) homolog, subfamily C, member 19	HGNC:30528	3q26.33
DNAJC22	Approved symbol	DNAJC22	DnaJ (Hsp40) homolog, subfamily C, member 22	HGNC:25802	12q13.12
DNASE1L3	Approved symbol	DNASE1L3	deoxyribonuclease I-like 3	HGNC:2959	3p14.3
DOCK11	Approved symbol	DOCK11	dedicator of cytokinesis 11	HGNC:23483	Xq24
DOCK2	Approved symbol	DOCK2	dedicator of cytokinesis 2	HGNC:2988	5q35.1
DPAGT1	Approved symbol	DPAGT1	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	HGNC:2995	11q23.3
DPCD	Approved symbol	DPCD	deleted in primary ciliary dyskinesia homolog (mouse)	HGNC:24542	10q24.32
DPM1	Approved symbol	DPM1	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	HGNC:3005	20q13.1
DPM3	Approved symbol	DPM3	dolichyl-phosphate mannosyltransferase polypeptide 3	HGNC:3007	1q22
DPP7	Approved symbol	DPP7	dipeptidyl-peptidase 7	HGNC:14892	9q34.3
DPYSL2	Approved symbol	DPYSL2	dihydropyrimidinase-like 2	HGNC:3014	8p22-p21
DQ895289	Unmatched				
DQ896551	Unmatched				
DRAM1	Approved symbol	DRAM1	DNA-damage regulated autophagy modulator 1	HGNC:25645	12q23.2
DSC2	Approved symbol	DSC2	desmocollin 2	HGNC:3036	18q12.1
DSC2	Synonyms	DSC3	desmocollin 3	HGNC:3037	18q12.1
DSC3	Approved symbol	DSC3	desmocollin 3	HGNC:3037	18q12.1
DSC3	Previous symbol	DSC2	desmocollin 2	HGNC:3036	18q12.1
DSCR6	Previous symbol	RIPPLY3	ripply transcriptional repressor 3	HGNC:3047	21q22.2
DSG2	Approved symbol	DSG2	desmoglein 2	HGNC:3049	18q12.1
DSP	Approved symbol	DSP	desmoplakin	HGNC:3052	6p24.3
DSTN	Approved symbol	DSTN	destrin (actin depolymerizing factor)	HGNC:15750	20p12.1
DTX2	Approved symbol	DTX2	deltex 2, E3 ubiquitin ligase	HGNC:15973	7q11.23
DTYMK	Approved symbol	DTYMK	deoxythymidylate kinase (thymidylate kinase)	HGNC:3061	2q37
DUSP1	Approved symbol	DUSP1	dual specificity phosphatase 1	HGNC:3064	5q35.1
DUSP1	Synonyms	DUSP12	dual specificity phosphatase 12	HGNC:3067	1q21-q22
DUSP14	Approved symbol	DUSP14	dual specificity phosphatase 14	HGNC:17007	17q12
DUSP22	Approved symbol	DUSP22	dual specificity phosphatase 22	HGNC:16077	6p25.3
DUSP4	Approved symbol	DUSP4	dual specificity phosphatase 4	HGNC:3070	8p12-p11
DUSP5	Approved symbol	DUSP5	dual specificity phosphatase 5	HGNC:3071	10q25
DUSP6	Approved symbol	DUSP6	dual specificity phosphatase 6	HGNC:3072	12q22-q23
DYNC2LI1	Approved symbol	DYNC2LI1	dynein, cytoplasmic 2, light intermediate chain 1	HGNC:24595	2p25.1-p24.1
DYNLL2	Approved symbol	DYNLL2	dynein, light chain, LC8-type 2	HGNC:24596	17q23.2
DYNLRB1	Approved symbol	DYNLRB1	dynein, light chain, roadblock-type 1	HGNC:15468	20q11.21
DYNLT1	Approved symbol	DYNLT1	dynein, light chain, Tctex-type 1	HGNC:11697	6q25.2-q25.3
E2F2	Approved symbol	E2F2	E2F transcription factor 2	HGNC:3114	1p36
E2F3	Approved symbol	E2F3	E2F transcription factor 3	HGNC:3115	6p22
E2F5	Approved symbol	E2F5	E2F transcription factor 5, p130-binding	HGNC:3119	8q21.2
EBP	Approved symbol	EBP	emopamil binding protein (sterol isomerase)	HGNC:3133	Xp11.23-p11.22
EBP	Synonyms	GLB1	galactosidase, beta 1	HGNC:4298	3p22.3
EBP	Synonyms	SH3D19	SH3 domain containing 19	HGNC:30418	4q31.3
EBPL	Approved symbol	EBPL	emopamil binding protein-like	HGNC:18061	13q12-q13
ECE2	Approved symbol	ECE2	endothelin converting enzyme 2	HGNC:13275	3q27.1
ECHDC3	Approved symbol	ECHDC3	enoyl CoA hydratase domain containing 3	HGNC:23489	10p14
ECI1	Approved symbol	ECI1	enoyl-CoA delta isomerase 1	HGNC:2703	16p13.3
ECI2	Approved symbol	ECI2	enoyl-CoA delta isomerase 2	HGNC:14601	6p24.3
ECT2	Approved symbol	ECT2	epithelial cell transforming 2	HGNC:3155	3q26.1-q26.2
EDEM3	Approved symbol	EDEM3	ER degradation enhancer, mannosidase alpha-like 3	HGNC:16787	1q25
EDN2	Approved symbol	EDN2	endothelin 2	HGNC:3177	1p34
EEF1B2	Approved symbol	EEF1B2	eukaryotic translation elongation factor 1 beta 2	HGNC:3208	2q33.3
EEF1D	Approved symbol	EEF1D	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	HGNC:3211	8q24
EEF1G	Approved symbol	EEF1G	eukaryotic translation elongation factor 1 gamma	HGNC:3213	11q12.3
EEF2K	Approved symbol	EEF2K	eukaryotic elongation factor 2 kinase	HGNC:24615	16p12
EFNA1	Approved symbol	EFNA1	ephrin-A1	HGNC:3221	1q21-q22
EFNA4	Approved symbol	EFNA4	ephrin-A4	HGNC:3224	1q21-q22
EFNB2	Approved symbol	EFNB2	ephrin-B2	HGNC:3227	13q33
EFS	Approved symbol	EFS	embryonal Fyn-associated substrate	HGNC:16898	14q11.2
EGFL6	Approved symbol	EGFL6	EGF-like-domain, multiple 6	HGNC:3235	Xp22
EGFR	Approved symbol	EGFR	epidermal growth factor receptor	HGNC:3236	7p12
EGR1	Approved symbol	EGR1	early growth response 1	HGNC:3238	5q23-q31
EGR3	Approved symbol	EGR3	early growth response 3	HGNC:3240	8p23-p21
EHF	Approved symbol	EHF	ets homologous factor	HGNC:3246	11p12
EIF1AX	Approved symbol	EIF1AX	eukaryotic translation initiation factor 1A, X-linked	HGNC:3250	Xp22.13
EIF1B	Approved symbol	EIF1B	eukaryotic translation initiation factor 1B	HGNC:30792	3p22.1
EIF2C2	Previous symbol	AGO2	argonaute RISC catalytic component 2	HGNC:3263	8q24.3
EIF3A	Approved symbol	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3A	Previous symbol	EIF6	eukaryotic translation initiation factor 6	HGNC:6159	20q11.2
EIF3A	Synonyms	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3E	Approved symbol	EIF3E	eukaryotic translation initiation factor 3, subunit E	HGNC:3277	8q22-q23
EIF3E	Synonyms	EIF3E	eukaryotic translation initiation factor 3, subunit E	HGNC:3277	8q22-q23
EIF3F	Approved symbol	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3F	Synonyms	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3H	Approved symbol	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3H	Synonyms	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3L	Approved symbol	EIF3L	eukaryotic translation initiation factor 3, subunit L	HGNC:18138	22q
EIF3M	Approved symbol	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF3M	Synonyms	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF4A1	Approved symbol	EIF4A1	eukaryotic translation initiation factor 4A1	HGNC:3282	17p13
EIF4E	Approved symbol	EIF4E	eukaryotic translation initiation factor 4E	HGNC:3287	4q23
EIF4E3	Approved symbol	EIF4E3	eukaryotic translation initiation factor 4E family member 3	HGNC:31837	3p14
EIF4EBP1	Approved symbol	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	HGNC:3288	8p12
EIF4H	Approved symbol	EIF4H	eukaryotic translation initiation factor 4H	HGNC:12741	7q11.23
EIF5A	Approved symbol	EIF5A	eukaryotic translation initiation factor 5A	HGNC:3300	17p13-p12
ELF3	Approved symbol	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	HGNC:3318	1q32.2
ELF5	Approved symbol	ELF5	E74-like factor 5 (ets domain transcription factor)	HGNC:3320	11p13-p12
ELL2	Approved symbol	ELL2	elongation factor, RNA polymerase II, 2	HGNC:17064	5q15
ELL3	Approved symbol	ELL3	elongation factor RNA polymerase II-like 3	HGNC:23113	15q15.1
ELMO3	Approved symbol	ELMO3	engulfment and cell motility 3	HGNC:17289	16q22.1
ELOVL5	Approved symbol	ELOVL5	ELOVL fatty acid elongase 5	HGNC:21308	6p12.1
ELOVL6	Approved symbol	ELOVL6	ELOVL fatty acid elongase 6	HGNC:15829	4q25
ELP2	Approved symbol	ELP2	elongator acetyltransferase complex subunit 2	HGNC:18248	18q12.1
ENAH	Approved symbol	ENAH	enabled homolog (Drosophila)	HGNC:18271	1q32.2
ENDOD1	Approved symbol	ENDOD1	endonuclease domain containing 1	HGNC:29129	11q21
ENHO	Approved symbol	ENHO	energy homeostasis associated	HGNC:24838	9p13.3
ENO1	Approved symbol	ENO1	enolase 1, (alpha)	HGNC:3350	1p36.2
ENOSF1	Approved symbol	ENOSF1	enolase superfamily member 1	HGNC:30365	18p11.32
ENPP4	Approved symbol	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)	HGNC:3359	6p12.3
ENPP5	Approved symbol	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)	HGNC:13717	6p21.1-p11.2
ENSA	Approved symbol	ENSA	endosulfine alpha	HGNC:3360	1q21.3
ENY2	Approved symbol	ENY2	enhancer of yellow 2 homolog (Drosophila)	HGNC:24449	8q23.1
EPB41L2	Approved symbol	EPB41L2	erythrocyte membrane protein band 4.1-like 2	HGNC:3379	6q23
EPCAM	Approved symbol	EPCAM	epithelial cell adhesion molecule	HGNC:11529	2p21
EPHB3	Approved symbol	EPHB3	EPH receptor B3	HGNC:3394	3q27.1
EPHB4	Approved symbol	EPHB4	EPH receptor B4	HGNC:3395	7q22
EPHB6	Approved symbol	EPHB6	EPH receptor B6	HGNC:3396	7q33-q35
EPHX2	Approved symbol	EPHX2	epoxide hydrolase 2, cytoplasmic	HGNC:3402	8p21
EPPK1	Approved symbol	EPPK1	epiplakin 1	HGNC:15577	8q24.3
ERAP2	Approved symbol	ERAP2	endoplasmic reticulum aminopeptidase 2	HGNC:29499	5q15
ERGIC1	Approved symbol	ERGIC1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	HGNC:29205	5q35.1
ERGIC2	Approved symbol	ERGIC2	ERGIC and golgi 2	HGNC:30208	12p11.22
ERH	Approved symbol	ERH	enhancer of rudimentary homolog (Drosophila)	HGNC:3447	14q24.1
ERLIN2	Approved symbol	ERLIN2	ER lipid raft associated 2	HGNC:1356	8p11.2
ERMP1	Approved symbol	ERMP1	endoplasmic reticulum metallopeptidase 1	HGNC:23703	9p24
ERO1L	Approved symbol	ERO1L	ERO1-like (S. cerevisiae)	HGNC:13280	14q22.1
ERP27	Approved symbol	ERP27	endoplasmic reticulum protein 27	HGNC:26495	12p12.3
ERP27	Synonyms	ERP27	endoplasmic reticulum protein 27	HGNC:26495	12p12.3
ERP29	Approved symbol	ERP29	endoplasmic reticulum protein 29	HGNC:13799	12q24.13
ERP29	Synonyms	ERP29	endoplasmic reticulum protein 29	HGNC:13799	12q24.13
ESD	Approved symbol	ESD	esterase D	HGNC:3465	13q14.1-q14.2
ETFA	Approved symbol	ETFA	electron-transfer-flavoprotein, alpha polypeptide	HGNC:3481	15q23-q25
ETNK2	Approved symbol	ETNK2	ethanolamine kinase 2	HGNC:25575	1q32.1
ETV5	Approved symbol	ETV5	ets variant 5	HGNC:3494	3q28
ETV6	Approved symbol	ETV6	ets variant 6	HGNC:3495	12p13
EVI2A	Approved symbol	EVI2A	ecotropic viral integration site 2A	HGNC:3499	17q11.2
EVI2B	Approved symbol	EVI2B	ecotropic viral integration site 2B	HGNC:3500	17q11.2
EVL	Approved symbol	EVL	Enah/Vasp-like	HGNC:20234	14q32.2
EXO1	Approved symbol	EXO1	exonuclease 1	HGNC:3511	1q43
EXOC2	Approved symbol	EXOC2	exocyst complex component 2	HGNC:24968	6p25.3
EXOC6	Approved symbol	EXOC6	exocyst complex component 6	HGNC:23196	10q23.33
EXOSC10	Approved symbol	EXOSC10	exosome component 10	HGNC:9138	1p36.22
EXOSC3	Approved symbol	EXOSC3	exosome component 3	HGNC:17944	9p11
EXOSC4	Approved symbol	EXOSC4	exosome component 4	HGNC:18189	8q24.3
EXPH5	Approved symbol	EXPH5	exophilin 5	HGNC:30578	11q22.3
EXT1	Approved symbol	EXT1	exostosin glycosyltransferase 1	HGNC:3512	8q24.11
EZH2	Approved symbol	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	HGNC:3527	7q35-q36
EZR	Approved symbol	EZR	ezrin	HGNC:12691	6q25.3
F11R	Approved symbol	F11R	F11 receptor	HGNC:14685	1q21.2-q21.3
F12	Approved symbol	F12	coagulation factor XII (Hageman factor)	HGNC:3530	5q35.3
F2R	Approved symbol	F2R	coagulation factor II (thrombin) receptor	HGNC:3537	5q13
FABP5	Approved symbol	FABP5	fatty acid binding protein 5 (psoriasis-associated)	HGNC:3560	8q21.13
FABP5	Synonyms	FABP5P1	fatty acid binding protein 5 pseudogene 1	HGNC:31059	13q22.1
FADD	Approved symbol	FADD	Fas (TNFRSF6)-associated via death domain	HGNC:3573	11q13.3
FAH	Approved symbol	FAH	fumarylacetoacetate hydrolase (fumarylacetoacetase)	HGNC:3579	15q25.1
FAH	Synonyms	FANCA	Fanconi anemia, complementation group A	HGNC:3582	16q24.3
FAHD1	Approved symbol	FAHD1	fumarylacetoacetate hydrolase domain containing 1	HGNC:14169	16p13.3
FAIM	Approved symbol	FAIM	Fas apoptotic inhibitory molecule	HGNC:18703	3q23
FAIM2	Approved symbol	FAIM2	Fas apoptotic inhibitory molecule 2	HGNC:17067	12q13
FAM102A	Approved symbol	FAM102A	family with sequence similarity 102, member A	HGNC:31419	9q34.11
FAM102B	Approved symbol	FAM102B	family with sequence similarity 102, member B	HGNC:27637	1p13.3
FAM103A1	Approved symbol	FAM103A1	family with sequence similarity 103, member A1	HGNC:31022	15q25.2
FAM107B	Approved symbol	FAM107B	family with sequence similarity 107, member B	HGNC:23726	10p14
FAM108C1	Previous symbol	ABHD17C	abhydrolase domain containing 17C	HGNC:26925	15q25.1
FAM110A	Approved symbol	FAM110A	family with sequence similarity 110, member A	HGNC:16188	20p13
FAM133B	Approved symbol	FAM133B	family with sequence similarity 133, member B	HGNC:28629	7q21.2
FAM134B	Approved symbol	FAM134B	family with sequence similarity 134, member B	HGNC:25964	5p15.1
FAM13A	Approved symbol	FAM13A	family with sequence similarity 13, member A	HGNC:19367	4q22.1
FAM162A	Approved symbol	FAM162A	family with sequence similarity 162, member A	HGNC:17865	3q21.1
FAM164A	Previous symbol	ZC2HC1A	zinc finger, C2HC-type containing 1A	HGNC:24277	8q21.11
FAM167A	Approved symbol	FAM167A	family with sequence similarity 167, member A	HGNC:15549	8p23-p22
FAM171A1	Approved symbol	FAM171A1	family with sequence similarity 171, member A1	HGNC:23522	10p13
FAM173A	Approved symbol	FAM173A	family with sequence similarity 173, member A	HGNC:14152	16p13.3
FAM174B	Approved symbol	FAM174B	family with sequence similarity 174, member B	HGNC:34339	15q26.1
FAM178B	Approved symbol	FAM178B	family with sequence similarity 178, member B	HGNC:28036	2q11.2
FAM183A	Approved symbol	FAM183A	family with sequence similarity 183, member A	HGNC:34347	1p34.2
FAM189A2	Approved symbol	FAM189A2	family with sequence similarity 189, member A2	HGNC:24820	9q21.11
FAM189B	Approved symbol	FAM189B	family with sequence similarity 189, member B	HGNC:1233	1q21
FAM198B	Approved symbol	FAM198B	family with sequence similarity 198, member B	HGNC:25312	4q32.1
FAM36A	Previous symbol	COX20	COX20 cytochrome c oxidase assembly factor	HGNC:26970	1q44
FAM57A	Approved symbol	FAM57A	family with sequence similarity 57, member A	HGNC:29646	17p13.3
FAM60A	Approved symbol	FAM60A	family with sequence similarity 60, member A	HGNC:30702	12p11.21
FAM82B	Previous symbol	RMDN1	regulator of microtubule dynamics 1	HGNC:24285	8q21.3
FAM83D	Approved symbol	FAM83D	family with sequence similarity 83, member D	HGNC:16122	20q11.23
FAM83H	Approved symbol	FAM83H	family with sequence similarity 83, member H	HGNC:24797	8q24.3
FAM84B	Approved symbol	FAM84B	family with sequence similarity 84, member B	HGNC:24166	8q24.13
FAM89A	Approved symbol	FAM89A	family with sequence similarity 89, member A	HGNC:25057	1q42.2
FAM96A	Approved symbol	FAM96A	family with sequence similarity 96, member A	HGNC:26235	15q22.31
FAM98A	Approved symbol	FAM98A	family with sequence similarity 98, member A	HGNC:24520	2p22.3
FANCD2	Approved symbol	FANCD2	Fanconi anemia, complementation group D2	HGNC:3585	3p25.3
FAR1	Approved symbol	FAR1	fatty acyl CoA reductase 1	HGNC:26222	11p15.2
FARP1	Approved symbol	FARP1	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	HGNC:3591	13q32.2
FBXL2	Approved symbol	FBXL2	F-box and leucine-rich repeat protein 2	HGNC:13598	3p22.3
FBXL6	Approved symbol	FBXL6	F-box and leucine-rich repeat protein 6	HGNC:13603	8q24.3
FBXO32	Approved symbol	FBXO32	F-box protein 32	HGNC:16731	8q24.13
FBXO5	Approved symbol	FBXO5	F-box protein 5	HGNC:13584	6q25-q26
FBXO6	Approved symbol	FBXO6	F-box protein 6	HGNC:13585	1p36.22
FCGRT	Approved symbol	FCGRT	Fc fragment of IgG, receptor, transporter, alpha	HGNC:3621	19q13.3
FCN1	Approved symbol	FCN1	ficolin (collagen/fibrinogen domain containing) 1	HGNC:3623	9q34
FDFT1	Approved symbol	FDFT1	farnesyl-diphosphate farnesyltransferase 1	HGNC:3629	8p23.1-p22
FEN1	Approved symbol	FEN1	flap structure-specific endonuclease 1	HGNC:3650	11q12
FERMT2	Approved symbol	FERMT2	fermitin family member 2	HGNC:15767	14q22.1
FES	Approved symbol	FES	FES proto-oncogene, tyrosine kinase	HGNC:3657	15q26.1
FEZ1	Approved symbol	FEZ1	fasciculation and elongation protein zeta 1 (zygin I)	HGNC:3659	11q24.2
FEZ1	Synonyms	LZTS1	leucine zipper, putative tumor suppressor 1	HGNC:13861	8p22
FGD3	Approved symbol	FGD3	FYVE, RhoGEF and PH domain containing 3	HGNC:16027	9q22
FGF13	Approved symbol	FGF13	fibroblast growth factor 13	HGNC:3670	Xq26.3
FGFR4	Approved symbol	FGFR4	fibroblast growth factor receptor 4	HGNC:3691	5q35.2
FGG	Approved symbol	FGG	fibrinogen gamma chain	HGNC:3694	4q28
FGGY	Approved symbol	FGGY	FGGY carbohydrate kinase domain containing	HGNC:25610	1p32.1
FH	Approved symbol	FH	fumarate hydratase	HGNC:3700	1q42.1
FHL2	Approved symbol	FHL2	four and a half LIM domains 2	HGNC:3703	2q12.2
FHOD3	Approved symbol	FHOD3	formin homology 2 domain containing 3	HGNC:26178	18q12
FIG4	Approved symbol	FIG4	FIG4 phosphoinositide 5-phosphatase	HGNC:16873	6q21
FJX1	Approved symbol	FJX1	four jointed box 1 (Drosophila)	HGNC:17166	11p13
FKBP14	Approved symbol	FKBP14	FK506 binding protein 14, 22 kDa	HGNC:18625	7p15
FKBP1A	Approved symbol	FKBP1A	FK506 binding protein 1A, 12kDa	HGNC:3711	20p13
FKBP2	Approved symbol	FKBP2	FK506 binding protein 2, 13kDa	HGNC:3718	11q13.1-q13.3
FKBP3	Approved symbol	FKBP3	FK506 binding protein 3, 25kDa	HGNC:3719	14q21.2
FKBP4	Approved symbol	FKBP4	FK506 binding protein 4, 59kDa	HGNC:3720	12p13.33
FLAD1	Approved symbol	FLAD1	flavin adenine dinucleotide synthetase 1	HGNC:24671	1q22
FLJ20021	Unmatched				
FLNC	Approved symbol	FLNC	filamin C, gamma	HGNC:3756	7q32-q35
FLRT3	Approved symbol	FLRT3	fibronectin leucine rich transmembrane protein 3	HGNC:3762	20p11
FNBP1	Approved symbol	FNBP1	formin binding protein 1	HGNC:17069	9q34
FNBP1L	Approved symbol	FNBP1L	formin binding protein 1-like	HGNC:20851	1p22.1
FNTA	Approved symbol	FNTA	farnesyltransferase, CAAX box, alpha	HGNC:3782	8p11.21
FOS	Approved symbol	FOS	FBJ murine osteosarcoma viral oncogene homolog	HGNC:3796	14q24.3
FOXA1	Approved symbol	FOXA1	forkhead box A1	HGNC:5021	14q21.1
FOXM1	Approved symbol	FOXM1	forkhead box M1	HGNC:3818	12p13
FOXN3	Approved symbol	FOXN3	forkhead box N3	HGNC:1928	14q32.11
FOXO1	Approved symbol	FOXO1	forkhead box O1	HGNC:3819	13q14.1
FOXO3	Approved symbol	FOXO3	forkhead box O3	HGNC:3821	6q21
FOXRED2	Approved symbol	FOXRED2	FAD-dependent oxidoreductase domain containing 2	HGNC:26264	22q12.3
FRG1	Approved symbol	FRG1	FSHD region gene 1	HGNC:3954	4q35
FRMD6	Approved symbol	FRMD6	FERM domain containing 6	HGNC:19839	14q22.1
FRS2	Approved symbol	FRS2	fibroblast growth factor receptor substrate 2	HGNC:16971	12q15
FTH1	Approved symbol	FTH1	ferritin, heavy polypeptide 1	HGNC:3976	11q13
FTHL3P	Unmatched				
FTO	Approved symbol	FTO	fat mass and obesity associated	HGNC:24678	16q12.2
FUCA1	Approved symbol	FUCA1	fucosidase, alpha-L- 1, tissue	HGNC:4006	1p34
FUNDC1	Approved symbol	FUNDC1	FUN14 domain containing 1	HGNC:28746	Xp11.4
FURIN	Approved symbol	FURIN	furin (paired basic amino acid cleaving enzyme)	HGNC:8568	15q26.1
FUT8	Approved symbol	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	HGNC:4019	14q24.3
FXYD6	Approved symbol	FXYD6	FXYD domain containing ion transport regulator 6	HGNC:4030	11q23.3
FYTTD1	Approved symbol	FYTTD1	forty-two-three domain containing 1	HGNC:25407	3q29
FZD2	Approved symbol	FZD2	frizzled class receptor 2	HGNC:4040	17q21.1
FZD3	Approved symbol	FZD3	frizzled class receptor 3	HGNC:4041	8p21
FZD3	Synonyms	FZD9	frizzled class receptor 9	HGNC:4047	7q11.23
FZD7	Approved symbol	FZD7	frizzled class receptor 7	HGNC:4045	2q33
G3BP2	Approved symbol	G3BP2	GTPase activating protein (SH3 domain) binding protein 2	HGNC:30291	4q21.1
G6PD	Approved symbol	G6PD	glucose-6-phosphate dehydrogenase	HGNC:4057	Xq28
GAA	Approved symbol	GAA	glucosidase, alpha; acid	HGNC:4065	17q25.2-q25.3
GAB2	Approved symbol	GAB2	GRB2-associated binding protein 2	HGNC:14458	11q14.1
GABARAPL1	Approved symbol	GABARAPL1	GABA(A) receptor-associated protein like 1	HGNC:4068	12p13.31
GABARAPL2	Approved symbol	GABARAPL2	GABA(A) receptor-associated protein-like 2	HGNC:13291	16q22.1
GABRB3	Approved symbol	GABRB3	gamma-aminobutyric acid (GABA) A receptor, beta 3	HGNC:4083	15q12
GADD45A	Approved symbol	GADD45A	growth arrest and DNA-damage-inducible, alpha	HGNC:4095	1p31.2
GADD45G	Approved symbol	GADD45G	growth arrest and DNA-damage-inducible, gamma	HGNC:4097	9q22.1-q22.2
GALC	Approved symbol	GALC	galactosylceramidase	HGNC:4115	14q31
GALE	Approved symbol	GALE	UDP-galactose-4-epimerase	HGNC:4116	1p36-p35
GALNT1	Approved symbol	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1	HGNC:4123	18q12.1
GALNT10	Approved symbol	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10	HGNC:19873	5q34
GALNT6	Approved symbol	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6	HGNC:4128	12q13
GALNTL4	Previous symbol	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18	HGNC:30488	11p15
GALT	Approved symbol	GALT	galactose-1-phosphate uridylyltransferase	HGNC:4135	9p13
GAPDH	Approved symbol	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	HGNC:4141	12p13.31
GAPT	Approved symbol	GAPT	GRB2-binding adaptor protein, transmembrane	HGNC:26588	5q11.2
GAS1	Approved symbol	GAS1	growth arrest-specific 1	HGNC:4165	9q21.3-q22
GAS6	Approved symbol	GAS6	growth arrest-specific 6	HGNC:4168	13q34
GAS7	Approved symbol	GAS7	growth arrest-specific 7	HGNC:4169	17p13.1
GATA3	Approved symbol	GATA3	GATA binding protein 3	HGNC:4172	10p15
GBE1	Approved symbol	GBE1	glucan (1,4-alpha-), branching enzyme 1	HGNC:4180	3p12.2
GBP1	Approved symbol	GBP1	guanylate binding protein 1, interferon-inducible	HGNC:4182	1p22.2
GCA	Approved symbol	GCA	grancalcin, EF-hand calcium binding protein	HGNC:15990	2q24.2
GCAT	Approved symbol	GCAT	glycine C-acetyltransferase	HGNC:4188	22q13.1
GCLM	Approved symbol	GCLM	glutamate-cysteine ligase, modifier subunit	HGNC:4312	1p21
GCNT1	Approved symbol	GCNT1	glucosaminyl (N-acetyl) transferase 1, core 2	HGNC:4203	9q13
