Input	Match type	Approved symbol	Approved name	HGNC ID	Location
EEF1G	Approved symbol	EEF1G	eukaryotic translation elongation factor 1 gamma	HGNC:3213	11q12.3
EEF2K	Approved symbol	EEF2K	eukaryotic elongation factor 2 kinase	HGNC:24615	16p12
EFNA1	Approved symbol	EFNA1	ephrin-A1	HGNC:3221	1q21-q22
EFNA4	Approved symbol	EFNA4	ephrin-A4	HGNC:3224	1q21-q22
EFNB2	Approved symbol	EFNB2	ephrin-B2	HGNC:3227	13q33
EFNB3	Approved symbol	EFNB3	ephrin-B3	HGNC:3228	17p13.1
EGR3	Approved symbol	EGR3	early growth response 3	HGNC:3240	8p23-p21
EIF1AX	Approved symbol	EIF1AX	eukaryotic translation initiation factor 1A, X-linked	HGNC:3250	Xp22.13
EIF1B	Approved symbol	EIF1B	eukaryotic translation initiation factor 1B	HGNC:30792	3p22.1
EIF2AK2	Approved symbol	EIF2AK2	eukaryotic translation initiation factor 2-alpha kinase 2	HGNC:9437	2p22-p21
EIF2C2	Previous symbol	AGO2	argonaute RISC catalytic component 2	HGNC:3263	8q24.3
EIF3A	Approved symbol	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3A	Previous symbol	EIF6	eukaryotic translation initiation factor 6	HGNC:6159	20q11.2
EIF3A	Synonyms	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3E	Approved symbol	EIF3E	eukaryotic translation initiation factor 3, subunit E	HGNC:3277	8q22-q23
EIF3E	Synonyms	EIF3E	eukaryotic translation initiation factor 3, subunit E	HGNC:3277	8q22-q23
EIF3F	Approved symbol	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3F	Synonyms	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3H	Approved symbol	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3H	Synonyms	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3L	Approved symbol	EIF3L	eukaryotic translation initiation factor 3, subunit L	HGNC:18138	22q
EIF3M	Approved symbol	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF3M	Synonyms	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF4A1	Approved symbol	EIF4A1	eukaryotic translation initiation factor 4A1	HGNC:3282	17p13
EIF4E	Approved symbol	EIF4E	eukaryotic translation initiation factor 4E	HGNC:3287	4q23
EIF4E3	Approved symbol	EIF4E3	eukaryotic translation initiation factor 4E family member 3	HGNC:31837	3p14
EIF4EBP1	Approved symbol	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	HGNC:3288	8p12
EIF4G2	Approved symbol	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2	HGNC:3297	11p15
EIF5A	Approved symbol	EIF5A	eukaryotic translation initiation factor 5A	HGNC:3300	17p13-p12
ELF3	Approved symbol	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	HGNC:3318	1q32.2
ELL2	Approved symbol	ELL2	elongation factor, RNA polymerase II, 2	HGNC:17064	5q15
ELL3	Approved symbol	ELL3	elongation factor RNA polymerase II-like 3	HGNC:23113	15q15.1
ELMO3	Approved symbol	ELMO3	engulfment and cell motility 3	HGNC:17289	16q22.1
ELOVL2	Approved symbol	ELOVL2	ELOVL fatty acid elongase 2	HGNC:14416	6p24.1
ELOVL6	Approved symbol	ELOVL6	ELOVL fatty acid elongase 6	HGNC:15829	4q25
ELP2	Approved symbol	ELP2	elongator acetyltransferase complex subunit 2	HGNC:18248	18q12.1
EMP1	Approved symbol	EMP1	epithelial membrane protein 1	HGNC:3333	12p12.3
ENAH	Approved symbol	ENAH	enabled homolog (Drosophila)	HGNC:18271	1q32.2
ENDOD1	Approved symbol	ENDOD1	endonuclease domain containing 1	HGNC:29129	11q21
ENO1	Approved symbol	ENO1	enolase 1, (alpha)	HGNC:3350	1p36.2
ENO3	Approved symbol	ENO3	enolase 3 (beta, muscle)	HGNC:3354	17p13.2
ENOSF1	Approved symbol	ENOSF1	enolase superfamily member 1	HGNC:30365	18p11.32
ENPP1	Approved symbol	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	HGNC:3356	6q22-q23
ENPP3	Approved symbol	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3	HGNC:3358	6q22
ENPP4	Approved symbol	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)	HGNC:3359	6p12.3
ENPP5	Approved symbol	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)	HGNC:13717	6p21.1-p11.2
ENSA	Approved symbol	ENSA	endosulfine alpha	HGNC:3360	1q21.3
ENTPD5	Approved symbol	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5	HGNC:3367	14q24
ENY2	Approved symbol	ENY2	enhancer of yellow 2 homolog (Drosophila)	HGNC:24449	8q23.1
EPB41L3	Approved symbol	EPB41L3	erythrocyte membrane protein band 4.1-like 3	HGNC:3380	18p11.32
EPCAM	Approved symbol	EPCAM	epithelial cell adhesion molecule	HGNC:11529	2p21
EPHA4	Approved symbol	EPHA4	EPH receptor A4	HGNC:3388	2q36.3
EPHB4	Approved symbol	EPHB4	EPH receptor B4	HGNC:3395	7q22
EPHX1	Approved symbol	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic)	HGNC:3401	1q42.1
EPHX2	Approved symbol	EPHX2	epoxide hydrolase 2, cytoplasmic	HGNC:3402	8p21
EPN3	Approved symbol	EPN3	epsin 3	HGNC:18235	17q21.33
EPPK1	Approved symbol	EPPK1	epiplakin 1	HGNC:15577	8q24.3
ERBB2	Approved symbol	ERBB2	erb-b2 receptor tyrosine kinase 2	HGNC:3430	17q11.2-q12
ERBB3	Approved symbol	ERBB3	erb-b2 receptor tyrosine kinase 3	HGNC:3431	12q13
ERGIC1	Approved symbol	ERGIC1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	HGNC:29205	5q35.1
ERGIC2	Approved symbol	ERGIC2	ERGIC and golgi 2	HGNC:30208	12p11.22
ERH	Approved symbol	ERH	enhancer of rudimentary homolog (Drosophila)	HGNC:3447	14q24.1
ERLIN2	Approved symbol	ERLIN2	ER lipid raft associated 2	HGNC:1356	8p11.2
ERMP1	Approved symbol	ERMP1	endoplasmic reticulum metallopeptidase 1	HGNC:23703	9p24
ERO1L	Approved symbol	ERO1L	ERO1-like (S. cerevisiae)	HGNC:13280	14q22.1
ERP29	Approved symbol	ERP29	endoplasmic reticulum protein 29	HGNC:13799	12q24.13
ERP29	Synonyms	ERP29	endoplasmic reticulum protein 29	HGNC:13799	12q24.13
ERRFI1	Approved symbol	ERRFI1	ERBB receptor feedback inhibitor 1	HGNC:18185	1p36.23
ESD	Approved symbol	ESD	esterase D	HGNC:3465	13q14.1-q14.2
ESR1	Approved symbol	ESR1	estrogen receptor 1	HGNC:3467	6q24-q27
ESRRG	Approved symbol	ESRRG	estrogen-related receptor gamma	HGNC:3474	1q41
ETFA	Approved symbol	ETFA	electron-transfer-flavoprotein, alpha polypeptide	HGNC:3481	15q23-q25
ETFB	Approved symbol	ETFB	electron-transfer-flavoprotein, beta polypeptide	HGNC:3482	19q13.3-q13.4
ETNK2	Approved symbol	ETNK2	ethanolamine kinase 2	HGNC:25575	1q32.1
ETS1	Approved symbol	ETS1	v-ets avian erythroblastosis virus E26 oncogene homolog 1	HGNC:3488	11q23.3
EU154351	Unmatched				
EVI5	Approved symbol	EVI5	ecotropic viral integration site 5	HGNC:3501	1p22
EVL	Approved symbol	EVL	Enah/Vasp-like	HGNC:20234	14q32.2
EVPL	Approved symbol	EVPL	envoplakin	HGNC:3503	17q25
EXO1	Approved symbol	EXO1	exonuclease 1	HGNC:3511	1q43
EXOC2	Approved symbol	EXOC2	exocyst complex component 2	HGNC:24968	6p25.3
EXOC6	Approved symbol	EXOC6	exocyst complex component 6	HGNC:23196	10q23.33
EXOSC10	Approved symbol	EXOSC10	exosome component 10	HGNC:9138	1p36.22
EXOSC3	Approved symbol	EXOSC3	exosome component 3	HGNC:17944	9p11
EXOSC4	Approved symbol	EXOSC4	exosome component 4	HGNC:18189	8q24.3
EXPH5	Approved symbol	EXPH5	exophilin 5	HGNC:30578	11q22.3
EZH2	Approved symbol	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	HGNC:3527	7q35-q36
EZR	Approved symbol	EZR	ezrin	HGNC:12691	6q25.3
F11R	Approved symbol	F11R	F11 receptor	HGNC:14685	1q21.2-q21.3
F7	Approved symbol	F7	coagulation factor VII (serum prothrombin conversion accelerator)	HGNC:3544	13q34
FAAH	Approved symbol	FAAH	fatty acid amide hydrolase	HGNC:3553	1p35-p34
FAAH	Synonyms	FA2H	fatty acid 2-hydroxylase	HGNC:21197	16q23
FADD	Approved symbol	FADD	Fas (TNFRSF6)-associated via death domain	HGNC:3573	11q13.3
FAHD1	Approved symbol	FAHD1	fumarylacetoacetate hydrolase domain containing 1	HGNC:14169	16p13.3
FAIM	Approved symbol	FAIM	Fas apoptotic inhibitory molecule	HGNC:18703	3q23
FAM102A	Approved symbol	FAM102A	family with sequence similarity 102, member A	HGNC:31419	9q34.11
FAM102B	Approved symbol	FAM102B	family with sequence similarity 102, member B	HGNC:27637	1p13.3
FAM107B	Approved symbol	FAM107B	family with sequence similarity 107, member B	HGNC:23726	10p14
FAM108C1	Previous symbol	ABHD17C	abhydrolase domain containing 17C	HGNC:26925	15q25.1
FAM110A	Approved symbol	FAM110A	family with sequence similarity 110, member A	HGNC:16188	20p13
FAM110B	Approved symbol	FAM110B	family with sequence similarity 110, member B	HGNC:28587	8q12.1
FAM111A	Approved symbol	FAM111A	family with sequence similarity 111, member A	HGNC:24725	11q12.1
FAM116A	Previous symbol	DENND6A	DENN/MADD domain containing 6A	HGNC:26635	3p14.3
FAM127A	Approved symbol	FAM127A	family with sequence similarity 127, member A	HGNC:2569	Xq26
FAM127B	Approved symbol	FAM127B	family with sequence similarity 127, member B	HGNC:24514	Xq26.3
FAM133B	Approved symbol	FAM133B	family with sequence similarity 133, member B	HGNC:28629	7q21.2
FAM134B	Approved symbol	FAM134B	family with sequence similarity 134, member B	HGNC:25964	5p15.1
FAM13A	Approved symbol	FAM13A	family with sequence similarity 13, member A	HGNC:19367	4q22.1
FAM162A	Approved symbol	FAM162A	family with sequence similarity 162, member A	HGNC:17865	3q21.1
FAM164A	Previous symbol	ZC2HC1A	zinc finger, C2HC-type containing 1A	HGNC:24277	8q21.11
FAM167A	Approved symbol	FAM167A	family with sequence similarity 167, member A	HGNC:15549	8p23-p22
FAM173A	Approved symbol	FAM173A	family with sequence similarity 173, member A	HGNC:14152	16p13.3
FAM174A	Approved symbol	FAM174A	family with sequence similarity 174, member A	HGNC:24943	5q21.1
FAM174B	Approved symbol	FAM174B	family with sequence similarity 174, member B	HGNC:34339	15q26.1
FAM176B	Previous symbol	EVA1B	eva-1 homolog B (C. elegans)	HGNC:25558	1p34.3
FAM178B	Approved symbol	FAM178B	family with sequence similarity 178, member B	HGNC:28036	2q11.2
FAM189B	Approved symbol	FAM189B	family with sequence similarity 189, member B	HGNC:1233	1q21
FAM195A	Approved symbol	FAM195A	family with sequence similarity 195, member A	HGNC:14142	16p13.3
FAM196A	Approved symbol	FAM196A	family with sequence similarity 196, member A	HGNC:33859	10q26.2
FAM36A	Previous symbol	COX20	COX20 cytochrome c oxidase assembly factor	HGNC:26970	1q44
FAM38A	Previous symbol	PIEZO1	piezo-type mechanosensitive ion channel component 1	HGNC:28993	16q24.3
FAM3B	Approved symbol	FAM3B	family with sequence similarity 3, member B	HGNC:1253	21q22.3
FAM46A	Approved symbol	FAM46A	family with sequence similarity 46, member A	HGNC:18345	6q14
FAM46C	Approved symbol	FAM46C	family with sequence similarity 46, member C	HGNC:24712	1p12
FAM49B	Approved symbol	FAM49B	family with sequence similarity 49, member B	HGNC:25216	8q24.21
FAM50B	Approved symbol	FAM50B	family with sequence similarity 50, member B	HGNC:18789	6p25.2
FAM57A	Approved symbol	FAM57A	family with sequence similarity 57, member A	HGNC:29646	17p13.3
FAM57B	Approved symbol	FAM57B	family with sequence similarity 57, member B	HGNC:25295	16p11.2
FAM60A	Approved symbol	FAM60A	family with sequence similarity 60, member A	HGNC:30702	12p11.21
FAM63A	Approved symbol	FAM63A	family with sequence similarity 63, member A	HGNC:25648	1q21.2
FAM64A	Approved symbol	FAM64A	family with sequence similarity 64, member A	HGNC:25483	17p13.2
FAM82B	Previous symbol	RMDN1	regulator of microtubule dynamics 1	HGNC:24285	8q21.3
FAM83A	Approved symbol	FAM83A	family with sequence similarity 83, member A	HGNC:28210	8q24.13
FAM83D	Approved symbol	FAM83D	family with sequence similarity 83, member D	HGNC:16122	20q11.23
FAM83H	Approved symbol	FAM83H	family with sequence similarity 83, member H	HGNC:24797	8q24.3
FAM84B	Approved symbol	FAM84B	family with sequence similarity 84, member B	HGNC:24166	8q24.13
FAM96A	Approved symbol	FAM96A	family with sequence similarity 96, member A	HGNC:26235	15q22.31
FANCD2	Approved symbol	FANCD2	Fanconi anemia, complementation group D2	HGNC:3585	3p25.3
FAR1	Approved symbol	FAR1	fatty acyl CoA reductase 1	HGNC:26222	11p15.2
FAR2	Approved symbol	FAR2	fatty acyl CoA reductase 2	HGNC:25531	12p11.23
FARP1	Approved symbol	FARP1	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	HGNC:3591	13q32.2
FBLN1	Approved symbol	FBLN1	fibulin 1	HGNC:3600	22q13.31
FBLN5	Approved symbol	FBLN5	fibulin 5	HGNC:3602	14q31
FBLN7	Approved symbol	FBLN7	fibulin 7	HGNC:26740	2q13
FBP1	Approved symbol	FBP1	fructose-1,6-bisphosphatase 1	HGNC:3606	9q22.3
FBXL16	Approved symbol	FBXL16	F-box and leucine-rich repeat protein 16	HGNC:14150	16p13.3
FBXL2	Approved symbol	FBXL2	F-box and leucine-rich repeat protein 2	HGNC:13598	3p22.3
FBXL20	Approved symbol	FBXL20	F-box and leucine-rich repeat protein 20	HGNC:24679	17q21.2
FBXL6	Approved symbol	FBXL6	F-box and leucine-rich repeat protein 6	HGNC:13603	8q24.3
FBXO15	Approved symbol	FBXO15	F-box protein 15	HGNC:13617	18q22.3
FBXO2	Approved symbol	FBXO2	F-box protein 2	HGNC:13581	1p36.21
FBXO32	Approved symbol	FBXO32	F-box protein 32	HGNC:16731	8q24.13
FBXO5	Approved symbol	FBXO5	F-box protein 5	HGNC:13584	6q25-q26
FBXO6	Approved symbol	FBXO6	F-box protein 6	HGNC:13585	1p36.22
FCGRT	Approved symbol	FCGRT	Fc fragment of IgG, receptor, transporter, alpha	HGNC:3621	19q13.3
FCN1	Approved symbol	FCN1	ficolin (collagen/fibrinogen domain containing) 1	HGNC:3623	9q34
FCN3	Approved symbol	FCN3	ficolin (collagen/fibrinogen domain containing) 3	HGNC:3625	1p36.11
FDFT1	Approved symbol	FDFT1	farnesyl-diphosphate farnesyltransferase 1	HGNC:3629	8p23.1-p22
FEN1	Approved symbol	FEN1	flap structure-specific endonuclease 1	HGNC:3650	11q12
FER1L4	Approved symbol	FER1L4	fer-1-like family member 4, pseudogene (functional)	HGNC:15801	20q11.23
FEZ1	Approved symbol	FEZ1	fasciculation and elongation protein zeta 1 (zygin I)	HGNC:3659	11q24.2
FEZ1	Synonyms	LZTS1	leucine zipper, putative tumor suppressor 1	HGNC:13861	8p22
FGD1	Approved symbol	FGD1	FYVE, RhoGEF and PH domain containing 1	HGNC:3663	Xp11.21
FGF13	Approved symbol	FGF13	fibroblast growth factor 13	HGNC:3670	Xq26.3
FGFR3	Approved symbol	FGFR3	fibroblast growth factor receptor 3	HGNC:3690	4p16.3
FGGY	Approved symbol	FGGY	FGGY carbohydrate kinase domain containing	HGNC:25610	1p32.1
FH	Approved symbol	FH	fumarate hydratase	HGNC:3700	1q42.1
FHDC1	Approved symbol	FHDC1	FH2 domain containing 1	HGNC:29363	4q31.3
FIG4	Approved symbol	FIG4	FIG4 phosphoinositide 5-phosphatase	HGNC:16873	6q21
FJX1	Approved symbol	FJX1	four jointed box 1 (Drosophila)	HGNC:17166	11p13
FKBP14	Approved symbol	FKBP14	FK506 binding protein 14, 22 kDa	HGNC:18625	7p15
FKBP1A	Approved symbol	FKBP1A	FK506 binding protein 1A, 12kDa	HGNC:3711	20p13
FKBP2	Approved symbol	FKBP2	FK506 binding protein 2, 13kDa	HGNC:3718	11q13.1-q13.3
FKBP3	Approved symbol	FKBP3	FK506 binding protein 3, 25kDa	HGNC:3719	14q21.2
FKBP4	Approved symbol	FKBP4	FK506 binding protein 4, 59kDa	HGNC:3720	12p13.33
FKBP9L	Previous symbol	FKBP9P1	FK506 binding protein 9 pseudogene 1	HGNC:23568	7p11.2
FLAD1	Approved symbol	FLAD1	flavin adenine dinucleotide synthetase 1	HGNC:24671	1q22
FLJ20021	Unmatched				
FLJ39739	Synonyms	LINC01138	long intergenic non-protein coding RNA 1138	HGNC:49454	1q21.2
FLNB	Approved symbol	FLNB	filamin B, beta	HGNC:3755	3p14.3
FMO5	Approved symbol	FMO5	flavin containing monooxygenase 5	HGNC:3773	1q21.1
FNBP1	Approved symbol	FNBP1	formin binding protein 1	HGNC:17069	9q34
FNBP1L	Approved symbol	FNBP1L	formin binding protein 1-like	HGNC:20851	1p22.1
FNTA	Approved symbol	FNTA	farnesyltransferase, CAAX box, alpha	HGNC:3782	8p11.21
FOLR2	Approved symbol	FOLR2	folate receptor 2 (fetal)	HGNC:3793	11q13.3-q14.1
FOXM1	Approved symbol	FOXM1	forkhead box M1	HGNC:3818	12p13
FOXN2	Approved symbol	FOXN2	forkhead box N2	HGNC:5281	2p22-p16
FOXO1	Approved symbol	FOXO1	forkhead box O1	HGNC:3819	13q14.1
FOXO3	Approved symbol	FOXO3	forkhead box O3	HGNC:3821	6q21
FOXRED2	Approved symbol	FOXRED2	FAD-dependent oxidoreductase domain containing 2	HGNC:26264	22q12.3
FP15737	Unmatched				
FRG1	Approved symbol	FRG1	FSHD region gene 1	HGNC:3954	4q35
FRS2	Approved symbol	FRS2	fibroblast growth factor receptor substrate 2	HGNC:16971	12q15
FRZB	Approved symbol	FRZB	frizzled-related protein	HGNC:3959	2q32.1
FSIP1	Approved symbol	FSIP1	fibrous sheath interacting protein 1	HGNC:21674	15q14
FTH1	Approved symbol	FTH1	ferritin, heavy polypeptide 1	HGNC:3976	11q13
FTO	Approved symbol	FTO	fat mass and obesity associated	HGNC:24678	16q12.2
FUCA1	Approved symbol	FUCA1	fucosidase, alpha-L- 1, tissue	HGNC:4006	1p34
FUNDC1	Approved symbol	FUNDC1	FUN14 domain containing 1	HGNC:28746	Xp11.4
FUT8	Approved symbol	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	HGNC:4019	14q24.3
FXYD6	Approved symbol	FXYD6	FXYD domain containing ion transport regulator 6	HGNC:4030	11q23.3
FZD3	Approved symbol	FZD3	frizzled class receptor 3	HGNC:4041	8p21
FZD3	Synonyms	FZD9	frizzled class receptor 9	HGNC:4047	7q11.23
FZD4	Approved symbol	FZD4	frizzled class receptor 4	HGNC:4042	11q14-q21
FZD9	Approved symbol	FZD9	frizzled class receptor 9	HGNC:4047	7q11.23
G3BP1	Approved symbol	G3BP1	GTPase activating protein (SH3 domain) binding protein 1	HGNC:30292	5q33.1
G3BP2	Approved symbol	G3BP2	GTPase activating protein (SH3 domain) binding protein 2	HGNC:30291	4q21.1
G6PC3	Approved symbol	G6PC3	glucose 6 phosphatase, catalytic, 3	HGNC:24861	17q21.31
GAA	Approved symbol	GAA	glucosidase, alpha; acid	HGNC:4065	17q25.2-q25.3
GAB2	Approved symbol	GAB2	GRB2-associated binding protein 2	HGNC:14458	11q14.1
GABARAPL1	Approved symbol	GABARAPL1	GABA(A) receptor-associated protein like 1	HGNC:4068	12p13.31
GABARAPL2	Approved symbol	GABARAPL2	GABA(A) receptor-associated protein-like 2	HGNC:13291	16q22.1
GADD45A	Approved symbol	GADD45A	growth arrest and DNA-damage-inducible, alpha	HGNC:4095	1p31.2
GADD45G	Approved symbol	GADD45G	growth arrest and DNA-damage-inducible, gamma	HGNC:4097	9q22.1-q22.2
GALC	Approved symbol	GALC	galactosylceramidase	HGNC:4115	14q31
GALE	Approved symbol	GALE	UDP-galactose-4-epimerase	HGNC:4116	1p36-p35
GALNT1	Approved symbol	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1	HGNC:4123	18q12.1
GALNTL1	Previous symbol	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16	HGNC:23233	14q24.1
GALT	Approved symbol	GALT	galactose-1-phosphate uridylyltransferase	HGNC:4135	9p13
GAMT	Approved symbol	GAMT	guanidinoacetate N-methyltransferase	HGNC:4136	19p13.3
GAPDH	Approved symbol	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	HGNC:4141	12p13.31
GAS1	Approved symbol	GAS1	growth arrest-specific 1	HGNC:4165	9q21.3-q22
GAS7	Approved symbol	GAS7	growth arrest-specific 7	HGNC:4169	17p13.1
GATS	Approved symbol	GATS	GATS, stromal antigen 3 opposite strand	HGNC:29954	7q22.1
GBE1	Approved symbol	GBE1	glucan (1,4-alpha-), branching enzyme 1	HGNC:4180	3p12.2
GBP2	Approved symbol	GBP2	guanylate binding protein 2, interferon-inducible	HGNC:4183	1p22.2
GBP4	Approved symbol	GBP4	guanylate binding protein 4	HGNC:20480	1p22.2
GCA	Approved symbol	GCA	grancalcin, EF-hand calcium binding protein	HGNC:15990	2q24.2
GCAT	Approved symbol	GCAT	glycine C-acetyltransferase	HGNC:4188	22q13.1
GCHFR	Approved symbol	GCHFR	GTP cyclohydrolase I feedback regulator	HGNC:4194	15q15
GCLM	Approved symbol	GCLM	glutamate-cysteine ligase, modifier subunit	HGNC:4312	1p21
GCNT2	Approved symbol	GCNT2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)	HGNC:4204	6p24.2
GDAP1	Approved symbol	GDAP1	ganglioside induced differentiation associated protein 1	HGNC:15968	8q13.3
GDI2	Approved symbol	GDI2	GDP dissociation inhibitor 2	HGNC:4227	10p15
GDPD3	Approved symbol	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3	HGNC:28638	16p11.2
GDPD5	Approved symbol	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	HGNC:28804	11q13.4-q13.5
GET4	Approved symbol	GET4	golgi to ER traffic protein 4 homolog (S. cerevisiae)	HGNC:21690	7p22.3
GGCT	Approved symbol	GGCT	gamma-glutamylcyclotransferase	HGNC:21705	7p15-p14
GGH	Approved symbol	GGH	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)	HGNC:4248	8q12.3
GGT1	Approved symbol	GGT1	gamma-glutamyltransferase 1	HGNC:4250	22q11.23
GGT2	Approved symbol	GGT2	gamma-glutamyltransferase 2	HGNC:4251	22q11.21
GGT6	Approved symbol	GGT6	gamma-glutamyltransferase 6	HGNC:26891	17p13.2
GGTLC2	Approved symbol	GGTLC2	gamma-glutamyltransferase light chain 2	HGNC:18596	22q11.21
GHDC	Approved symbol	GHDC	GH3 domain containing	HGNC:24438	17q21.2
GINS2	Approved symbol	GINS2	GINS complex subunit 2 (Psf2 homolog)	HGNC:24575	16q24.1
GJA4	Approved symbol	GJA4	gap junction protein, alpha 4, 37kDa	HGNC:4278	1p35.1
GLB1L2	Approved symbol	GLB1L2	galactosidase, beta 1-like 2	HGNC:25129	11q25
GLCE	Approved symbol	GLCE	glucuronic acid epimerase	HGNC:17855	15q23
GLIPR2	Approved symbol	GLIPR2	GLI pathogenesis-related 2	HGNC:18007	9p13.3
GLO1	Approved symbol	GLO1	glyoxalase I	HGNC:4323	6p21.3-p21.1
GLRB	Approved symbol	GLRB	glycine receptor, beta	HGNC:4329	4q31.3
GLRX	Approved symbol	GLRX	glutaredoxin (thioltransferase)	HGNC:4330	5q14
GLRX2	Approved symbol	GLRX2	glutaredoxin 2	HGNC:16065	1q31.2
GLRX3	Approved symbol	GLRX3	glutaredoxin 3	HGNC:15987	10q26
GLT25D1	Previous symbol	COLGALT1	collagen beta(1-O)galactosyltransferase 1	HGNC:26182	19p13.11
GLUD1	Approved symbol	GLUD1	glutamate dehydrogenase 1	HGNC:4335	10q23.2
GLUD1	Synonyms	GRID1	glutamate receptor, ionotropic, delta 1	HGNC:4575	10q22
GMDS	Approved symbol	GMDS	GDP-mannose 4,6-dehydratase	HGNC:4369	6p25
GMFG	Approved symbol	GMFG	glia maturation factor, gamma	HGNC:4374	19q13.2
GMNN	Approved symbol	GMNN	geminin, DNA replication inhibitor	HGNC:17493	6p21.32
GMPS	Approved symbol	GMPS	guanine monphosphate synthase	HGNC:4378	3q25.31
GNAQ	Approved symbol	GNAQ	guanine nucleotide binding protein (G protein), q polypeptide	HGNC:4390	9q21
GNG10	Approved symbol	GNG10	guanine nucleotide binding protein (G protein), gamma 10	HGNC:4402	9q31.3
GNG12	Approved symbol	GNG12	guanine nucleotide binding protein (G protein), gamma 12	HGNC:19663	1p31.2
GOLGA7	Approved symbol	GOLGA7	golgin A7	HGNC:24876	8p11.21
GOLGA8B	Approved symbol	GOLGA8B	golgin A8 family, member B	HGNC:31973	15q14
GOLGB1	Approved symbol	GOLGB1	golgin B1	HGNC:4429	3q13
GOLM1	Approved symbol	GOLM1	golgi membrane protein 1	HGNC:15451	9q21.33
GOLPH3L	Approved symbol	GOLPH3L	golgi phosphoprotein 3-like	HGNC:24882	1q21
GOLT1A	Approved symbol	GOLT1A	golgi transport 1A	HGNC:24766	1q32.1
GOT2	Approved symbol	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial	HGNC:4433	16q21
GP1BB	Approved symbol	GP1BB	glycoprotein Ib (platelet), beta polypeptide	HGNC:4440	22q11.21-q11.23
GPAA1	Approved symbol	GPAA1	glycosylphosphatidylinositol anchor attachment 1	HGNC:4446	8q24.3
GPATCH2	Approved symbol	GPATCH2	G patch domain containing 2	HGNC:25499	1q41
GPATCH4	Approved symbol	GPATCH4	G patch domain containing 4	HGNC:25982	1q22
GPC3	Approved symbol	GPC3	glypican 3	HGNC:4451	Xq26
GPD1L	Approved symbol	GPD1L	glycerol-3-phosphate dehydrogenase 1-like	HGNC:28956	3p22.3
GPI	Approved symbol	GPI	glucose-6-phosphate isomerase	HGNC:4458	19q13.1
GPI	Synonyms	GNPDA1	glucosamine-6-phosphate deaminase 1	HGNC:4417	5q21
GPR137B	Approved symbol	GPR137B	G protein-coupled receptor 137B	HGNC:11862	1q42-q43
GPR160	Approved symbol	GPR160	G protein-coupled receptor 160	HGNC:23693	3q26.2-q27
GPR172A	Previous symbol	SLC52A2	solute carrier family 52 (riboflavin transporter), member 2	HGNC:30224	8q24.3
GPR37	Approved symbol	GPR37	G protein-coupled receptor 37 (endothelin receptor type B-like)	HGNC:4494	7q31
GPR56	Previous symbol	ADGRG1	adhesion G protein-coupled receptor G1	HGNC:4512	16q21
GPR89A	Approved symbol	GPR89A	G protein-coupled receptor 89A	HGNC:31984	1q21.1
GPR89B	Approved symbol	GPR89B	G protein-coupled receptor 89B	HGNC:13840	1q21.1
GPRC5A	Approved symbol	GPRC5A	G protein-coupled receptor, class C, group 5, member A	HGNC:9836	12p13.1
GPRC5C	Approved symbol	GPRC5C	G protein-coupled receptor, class C, group 5, member C	HGNC:13309	17q25
GPSM2	Approved symbol	GPSM2	G-protein signaling modulator 2	HGNC:29501	1p13.3
GPT2	Approved symbol	GPT2	glutamic pyruvate transaminase (alanine aminotransferase) 2	HGNC:18062	16q12.1
