Input	Match type	Approved symbol	Approved name	HGNC ID	Location
DDIT4	Approved symbol	DDIT4	DNA-damage-inducible transcript 4	HGNC:24944	10q22.1
DDT	Approved symbol	DDT	D-dopachrome tautomerase	HGNC:2732	22q11.23
DDX17	Approved symbol	DDX17	DEAD (Asp-Glu-Ala-Asp) box helicase 17	HGNC:2740	22q13.1
DDX21	Approved symbol	DDX21	DEAD (Asp-Glu-Ala-Asp) box helicase 21	HGNC:2744	10q21
DDX39A	Approved symbol	DDX39A	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39A	HGNC:17821	19p13.12
DDX47	Approved symbol	DDX47	DEAD (Asp-Glu-Ala-Asp) box polypeptide 47	HGNC:18682	12p13.2
DDX58	Approved symbol	DDX58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	HGNC:19102	9p12
DECR1	Approved symbol	DECR1	2,4-dienoyl CoA reductase 1, mitochondrial	HGNC:2753	8q21.3
DECR2	Approved symbol	DECR2	2,4-dienoyl CoA reductase 2, peroxisomal	HGNC:2754	16p13.3
DEF8	Approved symbol	DEF8	differentially expressed in FDCP 8 homolog (mouse)	HGNC:25969	16q24.3
DEGS1	Approved symbol	DEGS1	delta(4)-desaturase, sphingolipid 1	HGNC:13709	1q42.11
DEGS2	Approved symbol	DEGS2	delta(4)-desaturase, sphingolipid 2	HGNC:20113	14q32.2
DEK	Approved symbol	DEK	DEK proto-oncogene	HGNC:2768	6p23
DENND1B	Approved symbol	DENND1B	DENN/MADD domain containing 1B	HGNC:28404	1q31.3
DENND2D	Approved symbol	DENND2D	DENN/MADD domain containing 2D	HGNC:26192	1p13.3
DENND4C	Approved symbol	DENND4C	DENN/MADD domain containing 4C	HGNC:26079	9p22.1
DEPTOR	Approved symbol	DEPTOR	DEP domain containing MTOR-interacting protein	HGNC:22953	8q24.12
DFFA	Approved symbol	DFFA	DNA fragmentation factor, 45kDa, alpha polypeptide	HGNC:2772	1p36.3-p36.2
DHCR24	Approved symbol	DHCR24	24-dehydrocholesterol reductase	HGNC:2859	1p32.3
DHCR7	Approved symbol	DHCR7	7-dehydrocholesterol reductase	HGNC:2860	11q13.4
DHRS11	Approved symbol	DHRS11	dehydrogenase/reductase (SDR family) member 11	HGNC:28639	17q12
DHRS2	Approved symbol	DHRS2	dehydrogenase/reductase (SDR family) member 2	HGNC:18349	14q11.2
DHRS3	Approved symbol	DHRS3	dehydrogenase/reductase (SDR family) member 3	HGNC:17693	1p36.1
DHRS4	Approved symbol	DHRS4	dehydrogenase/reductase (SDR family) member 4	HGNC:16985	14q11.2
DHRS7	Approved symbol	DHRS7	dehydrogenase/reductase (SDR family) member 7	HGNC:21524	14q23.1
DHX40	Approved symbol	DHX40	DEAH (Asp-Glu-Ala-His) box polypeptide 40	HGNC:18018	17q22
DHX58	Approved symbol	DHX58	DEXH (Asp-Glu-X-His) box polypeptide 58	HGNC:29517	17q21.2
DISC1	Approved symbol	DISC1	disrupted in schizophrenia 1	HGNC:2888	1q42.1
DISP2	Approved symbol	DISP2	dispatched homolog 2 (Drosophila)	HGNC:19712	15q14
DKFZp686H12134	Unmatched				
DKFZp761F2014	Unmatched				
DKFZp761K0816	Unmatched				
DKFZp779O012	Unmatched				
DLC1	Approved symbol	DLC1	DLC1 Rho GTPase activating protein	HGNC:2897	8p22
DLC1	Synonyms	DLEC1	deleted in lung and esophageal cancer 1	HGNC:2899	3p21.3
DLC1	Synonyms	DYNLL1	dynein, light chain, LC8-type 1	HGNC:15476	12q24.23
DLD	Approved symbol	DLD	dihydrolipoamide dehydrogenase	HGNC:2898	7q31-q32
DLGAP5	Approved symbol	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	HGNC:16864	14q22.3
DLX3	Approved symbol	DLX3	distal-less homeobox 3	HGNC:2916	17q21.33
DNAJA4	Approved symbol	DNAJA4	DnaJ (Hsp40) homolog, subfamily A, member 4	HGNC:14885	15q24.1
DNAJB6	Approved symbol	DNAJB6	DnaJ (Hsp40) homolog, subfamily B, member 6	HGNC:14888	7q36.3
DNAJB9	Approved symbol	DNAJB9	DnaJ (Hsp40) homolog, subfamily B, member 9	HGNC:6968	7q31
DNAJC10	Approved symbol	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10	HGNC:24637	2q32.1
DNAJC12	Approved symbol	DNAJC12	DnaJ (Hsp40) homolog, subfamily C, member 12	HGNC:28908	10q21.3
DNAJC15	Approved symbol	DNAJC15	DnaJ (Hsp40) homolog, subfamily C, member 15	HGNC:20325	13q14.1
DNAJC19	Approved symbol	DNAJC19	DnaJ (Hsp40) homolog, subfamily C, member 19	HGNC:30528	3q26.33
DNAJC22	Approved symbol	DNAJC22	DnaJ (Hsp40) homolog, subfamily C, member 22	HGNC:25802	12q13.12
DNALI1	Approved symbol	DNALI1	dynein, axonemal, light intermediate chain 1	HGNC:14353	1p35.1
DOPEY2	Approved symbol	DOPEY2	dopey family member 2	HGNC:1291	21q22.2
DPAGT1	Approved symbol	DPAGT1	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	HGNC:2995	11q23.3
DPCD	Approved symbol	DPCD	deleted in primary ciliary dyskinesia homolog (mouse)	HGNC:24542	10q24.32
DPM1	Approved symbol	DPM1	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	HGNC:3005	20q13.1
DPM3	Approved symbol	DPM3	dolichyl-phosphate mannosyltransferase polypeptide 3	HGNC:3007	1q22
DPP7	Approved symbol	DPP7	dipeptidyl-peptidase 7	HGNC:14892	9q34.3
DPYSL2	Approved symbol	DPYSL2	dihydropyrimidinase-like 2	HGNC:3014	8p22-p21
DPYSL4	Approved symbol	DPYSL4	dihydropyrimidinase-like 4	HGNC:3016	10q25.2-q26
DQ895289	Unmatched				
DQ896551	Unmatched				
DR977977	Unmatched				
DRAM1	Approved symbol	DRAM1	DNA-damage regulated autophagy modulator 1	HGNC:25645	12q23.2
DSC2	Approved symbol	DSC2	desmocollin 2	HGNC:3036	18q12.1
DSC2	Synonyms	DSC3	desmocollin 3	HGNC:3037	18q12.1
DSG2	Approved symbol	DSG2	desmoglein 2	HGNC:3049	18q12.1
DSP	Approved symbol	DSP	desmoplakin	HGNC:3052	6p24.3
DSTN	Approved symbol	DSTN	destrin (actin depolymerizing factor)	HGNC:15750	20p12.1
DTX2	Approved symbol	DTX2	deltex 2, E3 ubiquitin ligase	HGNC:15973	7q11.23
DTYMK	Approved symbol	DTYMK	deoxythymidylate kinase (thymidylate kinase)	HGNC:3061	2q37
DUSP10	Approved symbol	DUSP10	dual specificity phosphatase 10	HGNC:3065	1q41
DUSP14	Approved symbol	DUSP14	dual specificity phosphatase 14	HGNC:17007	17q12
DUSP4	Approved symbol	DUSP4	dual specificity phosphatase 4	HGNC:3070	8p12-p11
DYNC2LI1	Approved symbol	DYNC2LI1	dynein, cytoplasmic 2, light intermediate chain 1	HGNC:24595	2p25.1-p24.1
DYNLL2	Approved symbol	DYNLL2	dynein, light chain, LC8-type 2	HGNC:24596	17q23.2
DYNLRB1	Approved symbol	DYNLRB1	dynein, light chain, roadblock-type 1	HGNC:15468	20q11.21
DYNLRB2	Approved symbol	DYNLRB2	dynein, light chain, roadblock-type 2	HGNC:15467	16q23.3
DYNLT1	Approved symbol	DYNLT1	dynein, light chain, Tctex-type 1	HGNC:11697	6q25.2-q25.3
DYNLT3	Approved symbol	DYNLT3	dynein, light chain, Tctex-type 3	HGNC:11694	Xp21
DYRK2	Approved symbol	DYRK2	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	HGNC:3093	12q15
E2F2	Approved symbol	E2F2	E2F transcription factor 2	HGNC:3114	1p36
E2F3	Approved symbol	E2F3	E2F transcription factor 3	HGNC:3115	6p22
E2F5	Approved symbol	E2F5	E2F transcription factor 5, p130-binding	HGNC:3119	8q21.2
EAF2	Approved symbol	EAF2	ELL associated factor 2	HGNC:23115	3q21.1
EAF2	Synonyms	DMAP1	DNA methyltransferase 1 associated protein 1	HGNC:18291	1p34
EBP	Approved symbol	EBP	emopamil binding protein (sterol isomerase)	HGNC:3133	Xp11.23-p11.22
EBP	Synonyms	GLB1	galactosidase, beta 1	HGNC:4298	3p22.3
EBP	Synonyms	SH3D19	SH3 domain containing 19	HGNC:30418	4q31.3
EBPL	Approved symbol	EBPL	emopamil binding protein-like	HGNC:18061	13q12-q13
ECE2	Approved symbol	ECE2	endothelin converting enzyme 2	HGNC:13275	3q27.1
ECHDC2	Approved symbol	ECHDC2	enoyl CoA hydratase domain containing 2	HGNC:23408	1p32.3
ECHDC3	Approved symbol	ECHDC3	enoyl CoA hydratase domain containing 3	HGNC:23489	10p14
ECI1	Approved symbol	ECI1	enoyl-CoA delta isomerase 1	HGNC:2703	16p13.3
ECI2	Approved symbol	ECI2	enoyl-CoA delta isomerase 2	HGNC:14601	6p24.3
ECM1	Approved symbol	ECM1	extracellular matrix protein 1	HGNC:3153	1q21
ECT2	Approved symbol	ECT2	epithelial cell transforming 2	HGNC:3155	3q26.1-q26.2
EDARADD	Approved symbol	EDARADD	EDAR-associated death domain	HGNC:14341	1q42.3
EDEM3	Approved symbol	EDEM3	ER degradation enhancer, mannosidase alpha-like 3	HGNC:16787	1q25
EEF1A2	Approved symbol	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	HGNC:3192	20q13.3
EEF1B2	Approved symbol	EEF1B2	eukaryotic translation elongation factor 1 beta 2	HGNC:3208	2q33.3
EEF1D	Approved symbol	EEF1D	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	HGNC:3211	8q24
EEF1G	Approved symbol	EEF1G	eukaryotic translation elongation factor 1 gamma	HGNC:3213	11q12.3
EEF2K	Approved symbol	EEF2K	eukaryotic elongation factor 2 kinase	HGNC:24615	16p12
EFCAB4A	Previous symbol	CRACR2B	calcium release activated channel regulator 2B	HGNC:28703	11p15.5
EFEMP2	Approved symbol	EFEMP2	EGF containing fibulin-like extracellular matrix protein 2	HGNC:3219	11q13
EFNA1	Approved symbol	EFNA1	ephrin-A1	HGNC:3221	1q21-q22
EFNA4	Approved symbol	EFNA4	ephrin-A4	HGNC:3224	1q21-q22
EFNB2	Approved symbol	EFNB2	ephrin-B2	HGNC:3227	13q33
EGR3	Approved symbol	EGR3	early growth response 3	HGNC:3240	8p23-p21
EIF1AX	Approved symbol	EIF1AX	eukaryotic translation initiation factor 1A, X-linked	HGNC:3250	Xp22.13
EIF1B	Approved symbol	EIF1B	eukaryotic translation initiation factor 1B	HGNC:30792	3p22.1
EIF2AK2	Approved symbol	EIF2AK2	eukaryotic translation initiation factor 2-alpha kinase 2	HGNC:9437	2p22-p21
EIF2C2	Previous symbol	AGO2	argonaute RISC catalytic component 2	HGNC:3263	8q24.3
EIF3A	Approved symbol	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3A	Previous symbol	EIF6	eukaryotic translation initiation factor 6	HGNC:6159	20q11.2
EIF3A	Synonyms	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3E	Approved symbol	EIF3E	eukaryotic translation initiation factor 3, subunit E	HGNC:3277	8q22-q23
EIF3E	Synonyms	EIF3E	eukaryotic translation initiation factor 3, subunit E	HGNC:3277	8q22-q23
EIF3F	Approved symbol	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3F	Synonyms	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3H	Approved symbol	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3H	Synonyms	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3L	Approved symbol	EIF3L	eukaryotic translation initiation factor 3, subunit L	HGNC:18138	22q
EIF3M	Approved symbol	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF3M	Synonyms	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF4A1	Approved symbol	EIF4A1	eukaryotic translation initiation factor 4A1	HGNC:3282	17p13
EIF4E	Approved symbol	EIF4E	eukaryotic translation initiation factor 4E	HGNC:3287	4q23
EIF4E3	Approved symbol	EIF4E3	eukaryotic translation initiation factor 4E family member 3	HGNC:31837	3p14
EIF4EBP1	Approved symbol	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	HGNC:3288	8p12
EIF4G2	Approved symbol	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2	HGNC:3297	11p15
EIF5A	Approved symbol	EIF5A	eukaryotic translation initiation factor 5A	HGNC:3300	17p13-p12
ELF3	Approved symbol	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	HGNC:3318	1q32.2
ELL2	Approved symbol	ELL2	elongation factor, RNA polymerase II, 2	HGNC:17064	5q15
ELL3	Approved symbol	ELL3	elongation factor RNA polymerase II-like 3	HGNC:23113	15q15.1
ELMO3	Approved symbol	ELMO3	engulfment and cell motility 3	HGNC:17289	16q22.1
ELOVL2	Approved symbol	ELOVL2	ELOVL fatty acid elongase 2	HGNC:14416	6p24.1
ELOVL6	Approved symbol	ELOVL6	ELOVL fatty acid elongase 6	HGNC:15829	4q25
ELP2	Approved symbol	ELP2	elongator acetyltransferase complex subunit 2	HGNC:18248	18q12.1
ENAH	Approved symbol	ENAH	enabled homolog (Drosophila)	HGNC:18271	1q32.2
ENDOD1	Approved symbol	ENDOD1	endonuclease domain containing 1	HGNC:29129	11q21
ENO1	Approved symbol	ENO1	enolase 1, (alpha)	HGNC:3350	1p36.2
ENO2	Approved symbol	ENO2	enolase 2 (gamma, neuronal)	HGNC:3353	12p13
ENO3	Approved symbol	ENO3	enolase 3 (beta, muscle)	HGNC:3354	17p13.2
ENOSF1	Approved symbol	ENOSF1	enolase superfamily member 1	HGNC:30365	18p11.32
ENPP1	Approved symbol	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	HGNC:3356	6q22-q23
ENPP3	Approved symbol	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3	HGNC:3358	6q22
ENPP4	Approved symbol	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)	HGNC:3359	6p12.3
ENSA	Approved symbol	ENSA	endosulfine alpha	HGNC:3360	1q21.3
ENTPD5	Approved symbol	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5	HGNC:3367	14q24
ENY2	Approved symbol	ENY2	enhancer of yellow 2 homolog (Drosophila)	HGNC:24449	8q23.1
EPB41L5	Approved symbol	EPB41L5	erythrocyte membrane protein band 4.1 like 5	HGNC:19819	2q14.2
EPCAM	Approved symbol	EPCAM	epithelial cell adhesion molecule	HGNC:11529	2p21
EPHA4	Approved symbol	EPHA4	EPH receptor A4	HGNC:3388	2q36.3
EPHB3	Approved symbol	EPHB3	EPH receptor B3	HGNC:3394	3q27.1
EPHB4	Approved symbol	EPHB4	EPH receptor B4	HGNC:3395	7q22
EPHX1	Approved symbol	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic)	HGNC:3401	1q42.1
EPHX2	Approved symbol	EPHX2	epoxide hydrolase 2, cytoplasmic	HGNC:3402	8p21
EPN3	Approved symbol	EPN3	epsin 3	HGNC:18235	17q21.33
EPPK1	Approved symbol	EPPK1	epiplakin 1	HGNC:15577	8q24.3
EPS8L1	Approved symbol	EPS8L1	EPS8-like 1	HGNC:21295	19q13.42
ERBB2	Approved symbol	ERBB2	erb-b2 receptor tyrosine kinase 2	HGNC:3430	17q11.2-q12
ERBB3	Approved symbol	ERBB3	erb-b2 receptor tyrosine kinase 3	HGNC:3431	12q13
ERGIC1	Approved symbol	ERGIC1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	HGNC:29205	5q35.1
ERH	Approved symbol	ERH	enhancer of rudimentary homolog (Drosophila)	HGNC:3447	14q24.1
ERLIN2	Approved symbol	ERLIN2	ER lipid raft associated 2	HGNC:1356	8p11.2
ERMP1	Approved symbol	ERMP1	endoplasmic reticulum metallopeptidase 1	HGNC:23703	9p24
ERO1L	Approved symbol	ERO1L	ERO1-like (S. cerevisiae)	HGNC:13280	14q22.1
ERP27	Approved symbol	ERP27	endoplasmic reticulum protein 27	HGNC:26495	12p12.3
ERP27	Synonyms	ERP27	endoplasmic reticulum protein 27	HGNC:26495	12p12.3
ERP29	Approved symbol	ERP29	endoplasmic reticulum protein 29	HGNC:13799	12q24.13
ERP29	Synonyms	ERP29	endoplasmic reticulum protein 29	HGNC:13799	12q24.13
ERRFI1	Approved symbol	ERRFI1	ERBB receptor feedback inhibitor 1	HGNC:18185	1p36.23
ERV3	Previous symbol	ERV3-1	endogenous retrovirus group 3, member 1	HGNC:3454	7p12-q11
ESD	Approved symbol	ESD	esterase D	HGNC:3465	13q14.1-q14.2
ESPN	Approved symbol	ESPN	espin	HGNC:13281	1p36.31
ESR1	Approved symbol	ESR1	estrogen receptor 1	HGNC:3467	6q24-q27
ESRRG	Approved symbol	ESRRG	estrogen-related receptor gamma	HGNC:3474	1q41
ETFA	Approved symbol	ETFA	electron-transfer-flavoprotein, alpha polypeptide	HGNC:3481	15q23-q25
ETNK2	Approved symbol	ETNK2	ethanolamine kinase 2	HGNC:25575	1q32.1
ETS1	Approved symbol	ETS1	v-ets avian erythroblastosis virus E26 oncogene homolog 1	HGNC:3488	11q23.3
ETV6	Approved symbol	ETV6	ets variant 6	HGNC:3495	12p13
EVI5	Approved symbol	EVI5	ecotropic viral integration site 5	HGNC:3501	1p22
EVL	Approved symbol	EVL	Enah/Vasp-like	HGNC:20234	14q32.2
EVPL	Approved symbol	EVPL	envoplakin	HGNC:3503	17q25
EXO1	Approved symbol	EXO1	exonuclease 1	HGNC:3511	1q43
EXOC2	Approved symbol	EXOC2	exocyst complex component 2	HGNC:24968	6p25.3
EXOC6	Approved symbol	EXOC6	exocyst complex component 6	HGNC:23196	10q23.33
EXOSC10	Approved symbol	EXOSC10	exosome component 10	HGNC:9138	1p36.22
EXOSC3	Approved symbol	EXOSC3	exosome component 3	HGNC:17944	9p11
EXOSC4	Approved symbol	EXOSC4	exosome component 4	HGNC:18189	8q24.3
EXPH5	Approved symbol	EXPH5	exophilin 5	HGNC:30578	11q22.3
EXT1	Approved symbol	EXT1	exostosin glycosyltransferase 1	HGNC:3512	8q24.11
EZH2	Approved symbol	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	HGNC:3527	7q35-q36
EZR	Approved symbol	EZR	ezrin	HGNC:12691	6q25.3
F11R	Approved symbol	F11R	F11 receptor	HGNC:14685	1q21.2-q21.3
FAAH	Approved symbol	FAAH	fatty acid amide hydrolase	HGNC:3553	1p35-p34
FAAH	Synonyms	FA2H	fatty acid 2-hydroxylase	HGNC:21197	16q23
FADD	Approved symbol	FADD	Fas (TNFRSF6)-associated via death domain	HGNC:3573	11q13.3
FAH	Approved symbol	FAH	fumarylacetoacetate hydrolase (fumarylacetoacetase)	HGNC:3579	15q25.1
FAH	Synonyms	FANCA	Fanconi anemia, complementation group A	HGNC:3582	16q24.3
FAHD1	Approved symbol	FAHD1	fumarylacetoacetate hydrolase domain containing 1	HGNC:14169	16p13.3
FAIM	Approved symbol	FAIM	Fas apoptotic inhibitory molecule	HGNC:18703	3q23
FAM102A	Approved symbol	FAM102A	family with sequence similarity 102, member A	HGNC:31419	9q34.11
FAM102B	Approved symbol	FAM102B	family with sequence similarity 102, member B	HGNC:27637	1p13.3
FAM103A1	Approved symbol	FAM103A1	family with sequence similarity 103, member A1	HGNC:31022	15q25.2
FAM107B	Approved symbol	FAM107B	family with sequence similarity 107, member B	HGNC:23726	10p14
FAM108C1	Previous symbol	ABHD17C	abhydrolase domain containing 17C	HGNC:26925	15q25.1
FAM110A	Approved symbol	FAM110A	family with sequence similarity 110, member A	HGNC:16188	20p13
FAM110B	Approved symbol	FAM110B	family with sequence similarity 110, member B	HGNC:28587	8q12.1
FAM111A	Approved symbol	FAM111A	family with sequence similarity 111, member A	HGNC:24725	11q12.1
FAM116A	Previous symbol	DENND6A	DENN/MADD domain containing 6A	HGNC:26635	3p14.3
FAM127A	Approved symbol	FAM127A	family with sequence similarity 127, member A	HGNC:2569	Xq26
FAM127B	Approved symbol	FAM127B	family with sequence similarity 127, member B	HGNC:24514	Xq26.3
FAM133B	Approved symbol	FAM133B	family with sequence similarity 133, member B	HGNC:28629	7q21.2
FAM134B	Approved symbol	FAM134B	family with sequence similarity 134, member B	HGNC:25964	5p15.1
FAM162A	Approved symbol	FAM162A	family with sequence similarity 162, member A	HGNC:17865	3q21.1
FAM164A	Previous symbol	ZC2HC1A	zinc finger, C2HC-type containing 1A	HGNC:24277	8q21.11
FAM167A	Approved symbol	FAM167A	family with sequence similarity 167, member A	HGNC:15549	8p23-p22
FAM173A	Approved symbol	FAM173A	family with sequence similarity 173, member A	HGNC:14152	16p13.3
FAM174A	Approved symbol	FAM174A	family with sequence similarity 174, member A	HGNC:24943	5q21.1
FAM174B	Approved symbol	FAM174B	family with sequence similarity 174, member B	HGNC:34339	15q26.1
FAM176B	Previous symbol	EVA1B	eva-1 homolog B (C. elegans)	HGNC:25558	1p34.3
FAM178B	Approved symbol	FAM178B	family with sequence similarity 178, member B	HGNC:28036	2q11.2
FAM183A	Approved symbol	FAM183A	family with sequence similarity 183, member A	HGNC:34347	1p34.2
FAM189B	Approved symbol	FAM189B	family with sequence similarity 189, member B	HGNC:1233	1q21
FAM195A	Approved symbol	FAM195A	family with sequence similarity 195, member A	HGNC:14142	16p13.3
FAM196A	Approved symbol	FAM196A	family with sequence similarity 196, member A	HGNC:33859	10q26.2
FAM198B	Approved symbol	FAM198B	family with sequence similarity 198, member B	HGNC:25312	4q32.1
FAM20C	Approved symbol	FAM20C	family with sequence similarity 20, member C	HGNC:22140	7p22.3
FAM36A	Previous symbol	COX20	COX20 cytochrome c oxidase assembly factor	HGNC:26970	1q44
FAM38A	Previous symbol	PIEZO1	piezo-type mechanosensitive ion channel component 1	HGNC:28993	16q24.3
FAM38B	Previous symbol	PIEZO2	piezo-type mechanosensitive ion channel component 2	HGNC:26270	18p11.21
FAM46A	Approved symbol	FAM46A	family with sequence similarity 46, member A	HGNC:18345	6q14
FAM46C	Approved symbol	FAM46C	family with sequence similarity 46, member C	HGNC:24712	1p12
FAM49B	Approved symbol	FAM49B	family with sequence similarity 49, member B	HGNC:25216	8q24.21
FAM50B	Approved symbol	FAM50B	family with sequence similarity 50, member B	HGNC:18789	6p25.2
FAM57A	Approved symbol	FAM57A	family with sequence similarity 57, member A	HGNC:29646	17p13.3
FAM57B	Approved symbol	FAM57B	family with sequence similarity 57, member B	HGNC:25295	16p11.2
FAM5B	Previous symbol	BRINP2	bone morphogenetic protein/retinoic acid inducible neural-specific 2	HGNC:13746	1q24
FAM60A	Approved symbol	FAM60A	family with sequence similarity 60, member A	HGNC:30702	12p11.21
FAM63A	Approved symbol	FAM63A	family with sequence similarity 63, member A	HGNC:25648	1q21.2
FAM64A	Approved symbol	FAM64A	family with sequence similarity 64, member A	HGNC:25483	17p13.2
FAM69B	Approved symbol	FAM69B	family with sequence similarity 69, member B	HGNC:28290	9q34.3
FAM71E1	Approved symbol	FAM71E1	family with sequence similarity 71, member E1	HGNC:25107	19q13.33
FAM73A	Approved symbol	FAM73A	family with sequence similarity 73, member A	HGNC:24741	1p31.1
FAM82B	Previous symbol	RMDN1	regulator of microtubule dynamics 1	HGNC:24285	8q21.3
FAM83A	Approved symbol	FAM83A	family with sequence similarity 83, member A	HGNC:28210	8q24.13
FAM83D	Approved symbol	FAM83D	family with sequence similarity 83, member D	HGNC:16122	20q11.23
FAM83H	Approved symbol	FAM83H	family with sequence similarity 83, member H	HGNC:24797	8q24.3
FAM84B	Approved symbol	FAM84B	family with sequence similarity 84, member B	HGNC:24166	8q24.13
FAM96A	Approved symbol	FAM96A	family with sequence similarity 96, member A	HGNC:26235	15q22.31
FAM98A	Approved symbol	FAM98A	family with sequence similarity 98, member A	HGNC:24520	2p22.3
FANCD2	Approved symbol	FANCD2	Fanconi anemia, complementation group D2	HGNC:3585	3p25.3
FAR1	Approved symbol	FAR1	fatty acyl CoA reductase 1	HGNC:26222	11p15.2
FARP1	Approved symbol	FARP1	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	HGNC:3591	13q32.2
FBLN1	Approved symbol	FBLN1	fibulin 1	HGNC:3600	22q13.31
FBLN5	Approved symbol	FBLN5	fibulin 5	HGNC:3602	14q31
FBP1	Approved symbol	FBP1	fructose-1,6-bisphosphatase 1	HGNC:3606	9q22.3
FBXL16	Approved symbol	FBXL16	F-box and leucine-rich repeat protein 16	HGNC:14150	16p13.3
FBXL2	Approved symbol	FBXL2	F-box and leucine-rich repeat protein 2	HGNC:13598	3p22.3
FBXL20	Approved symbol	FBXL20	F-box and leucine-rich repeat protein 20	HGNC:24679	17q21.2
FBXL6	Approved symbol	FBXL6	F-box and leucine-rich repeat protein 6	HGNC:13603	8q24.3
FBXO15	Approved symbol	FBXO15	F-box protein 15	HGNC:13617	18q22.3
FBXO2	Approved symbol	FBXO2	F-box protein 2	HGNC:13581	1p36.21
FBXO32	Approved symbol	FBXO32	F-box protein 32	HGNC:16731	8q24.13
FBXO5	Approved symbol	FBXO5	F-box protein 5	HGNC:13584	6q25-q26
FBXO6	Approved symbol	FBXO6	F-box protein 6	HGNC:13585	1p36.22
FDFT1	Approved symbol	FDFT1	farnesyl-diphosphate farnesyltransferase 1	HGNC:3629	8p23.1-p22
FEN1	Approved symbol	FEN1	flap structure-specific endonuclease 1	HGNC:3650	11q12
FER1L4	Approved symbol	FER1L4	fer-1-like family member 4, pseudogene (functional)	HGNC:15801	20q11.23
FERMT2	Approved symbol	FERMT2	fermitin family member 2	HGNC:15767	14q22.1
FGFR3	Approved symbol	FGFR3	fibroblast growth factor receptor 3	HGNC:3690	4p16.3
FGFRL1	Approved symbol	FGFRL1	fibroblast growth factor receptor-like 1	HGNC:3693	4p16
FGGY	Approved symbol	FGGY	FGGY carbohydrate kinase domain containing	HGNC:25610	1p32.1
FH	Approved symbol	FH	fumarate hydratase	HGNC:3700	1q42.1
FHDC1	Approved symbol	FHDC1	FH2 domain containing 1	HGNC:29363	4q31.3
FICD	Approved symbol	FICD	FIC domain containing	HGNC:18416	12q24.1
FIG4	Approved symbol	FIG4	FIG4 phosphoinositide 5-phosphatase	HGNC:16873	6q21
FJX1	Approved symbol	FJX1	four jointed box 1 (Drosophila)	HGNC:17166	11p13
FKBP14	Approved symbol	FKBP14	FK506 binding protein 14, 22 kDa	HGNC:18625	7p15
FKBP1A	Approved symbol	FKBP1A	FK506 binding protein 1A, 12kDa	HGNC:3711	20p13
FKBP2	Approved symbol	FKBP2	FK506 binding protein 2, 13kDa	HGNC:3718	11q13.1-q13.3
FKBP3	Approved symbol	FKBP3	FK506 binding protein 3, 25kDa	HGNC:3719	14q21.2
FKBP4	Approved symbol	FKBP4	FK506 binding protein 4, 59kDa	HGNC:3720	12p13.33
FKBP9L	Previous symbol	FKBP9P1	FK506 binding protein 9 pseudogene 1	HGNC:23568	7p11.2
FLAD1	Approved symbol	FLAD1	flavin adenine dinucleotide synthetase 1	HGNC:24671	1q22
FLJ20021	Unmatched				
FLJ38717	Unmatched				
FLNB	Approved symbol	FLNB	filamin B, beta	HGNC:3755	3p14.3
FMO5	Approved symbol	FMO5	flavin containing monooxygenase 5	HGNC:3773	1q21.1
FNBP1	Approved symbol	FNBP1	formin binding protein 1	HGNC:17069	9q34
FNBP1L	Approved symbol	FNBP1L	formin binding protein 1-like	HGNC:20851	1p22.1
FNTA	Approved symbol	FNTA	farnesyltransferase, CAAX box, alpha	HGNC:3782	8p11.21
