Input	Match type	Approved symbol	Approved name	HGNC ID	Location
DEDD	Approved symbol	DEDD	death effector domain containing	HGNC:2755	1q23.1
DEDD2	Approved symbol	DEDD2	death effector domain containing 2	HGNC:24450	19q13.31
DEGS1	Approved symbol	DEGS1	delta(4)-desaturase, sphingolipid 1	HGNC:13709	1q42.11
DENND1B	Approved symbol	DENND1B	DENN/MADD domain containing 1B	HGNC:28404	1q31.3
DENND1C	Approved symbol	DENND1C	DENN/MADD domain containing 1C	HGNC:26225	19p13.3
DENND4B	Approved symbol	DENND4B	DENN/MADD domain containing 4B	HGNC:29044	1q21.3
DENR	Approved symbol	DENR	density-regulated protein	HGNC:2769	12q24.31
DGCR6L	Approved symbol	DGCR6L	DiGeorge syndrome critical region gene 6-like	HGNC:18551	22q11.21
DHX36	Approved symbol	DHX36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	HGNC:14410	3q25.2
DHX57	Approved symbol	DHX57	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57	HGNC:20086	2p22.3
DIABLO	Approved symbol	DIABLO	diablo, IAP-binding mitochondrial protein	HGNC:21528	12q24.31
DISC1	Approved symbol	DISC1	disrupted in schizophrenia 1	HGNC:2888	1q42.1
DISC2	Approved symbol	DISC2	disrupted in schizophrenia 2 (non-protein coding)	HGNC:2889	1q42.1
DISP1	Approved symbol	DISP1	dispatched homolog 1 (Drosophila)	HGNC:19711	1q42.12
DLGAP5	Approved symbol	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	HGNC:16864	14q22.3
DMGDH	Approved symbol	DMGDH	dimethylglycine dehydrogenase	HGNC:24475	5q14.1
DMXL1	Approved symbol	DMXL1	Dmx-like 1	HGNC:2937	5q22
DNAH14	Approved symbol	DNAH14	dynein, axonemal, heavy chain 14	HGNC:2945	1q42.13
DNAJB7	Approved symbol	DNAJB7	DnaJ (Hsp40) homolog, subfamily B, member 7	HGNC:24986	22q13.2
DNAJC25	Approved symbol	DNAJC25	DnaJ (Hsp40) homolog, subfamily C , member 25	HGNC:34187	9q31.3
DNAJC28	Approved symbol	DNAJC28	DnaJ (Hsp40) homolog, subfamily C, member 28	HGNC:1297	21q22.11
DNAJC9	Approved symbol	DNAJC9	DnaJ (Hsp40) homolog, subfamily C, member 9	HGNC:19123	10q22.3
DNAL1	Approved symbol	DNAL1	dynein, axonemal, light chain 1	HGNC:23247	14q24.3
DNAL1	Synonyms	DNAH9	dynein, axonemal, heavy chain 9	HGNC:2953	17p12
DNASE1L2	Approved symbol	DNASE1L2	deoxyribonuclease I-like 2	HGNC:2958	16p13.3
DNTTIP1	Approved symbol	DNTTIP1	deoxynucleotidyltransferase, terminal, interacting protein 1	HGNC:16160	20q13.12
DONSON	Approved symbol	DONSON	downstream neighbor of SON	HGNC:2993	21q22.1
DPCD	Approved symbol	DPCD	deleted in primary ciliary dyskinesia homolog (mouse)	HGNC:24542	10q24.32
DPM3	Approved symbol	DPM3	dolichyl-phosphate mannosyltransferase polypeptide 3	HGNC:3007	1q22
DPY19L1	Approved symbol	DPY19L1	dpy-19-like 1 (C. elegans)	HGNC:22205	7p14.2
DPY19L2P2	Approved symbol	DPY19L2P2	DPY19L2 pseudogene 2	HGNC:21764	7q22.1
DST	Approved symbol	DST	dystonin	HGNC:1090	6p12.1
DSTN	Approved symbol	DSTN	destrin (actin depolymerizing factor)	HGNC:15750	20p12.1
DSTYK	Approved symbol	DSTYK	dual serine/threonine and tyrosine protein kinase	HGNC:29043	1q32
DUSP12	Approved symbol	DUSP12	dual specificity phosphatase 12	HGNC:3067	1q21-q22
DUSP15	Approved symbol	DUSP15	dual specificity phosphatase 15	HGNC:16236	20q11.21
DUSP19	Approved symbol	DUSP19	dual specificity phosphatase 19	HGNC:18894	2q32.1
DUSP23	Approved symbol	DUSP23	dual specificity phosphatase 23	HGNC:21480	1q23.1
DUSP23	Synonyms	PTPMT1	protein tyrosine phosphatase, mitochondrial 1	HGNC:26965	11p11.2
DYNC1LI2	Approved symbol	DYNC1LI2	dynein, cytoplasmic 1, light intermediate chain 2	HGNC:2966	16q22.1
DYNC2H1	Approved symbol	DYNC2H1	dynein, cytoplasmic 2, heavy chain 1	HGNC:2962	11q21-q22.1
DYNLL1	Approved symbol	DYNLL1	dynein, light chain, LC8-type 1	HGNC:15476	12q24.23
DYRK1A	Approved symbol	DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	HGNC:3091	21q22.13
DYRK3	Approved symbol	DYRK3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3	HGNC:3094	1q32
E2F7	Approved symbol	E2F7	E2F transcription factor 7	HGNC:23820	12q21.1
EBAG9	Approved symbol	EBAG9	estrogen receptor binding site associated, antigen, 9	HGNC:3123	8q23
ECHS1	Approved symbol	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	HGNC:3151	10q26.2-q26.3
EDEM3	Approved symbol	EDEM3	ER degradation enhancer, mannosidase alpha-like 3	HGNC:16787	1q25
EEF1D	Approved symbol	EEF1D	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	HGNC:3211	8q24
EEPD1	Approved symbol	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	HGNC:22223	7p14.2
EFCAB6	Approved symbol	EFCAB6	EF-hand calcium binding domain 6	HGNC:24204	22q13.2
EFNA1	Approved symbol	EFNA1	ephrin-A1	HGNC:3221	1q21-q22
EFNA3	Approved symbol	EFNA3	ephrin-A3	HGNC:3223	1q21-q22
EFNA4	Approved symbol	EFNA4	ephrin-A4	HGNC:3224	1q21-q22
EGLN1	Approved symbol	EGLN1	egl-9 family hypoxia-inducible factor 1	HGNC:1232	1q42.1
EGOT	Approved symbol	EGOT	eosinophil granule ontogeny transcript (non-protein coding)	HGNC:37129	3p26.1
EHD3	Approved symbol	EHD3	EH-domain containing 3	HGNC:3244	2p21
EHHADH	Approved symbol	EHHADH	enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase	HGNC:3247	3q26.3-q28
EIF4E	Approved symbol	EIF4E	eukaryotic translation initiation factor 4E	HGNC:3287	4q23
EIF4EBP1	Approved symbol	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	HGNC:3288	8p12
EIF4G3	Approved symbol	EIF4G3	eukaryotic translation initiation factor 4 gamma, 3	HGNC:3298	1p36.12
ELF2	Approved symbol	ELF2	E74-like factor 2 (ets domain transcription factor)	HGNC:3317	4q28
ELF3	Approved symbol	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	HGNC:3318	1q32.2
ELK4	Approved symbol	ELK4	ELK4, ETS-domain protein (SRF accessory protein 1)	HGNC:3326	1q32
ELMOD2	Approved symbol	ELMOD2	ELMO/CED-12 domain containing 2	HGNC:28111	4q31.1
ELOVL7	Approved symbol	ELOVL7	ELOVL fatty acid elongase 7	HGNC:26292	5q12
EMILIN2	Approved symbol	EMILIN2	elastin microfibril interfacer 2	HGNC:19881	18p11.3
EMP3	Approved symbol	EMP3	epithelial membrane protein 3	HGNC:3335	19q13.3
ENAH	Approved symbol	ENAH	enabled homolog (Drosophila)	HGNC:18271	1q32.2
ENSA	Approved symbol	ENSA	endosulfine alpha	HGNC:3360	1q21.3
ENY2	Approved symbol	ENY2	enhancer of yellow 2 homolog (Drosophila)	HGNC:24449	8q23.1
EPB41L2	Approved symbol	EPB41L2	erythrocyte membrane protein band 4.1-like 2	HGNC:3379	6q23
EPB41L4B	Approved symbol	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	HGNC:19818	9q22.1-q22.3
EPHA1	Approved symbol	EPHA1	EPH receptor A1	HGNC:3385	7q32-q36
EPHX1	Approved symbol	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic)	HGNC:3401	1q42.1
EPRS	Approved symbol	EPRS	glutamyl-prolyl-tRNA synthetase	HGNC:3418	1q41
EPS15	Approved symbol	EPS15	epidermal growth factor receptor pathway substrate 15	HGNC:3419	1p32
ERBB2	Approved symbol	ERBB2	erb-b2 receptor tyrosine kinase 2	HGNC:3430	17q11.2-q12
ERLIN1	Approved symbol	ERLIN1	ER lipid raft associated 1	HGNC:16947	10q24.31
ESRRG	Approved symbol	ESRRG	estrogen-related receptor gamma	HGNC:3474	1q41
ETNK2	Approved symbol	ETNK2	ethanolamine kinase 2	HGNC:25575	1q32.1
EXOC8	Approved symbol	EXOC8	exocyst complex component 8	HGNC:24659	1q42.2
EXT1	Approved symbol	EXT1	exostosin glycosyltransferase 1	HGNC:3512	8q24.11
EXTL2	Approved symbol	EXTL2	exostosin-like glycosyltransferase 2	HGNC:3516	1p21
EXTL3	Approved symbol	EXTL3	exostosin-like glycosyltransferase 3	HGNC:3518	8p22-p12
F11R	Approved symbol	F11R	F11 receptor	HGNC:14685	1q21.2-q21.3
FAHD2A	Approved symbol	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A	HGNC:24252	2q11.2
FAM107A	Approved symbol	FAM107A	family with sequence similarity 107, member A	HGNC:30827	3p14.2
FAM118A	Approved symbol	FAM118A	family with sequence similarity 118, member A	HGNC:1313	22q13.3
FAM122A	Approved symbol	FAM122A	family with sequence similarity 122A	HGNC:23490	9q21.13
FAM149B1	Approved symbol	FAM149B1	family with sequence similarity 149, member B1	HGNC:29162	10q22.2
FAM161A	Approved symbol	FAM161A	family with sequence similarity 161, member A	HGNC:25808	2p15
FAM172A	Approved symbol	FAM172A	family with sequence similarity 172, member A	HGNC:25365	5q15
FAM177B	Approved symbol	FAM177B	family with sequence similarity 177, member B	HGNC:34395	1q41
FAM178A	Approved symbol	FAM178A	family with sequence similarity 178, member A	HGNC:17814	10q24.31
FAM178B	Approved symbol	FAM178B	family with sequence similarity 178, member B	HGNC:28036	2q11.2
FAM189B	Approved symbol	FAM189B	family with sequence similarity 189, member B	HGNC:1233	1q21
FAM192A	Approved symbol	FAM192A	family with sequence similarity 192, member A	HGNC:29856	16q13
FAM20B	Approved symbol	FAM20B	family with sequence similarity 20, member B	HGNC:23017	1q25.2
FAM21C	Approved symbol	FAM21C	family with sequence similarity 21, member C	HGNC:23414	10q11.22
FAM63A	Approved symbol	FAM63A	family with sequence similarity 63, member A	HGNC:25648	1q21.2
FAM66D	Approved symbol	FAM66D	family with sequence similarity 66, member D	HGNC:24159	8p23.1
FAM76A	Approved symbol	FAM76A	family with sequence similarity 76, member A	HGNC:28530	1p35.3
FAM86B1	Approved symbol	FAM86B1	family with sequence similarity 86, member B1	HGNC:28268	8p23.1
FAM92A1	Approved symbol	FAM92A1	family with sequence similarity 92, member A1	HGNC:30452	8q22.1
FANCI	Approved symbol	FANCI	Fanconi anemia, complementation group I	HGNC:25568	15q26.1
FAR1	Approved symbol	FAR1	fatty acyl CoA reductase 1	HGNC:26222	11p15.2
FBXL13	Approved symbol	FBXL13	F-box and leucine-rich repeat protein 13	HGNC:21658	7q22.1
FBXL2	Approved symbol	FBXL2	F-box and leucine-rich repeat protein 2	HGNC:13598	3p22.3
FBXO18	Approved symbol	FBXO18	F-box protein, helicase, 18	HGNC:13620	10p15.1
FBXO28	Approved symbol	FBXO28	F-box protein 28	HGNC:29046	1q42.12
FBXO3	Approved symbol	FBXO3	F-box protein 3	HGNC:13582	11p13
FBXO33	Approved symbol	FBXO33	F-box protein 33	HGNC:19833	14q13.3
FCHSD2	Approved symbol	FCHSD2	FCH and double SH3 domains 2	HGNC:29114	11q13.3
FDPS	Approved symbol	FDPS	farnesyl diphosphate synthase	HGNC:3631	1q22
FEM1C	Approved symbol	FEM1C	fem-1 homolog c (C. elegans)	HGNC:16933	5q22
FEZ2	Approved symbol	FEZ2	fasciculation and elongation protein zeta 2 (zygin II)	HGNC:3660	2p21
FGFR1OP	Approved symbol	FGFR1OP	FGFR1 oncogene partner	HGNC:17012	6q27
FGFR1OP2	Approved symbol	FGFR1OP2	FGFR1 oncogene partner 2	HGNC:23098	12p12.1
FH	Approved symbol	FH	fumarate hydratase	HGNC:3700	1q42.1
FILIP1	Approved symbol	FILIP1	filamin A interacting protein 1	HGNC:21015	6q14.1
FITM1	Approved symbol	FITM1	fat storage-inducing transmembrane protein 1	HGNC:33714	14q12
FKBP1B	Approved symbol	FKBP1B	FK506 binding protein 1B, 12.6 kDa	HGNC:3712	2p23.3
FKRP	Approved symbol	FKRP	fukutin related protein	HGNC:17997	19q13.32
FLAD1	Approved symbol	FLAD1	flavin adenine dinucleotide synthetase 1	HGNC:24671	1q22
FLJ26850	Unmatched				
FLT3LG	Approved symbol	FLT3LG	fms-related tyrosine kinase 3 ligand	HGNC:3766	19q13.3
FLVCR1	Approved symbol	FLVCR1	feline leukemia virus subgroup C cellular receptor 1	HGNC:24682	1q32.3
FMO5	Approved symbol	FMO5	flavin containing monooxygenase 5	HGNC:3773	1q21.1
FN3KRP	Approved symbol	FN3KRP	fructosamine 3 kinase related protein	HGNC:25700	17q25.3
FNDC3A	Approved symbol	FNDC3A	fibronectin type III domain containing 3A	HGNC:20296	13q14.12
FNTA	Approved symbol	FNTA	farnesyltransferase, CAAX box, alpha	HGNC:3782	8p11.21
FOXC1	Approved symbol	FOXC1	forkhead box C1	HGNC:3800	6p25
FOXM1	Approved symbol	FOXM1	forkhead box M1	HGNC:3818	12p13
FPR3	Approved symbol	FPR3	formyl peptide receptor 3	HGNC:3828	19q13.3-q13.4
FUT8	Approved symbol	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	HGNC:4019	14q24.3
FYCO1	Approved symbol	FYCO1	FYVE and coiled-coil domain containing 1	HGNC:14673	3p21.3
FYTTD1	Approved symbol	FYTTD1	forty-two-three domain containing 1	HGNC:25407	3q29
GABARAPL2	Approved symbol	GABARAPL2	GABA(A) receptor-associated protein-like 2	HGNC:13291	16q22.1
GABPB2	Approved symbol	GABPB2	GA binding protein transcription factor, beta subunit 2	HGNC:28441	1q21.2
GABPB2	Previous symbol	GABPB1	GA binding protein transcription factor, beta subunit 1	HGNC:4074	15q21.2
GABRG1	Approved symbol	GABRG1	gamma-aminobutyric acid (GABA) A receptor, gamma 1	HGNC:4086	4p12
GALNT2	Approved symbol	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2	HGNC:4124	1q41-q42
GAPVD1	Approved symbol	GAPVD1	GTPase activating protein and VPS9 domains 1	HGNC:23375	9q34.11
GAS5	Approved symbol	GAS5	growth arrest-specific 5 (non-protein coding)	HGNC:16355	1q25.1
GATAD2B	Approved symbol	GATAD2B	GATA zinc finger domain containing 2B	HGNC:30778	1q21.3
GBA	Approved symbol	GBA	glucosidase, beta, acid	HGNC:4177	1q22
GBAP1	Approved symbol	GBAP1	glucosidase, beta, acid pseudogene 1	HGNC:4178	1q22
GET4	Approved symbol	GET4	golgi to ER traffic protein 4 homolog (S. cerevisiae)	HGNC:21690	7p22.3
GGPS1	Approved symbol	GGPS1	geranylgeranyl diphosphate synthase 1	HGNC:4249	1q43
GJB7	Approved symbol	GJB7	gap junction protein, beta 7, 25kDa	HGNC:16690	6q15
GLG1	Approved symbol	GLG1	golgi glycoprotein 1	HGNC:4316	16q22-q23
GLRX2	Approved symbol	GLRX2	glutaredoxin 2	HGNC:16065	1q31.2
GLRX5	Approved symbol	GLRX5	glutaredoxin 5	HGNC:20134	14q32.2
GLUL	Approved symbol	GLUL	glutamate-ammonia ligase	HGNC:4341	1q31
GMFG	Approved symbol	GMFG	glia maturation factor, gamma	HGNC:4374	19q13.2
GNPAT	Approved symbol	GNPAT	glyceronephosphate O-acyltransferase	HGNC:4416	1q42
GOLPH3L	Approved symbol	GOLPH3L	golgi phosphoprotein 3-like	HGNC:24882	1q21
GOLT1A	Approved symbol	GOLT1A	golgi transport 1A	HGNC:24766	1q32.1
GON4L	Approved symbol	GON4L	gon-4-like (C. elegans)	HGNC:25973	1q22
GORAB	Approved symbol	GORAB	golgin, RAB6-interacting	HGNC:25676	1q24.2
GPATCH2	Approved symbol	GPATCH2	G patch domain containing 2	HGNC:25499	1q41
GPATCH4	Approved symbol	GPATCH4	G patch domain containing 4	HGNC:25982	1q22
GPBP1	Approved symbol	GPBP1	GC-rich promoter binding protein 1	HGNC:29520	5q11.2
GPN3	Approved symbol	GPN3	GPN-loop GTPase 3	HGNC:30186	12q24.11
GPR137C	Approved symbol	GPR137C	G protein-coupled receptor 137C	HGNC:25445	14q22.1
GPR55	Approved symbol	GPR55	G protein-coupled receptor 55	HGNC:4511	2q37
GPR89A	Approved symbol	GPR89A	G protein-coupled receptor 89A	HGNC:31984	1q21.1
GPR89B	Approved symbol	GPR89B	G protein-coupled receptor 89B	HGNC:13840	1q21.1
GTF2E2	Approved symbol	GTF2E2	general transcription factor IIE, polypeptide 2, beta 34kDa	HGNC:4651	8p12
GTF3C3	Approved symbol	GTF3C3	general transcription factor IIIC, polypeptide 3, 102kDa	HGNC:4666	2q33.1
GUCA1B	Approved symbol	GUCA1B	guanylate cyclase activator 1B (retina)	HGNC:4679	6p21.1
GUK1	Approved symbol	GUK1	guanylate kinase 1	HGNC:4693	1q32-q41
GZF1	Approved symbol	GZF1	GDNF-inducible zinc finger protein 1	HGNC:15808	20p11.21
GZMM	Approved symbol	GZMM	granzyme M (lymphocyte met-ase 1)	HGNC:4712	19p13.3
H2AFY2	Approved symbol	H2AFY2	H2A histone family, member Y2	HGNC:14453	10q22.1
H3F3A	Approved symbol	H3F3A	H3 histone, family 3A	HGNC:4764	1q42.12
H3F3B	Approved symbol	H3F3B	H3 histone, family 3B (H3.3B)	HGNC:4765	17q25.1
HAX1	Approved symbol	HAX1	HCLS1 associated protein X-1	HGNC:16915	1q21.3
HCN3	Approved symbol	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3	HGNC:19183	1q21.2
HCST	Approved symbol	HCST	hematopoietic cell signal transducer	HGNC:16977	19q13.1
HCST	Synonyms	SLC35A1	solute carrier family 35 (CMP-sialic acid transporter), member A1	HGNC:11021	6q15
HDAC9	Approved symbol	HDAC9	histone deacetylase 9	HGNC:14065	7p21.1
HDGF	Approved symbol	HDGF	hepatoma-derived growth factor	HGNC:4856	1q23.1
HEATR1	Approved symbol	HEATR1	HEAT repeat containing 1	HGNC:25517	1q43
HECTD1	Approved symbol	HECTD1	HECT domain containing E3 ubiquitin protein ligase 1	HGNC:20157	14q12
HEPN1	Approved symbol	HEPN1	hepatocellular carcinoma, down-regulated 1	HGNC:34400	11q24
HERPUD1	Approved symbol	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	HGNC:13744	16q13
HERPUD2	Approved symbol	HERPUD2	HERPUD family member 2	HGNC:21915	7p14.2
HIATL1	Approved symbol	HIATL1	hippocampus abundant transcript-like 1	HGNC:23376	9q22.32
HIBADH	Approved symbol	HIBADH	3-hydroxyisobutyrate dehydrogenase	HGNC:4907	7p15
HIBCH	Approved symbol	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	HGNC:4908	2q32.3
HIST2H2AA3	Approved symbol	HIST2H2AA3	histone cluster 2, H2aa3	HGNC:4736	1q21.2
HIST2H2AC	Approved symbol	HIST2H2AC	histone cluster 2, H2ac	HGNC:4738	1q21.2
HIST2H2BA	Approved symbol	HIST2H2BA	histone cluster 2, H2ba (pseudogene)	HGNC:20560	1p11.2
HIST3H2A	Approved symbol	HIST3H2A	histone cluster 3, H2a	HGNC:20507	1q42.13
HIVEP2	Approved symbol	HIVEP2	human immunodeficiency virus type I enhancer binding protein 2	HGNC:4921	6q23-q24
HLX	Approved symbol	HLX	H2.0-like homeobox	HGNC:4978	1q41
HMGN1	Approved symbol	HMGN1	high mobility group nucleosome binding domain 1	HGNC:4984	21q22.3
HNRNPUL2	Approved symbol	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U-like 2	HGNC:25451	11q12
HP1BP3	Approved symbol	HP1BP3	heterochromatin protein 1, binding protein 3	HGNC:24973	1p36.12
HPS1	Approved symbol	HPS1	Hermansky-Pudlak syndrome 1	HGNC:5163	10q23.1-q23.3
HPS6	Approved symbol	HPS6	Hermansky-Pudlak syndrome 6	HGNC:18817	10q24.32
HRASLS5	Approved symbol	HRASLS5	HRAS-like suppressor family, member 5	HGNC:24978	11q13.2
HSBP1	Approved symbol	HSBP1	heat shock factor binding protein 1	HGNC:5203	16q23.3
HSD17B7	Approved symbol	HSD17B7	hydroxysteroid (17-beta) dehydrogenase 7	HGNC:5215	1q23
HSD17B7	Synonyms	HSD17B7P2	hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2	HGNC:28120	10p11.1
HSDL1	Approved symbol	HSDL1	hydroxysteroid dehydrogenase like 1	HGNC:16475	16q24
IARS2	Approved symbol	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial	HGNC:29685	1q41
ICMT	Approved symbol	ICMT	isoprenylcysteine carboxyl methyltransferase	HGNC:5350	1p36
IDH3A	Approved symbol	IDH3A	isocitrate dehydrogenase 3 (NAD+) alpha	HGNC:5384	15q25.1-q25.2
IER5	Approved symbol	IER5	immediate early response 5	HGNC:5393	1q25.3
IFNAR1	Approved symbol	IFNAR1	interferon (alpha, beta and omega) receptor 1	HGNC:5432	21q22.1
IFT74	Approved symbol	IFT74	intraflagellar transport 74	HGNC:21424	9p21.1
IFT81	Approved symbol	IFT81	intraflagellar transport 81	HGNC:14313	12q24.13
IFT88	Approved symbol	IFT88	intraflagellar transport 88	HGNC:20606	13q12.1
IGFBP2	Approved symbol	IGFBP2	insulin-like growth factor binding protein 2, 36kDa	HGNC:5471	2q35
IGSF8	Approved symbol	IGSF8	immunoglobulin superfamily, member 8	HGNC:17813	1q23.1
IGSF9	Approved symbol	IGSF9	immunoglobulin superfamily, member 9	HGNC:18132	1q22-q23
IKBKB	Approved symbol	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	HGNC:5960	8p11.2
IKBKE	Approved symbol	IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon	HGNC:14552	1q32.1
IL12RB1	Approved symbol	IL12RB1	interleukin 12 receptor, beta 1	HGNC:5971	19p13.1
IL19	Approved symbol	IL19	interleukin 19	HGNC:5990	1q32.2
IL1RN	Approved symbol	IL1RN	interleukin 1 receptor antagonist	HGNC:6000	2q14.2
IL21R	Approved symbol	IL21R	interleukin 21 receptor	HGNC:6006	16p11
IL32	Approved symbol	IL32	interleukin 32	HGNC:16830	16p13.3
IL4I1	Approved symbol	IL4I1	interleukin 4 induced 1	HGNC:19094	19q13.3-q13.4
ILF2	Approved symbol	ILF2	interleukin enhancer binding factor 2	HGNC:6037	1q21.3
ILKAP	Approved symbol	ILKAP	integrin-linked kinase-associated serine/threonine phosphatase	HGNC:15566	2q37.3
ING2	Approved symbol	ING2	inhibitor of growth family, member 2	HGNC:6063	4q35.1
ING2	Previous symbol	INGX	inhibitor of growth family, X-linked, pseudogene	HGNC:6064	Xq12
INPP5F	Approved symbol	INPP5F	inositol polyphosphate-5-phosphatase F	HGNC:17054	10q26.13
INTS10	Approved symbol	INTS10	integrator complex subunit 10	HGNC:25548	8p21.3
INTS3	Approved symbol	INTS3	integrator complex subunit 3	HGNC:26153	1q21.3
INTS7	Approved symbol	INTS7	integrator complex subunit 7	HGNC:24484	1q32.3
INTS8	Approved symbol	INTS8	integrator complex subunit 8	HGNC:26048	8q22.1
IPCEF1	Approved symbol	IPCEF1	interaction protein for cytohesin exchange factors 1	HGNC:21204	6q25.2
IPO8	Approved symbol	IPO8	importin 8	HGNC:9853	12p11.21
IPO9	Approved symbol	IPO9	importin 9	HGNC:19425	1q31.3
IQCE	Approved symbol	IQCE	IQ motif containing E	HGNC:29171	7p22.3
IQCK	Approved symbol	IQCK	IQ motif containing K	HGNC:28556	16p12.3
IQGAP3	Approved symbol	IQGAP3	IQ motif containing GTPase activating protein 3	HGNC:20669	1q21.3
IRF2BP2	Approved symbol	IRF2BP2	interferon regulatory factor 2 binding protein 2	HGNC:21729	1q42.3
IRF6	Approved symbol	IRF6	interferon regulatory factor 6	HGNC:6121	1q32.2-q32.3
ISCA1	Approved symbol	ISCA1	iron-sulfur cluster assembly 1	HGNC:28660	9q22.1
ISG20L2	Approved symbol	ISG20L2	interferon stimulated exonuclease gene 20kDa-like 2	HGNC:25745	1q23.1
ITGAD	Approved symbol	ITGAD	integrin, alpha D	HGNC:6146	16p13.1-p11
ITGAL	Approved symbol	ITGAL	integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide)	HGNC:6148	16p13.1-p11
ITGAX	Approved symbol	ITGAX	integrin, alpha X (complement component 3 receptor 4 subunit)	HGNC:6152	16p11.2
ITPKB	Approved symbol	ITPKB	inositol-trisphosphate 3-kinase B	HGNC:6179	1q42.12
ITPRIPL1	Approved symbol	ITPRIPL1	inositol 1,4,5-trisphosphate receptor interacting protein-like 1	HGNC:29371	2q11.2
IVNS1ABP	Approved symbol	IVNS1ABP	influenza virus NS1A binding protein	HGNC:16951	1q25.1-q31.1
JAK3	Approved symbol	JAK3	Janus kinase 3	HGNC:6193	19p13-p12
JMJD4	Approved symbol	JMJD4	jumonji domain containing 4	HGNC:25724	1q42.13
JTB	Approved symbol	JTB	jumping translocation breakpoint	HGNC:6201	1q21
KARS	Approved symbol	KARS	lysyl-tRNA synthetase	HGNC:6215	16q23.1
KAT2B	Approved symbol	KAT2B	K(lysine) acetyltransferase 2B	HGNC:8638	3p24
KCMF1	Approved symbol	KCMF1	potassium channel modulatory factor 1	HGNC:20589	2p11.2
KCNK1	Approved symbol	KCNK1	potassium channel, two pore domain subfamily K, member 1	HGNC:6272	1q42-q43
KCNQ5	Approved symbol	KCNQ5	potassium channel, voltage gated KQT-like subfamily Q, member 5	HGNC:6299	6q14
KCTD3	Approved symbol	KCTD3	potassium channel tetramerization domain containing 3	HGNC:21305	1q41
KDM3A	Approved symbol	KDM3A	lysine (K)-specific demethylase 3A	HGNC:20815	2p11.2
KDM5B	Approved symbol	KDM5B	lysine (K)-specific demethylase 5B	HGNC:18039	1q32.1
KHDC1	Approved symbol	KHDC1	KH homology domain containing 1	HGNC:21366	6q13
KHDC1L	Approved symbol	KHDC1L	KH homology domain containing 1-like	HGNC:37274	6q13
KIAA0895	Approved symbol	KIAA0895	KIAA0895	HGNC:22206	7p14.2
KIAA0907	Approved symbol	KIAA0907	KIAA0907	HGNC:29145	1q22
KIAA1598	Approved symbol	KIAA1598	KIAA1598	HGNC:29319	10q26.12
KIAA1614	Approved symbol	KIAA1614	KIAA1614	HGNC:29327	1q25.3
KIAA1804	Unmatched				
KIF24	Approved symbol	KIF24	kinesin family member 24	HGNC:19916	9p13.3
KIF27	Approved symbol	KIF27	kinesin family member 27	HGNC:18632	9q21.32
KIFAP3	Approved symbol	KIFAP3	kinesin-associated protein 3	HGNC:17060	1q24.2
KIN	Approved symbol	KIN	Kin17 DNA and RNA binding protein	HGNC:6327	10p14
KIR2DL1	Approved symbol	KIR2DL1	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 1	HGNC:6329	19q13.4
KIR2DS4	Approved symbol	KIR2DS4	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4	HGNC:6336	19q13.42
KLHDC9	Approved symbol	KLHDC9	kelch domain containing 9	HGNC:28489	1q23.3
KLHL12	Approved symbol	KLHL12	kelch-like family member 12	HGNC:19360	1q32.1
KLHL20	Approved symbol	KLHL20	kelch-like family member 20	HGNC:25056	1q25.1
KLHL9	Approved symbol	KLHL9	kelch-like family member 9	HGNC:18732	9p22
KLRG2	Approved symbol	KLRG2	killer cell lectin-like receptor subfamily G, member 2	HGNC:24778	7q34
KMO	Approved symbol	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	HGNC:6381	1q42-q44
