Input	Match type	Approved symbol	Approved name	HGNC ID	Location
ECHDC2	Approved symbol	ECHDC2	enoyl CoA hydratase domain containing 2	HGNC:23408	1p32.3
ECHDC3	Approved symbol	ECHDC3	enoyl CoA hydratase domain containing 3	HGNC:23489	10p14
ECHS1	Approved symbol	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	HGNC:3151	10q26.2-q26.3
ECSIT	Approved symbol	ECSIT	ECSIT signalling integrator	HGNC:29548	19p13.2
ECT2	Approved symbol	ECT2	epithelial cell transforming 2	HGNC:3155	3q26.1-q26.2
EDC3	Approved symbol	EDC3	enhancer of mRNA decapping 3	HGNC:26114	15q24.1
EDC4	Approved symbol	EDC4	enhancer of mRNA decapping 4	HGNC:17157	16q22.1
EDEM1	Approved symbol	EDEM1	ER degradation enhancer, mannosidase alpha-like 1	HGNC:18967	3p26.1
EDEM2	Approved symbol	EDEM2	ER degradation enhancer, mannosidase alpha-like 2	HGNC:15877	20q11.22
EDF1	Approved symbol	EDF1	endothelial differentiation-related factor 1	HGNC:3164	9q34.3
EDN2	Approved symbol	EDN2	endothelin 2	HGNC:3177	1p34
EED	Approved symbol	EED	embryonic ectoderm development	HGNC:3188	11q14.2-q22.3
EEF1A1	Approved symbol	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	HGNC:3189	6q14.1
EEF1D	Approved symbol	EEF1D	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	HGNC:3211	8q24
EEF1G	Approved symbol	EEF1G	eukaryotic translation elongation factor 1 gamma	HGNC:3213	11q12.3
EEFSEC	Approved symbol	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA-specific	HGNC:24614	3q21.3
EFCAB2	Approved symbol	EFCAB2	EF-hand calcium binding domain 2	HGNC:28166	1q44
EFCAB7	Approved symbol	EFCAB7	EF-hand calcium binding domain 7	HGNC:29379	1p31.3
EFEMP2	Approved symbol	EFEMP2	EGF containing fibulin-like extracellular matrix protein 2	HGNC:3219	11q13
EFHC1	Approved symbol	EFHC1	EF-hand domain (C-terminal) containing 1	HGNC:16406	6p12.3
EFHD2	Approved symbol	EFHD2	EF-hand domain family, member D2	HGNC:28670	1p36
EFNA1	Approved symbol	EFNA1	ephrin-A1	HGNC:3221	1q21-q22
EFNA3	Approved symbol	EFNA3	ephrin-A3	HGNC:3223	1q21-q22
EFNA4	Approved symbol	EFNA4	ephrin-A4	HGNC:3224	1q21-q22
EFTUD1	Approved symbol	EFTUD1	elongation factor Tu GTP binding domain containing 1	HGNC:25789	15q25.2
EFTUD2	Approved symbol	EFTUD2	elongation factor Tu GTP binding domain containing 2	HGNC:30858	17q21.31
EGFL8	Approved symbol	EGFL8	EGF-like-domain, multiple 8	HGNC:13944	6p21
EGFR	Approved symbol	EGFR	epidermal growth factor receptor	HGNC:3236	7p12
EGLN2	Approved symbol	EGLN2	egl-9 family hypoxia-inducible factor 2	HGNC:14660	19q13.2
EGR3	Approved symbol	EGR3	early growth response 3	HGNC:3240	8p23-p21
EHBP1	Approved symbol	EHBP1	EH domain binding protein 1	HGNC:29144	2p15
EHD1	Approved symbol	EHD1	EH-domain containing 1	HGNC:3242	11q13
EHD3	Approved symbol	EHD3	EH-domain containing 3	HGNC:3244	2p21
EHD4	Approved symbol	EHD4	EH-domain containing 4	HGNC:3245	15q11.1
EHHADH	Approved symbol	EHHADH	enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase	HGNC:3247	3q26.3-q28
EHMT1	Approved symbol	EHMT1	euchromatic histone-lysine N-methyltransferase 1	HGNC:24650	9q34.3
EHMT2	Approved symbol	EHMT2	euchromatic histone-lysine N-methyltransferase 2	HGNC:14129	6p21.3
EI24	Approved symbol	EI24	etoposide induced 2.4	HGNC:13276	11q24.2
EID2	Approved symbol	EID2	EP300 interacting inhibitor of differentiation 2	HGNC:28292	19q13.2
EID2B	Approved symbol	EID2B	EP300 interacting inhibitor of differentiation 2B	HGNC:26796	19q13.2
EIF1	Approved symbol	EIF1	eukaryotic translation initiation factor 1	HGNC:3249	17q21.2
EIF1AD	Approved symbol	EIF1AD	eukaryotic translation initiation factor 1A domain containing	HGNC:28147	11q13.1
EIF1AX	Approved symbol	EIF1AX	eukaryotic translation initiation factor 1A, X-linked	HGNC:3250	Xp22.13
EIF2A	Approved symbol	EIF2A	eukaryotic translation initiation factor 2A, 65kDa	HGNC:3254	3q25.1
EIF2A	Synonyms	EIF2S1	eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa	HGNC:3265	14q21.3
EIF2AK1	Approved symbol	EIF2AK1	eukaryotic translation initiation factor 2-alpha kinase 1	HGNC:24921	7p22
EIF2AK1	Synonyms	EIF2AK2	eukaryotic translation initiation factor 2-alpha kinase 2	HGNC:9437	2p22-p21
EIF2AK3	Approved symbol	EIF2AK3	eukaryotic translation initiation factor 2-alpha kinase 3	HGNC:3255	2p12
EIF2AK4	Approved symbol	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4	HGNC:19687	15q13.3
EIF2B1	Approved symbol	EIF2B1	eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa	HGNC:3257	12q24.3
EIF2B2	Approved symbol	EIF2B2	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa	HGNC:3258	14q24.3
EIF2B3	Approved symbol	EIF2B3	eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa	HGNC:3259	1p34.1
EIF2B4	Approved symbol	EIF2B4	eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa	HGNC:3260	2p23.3
EIF2B5	Approved symbol	EIF2B5	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa	HGNC:3261	3q27.3
EIF2S1	Approved symbol	EIF2S1	eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa	HGNC:3265	14q21.3
EIF2S2	Approved symbol	EIF2S2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa	HGNC:3266	20q11.2
EIF2S3	Approved symbol	EIF2S3	eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa	HGNC:3267	Xp22.2-p22.1
EIF3A	Approved symbol	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3A	Previous symbol	EIF6	eukaryotic translation initiation factor 6	HGNC:6159	20q11.2
EIF3A	Synonyms	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3B	Approved symbol	EIF3B	eukaryotic translation initiation factor 3, subunit B	HGNC:3280	7p22
EIF3B	Synonyms	EIF3B	eukaryotic translation initiation factor 3, subunit B	HGNC:3280	7p22
EIF3C	Approved symbol	EIF3C	eukaryotic translation initiation factor 3, subunit C	HGNC:3279	16p11.2
EIF3C	Synonyms	EIF3C	eukaryotic translation initiation factor 3, subunit C	HGNC:3279	16p11.2
EIF3CL	Approved symbol	EIF3CL	eukaryotic translation initiation factor 3, subunit C-like	HGNC:26347	16p11.2
EIF3D	Approved symbol	EIF3D	eukaryotic translation initiation factor 3, subunit D	HGNC:3278	22q13.1
EIF3D	Synonyms	EIF3D	eukaryotic translation initiation factor 3, subunit D	HGNC:3278	22q13.1
EIF3E	Approved symbol	EIF3E	eukaryotic translation initiation factor 3, subunit E	HGNC:3277	8q22-q23
EIF3E	Synonyms	EIF3E	eukaryotic translation initiation factor 3, subunit E	HGNC:3277	8q22-q23
EIF3F	Approved symbol	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3F	Synonyms	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3G	Approved symbol	EIF3G	eukaryotic translation initiation factor 3, subunit G	HGNC:3274	19p13.2
EIF3G	Synonyms	EIF3G	eukaryotic translation initiation factor 3, subunit G	HGNC:3274	19p13.2
EIF3H	Approved symbol	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3H	Synonyms	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3I	Approved symbol	EIF3I	eukaryotic translation initiation factor 3, subunit I	HGNC:3272	1p34.1
EIF3I	Synonyms	EIF3I	eukaryotic translation initiation factor 3, subunit I	HGNC:3272	1p34.1
EIF3J	Approved symbol	EIF3J	eukaryotic translation initiation factor 3, subunit J	HGNC:3270	15q21.1
EIF3J	Synonyms	EIF3J	eukaryotic translation initiation factor 3, subunit J	HGNC:3270	15q21.1
EIF3K	Approved symbol	EIF3K	eukaryotic translation initiation factor 3, subunit K	HGNC:24656	19q13.2
EIF3K	Synonyms	EIF3K	eukaryotic translation initiation factor 3, subunit K	HGNC:24656	19q13.2
EIF3L	Approved symbol	EIF3L	eukaryotic translation initiation factor 3, subunit L	HGNC:18138	22q
EIF3M	Approved symbol	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF3M	Synonyms	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF4A1	Approved symbol	EIF4A1	eukaryotic translation initiation factor 4A1	HGNC:3282	17p13
EIF4A2	Approved symbol	EIF4A2	eukaryotic translation initiation factor 4A2	HGNC:3284	3q28
EIF4A3	Approved symbol	EIF4A3	eukaryotic translation initiation factor 4A3	HGNC:18683	17q25.3
EIF4B	Approved symbol	EIF4B	eukaryotic translation initiation factor 4B	HGNC:3285	12q13.13
EIF4E	Approved symbol	EIF4E	eukaryotic translation initiation factor 4E	HGNC:3287	4q23
EIF4E2	Approved symbol	EIF4E2	eukaryotic translation initiation factor 4E family member 2	HGNC:3293	2q37.1
EIF4EBP1	Approved symbol	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	HGNC:3288	8p12
EIF4EBP2	Approved symbol	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	HGNC:3289	10q21-q22
EIF4EBP3	Approved symbol	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	HGNC:3290	5q31.3
EIF4ENIF1	Approved symbol	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1	HGNC:16687	22q11.2
EIF4G1	Approved symbol	EIF4G1	eukaryotic translation initiation factor 4 gamma, 1	HGNC:3296	3q27.1
EIF4G2	Approved symbol	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2	HGNC:3297	11p15
EIF4G3	Approved symbol	EIF4G3	eukaryotic translation initiation factor 4 gamma, 3	HGNC:3298	1p36.12
EIF4H	Approved symbol	EIF4H	eukaryotic translation initiation factor 4H	HGNC:12741	7q11.23
EIF5	Approved symbol	EIF5	eukaryotic translation initiation factor 5	HGNC:3299	14q32.32
EIF5A	Approved symbol	EIF5A	eukaryotic translation initiation factor 5A	HGNC:3300	17p13-p12
EIF6	Approved symbol	EIF6	eukaryotic translation initiation factor 6	HGNC:6159	20q11.2
ELAC1	Approved symbol	ELAC1	elaC ribonuclease Z 1	HGNC:14197	18q21
ELAC2	Approved symbol	ELAC2	elaC ribonuclease Z 2	HGNC:14198	17p11.2
ELAVL1	Approved symbol	ELAVL1	ELAV like RNA binding protein 1	HGNC:3312	19p13.2
ELF1	Approved symbol	ELF1	E74-like factor 1 (ets domain transcription factor)	HGNC:3316	13q13
ELF1	Synonyms	ELOF1	elongation factor 1 homolog (S. cerevisiae)	HGNC:28691	19p13.2
ELF2	Approved symbol	ELF2	E74-like factor 2 (ets domain transcription factor)	HGNC:3317	4q28
ELK1	Approved symbol	ELK1	ELK1, member of ETS oncogene family	HGNC:3321	Xp11.23
ELK1	Synonyms	KCNH4	potassium channel, voltage gated eag related subfamily H, member 4	HGNC:6253	17q21
ELL	Approved symbol	ELL	elongation factor RNA polymerase II	HGNC:23114	19p13.1
ELL3	Approved symbol	ELL3	elongation factor RNA polymerase II-like 3	HGNC:23113	15q15.1
ELMO1	Approved symbol	ELMO1	engulfment and cell motility 1	HGNC:16286	7p14.1
ELMO2	Approved symbol	ELMO2	engulfment and cell motility 2	HGNC:17233	20q13
ELMOD2	Approved symbol	ELMOD2	ELMO/CED-12 domain containing 2	HGNC:28111	4q31.1
ELOF1	Approved symbol	ELOF1	elongation factor 1 homolog (S. cerevisiae)	HGNC:28691	19p13.2
ELOVL1	Approved symbol	ELOVL1	ELOVL fatty acid elongase 1	HGNC:14418	1p34
ELOVL3	Approved symbol	ELOVL3	ELOVL fatty acid elongase 3	HGNC:18047	10q24
ELP2	Approved symbol	ELP2	elongator acetyltransferase complex subunit 2	HGNC:18248	18q12.1
ELP3	Approved symbol	ELP3	elongator acetyltransferase complex subunit 3	HGNC:20696	8p21.1
ELP4	Approved symbol	ELP4	elongator acetyltransferase complex subunit 4	HGNC:1171	11p13
EME1	Approved symbol	EME1	essential meiotic structure-specific endonuclease 1	HGNC:24965	17q21.33
EME2	Approved symbol	EME2	essential meiotic structure-specific endonuclease subunit 2	HGNC:27289	16p13.3
EMG1	Approved symbol	EMG1	EMG1 N1-specific pseudouridine methyltransferase	HGNC:16912	12p13
EMILIN2	Approved symbol	EMILIN2	elastin microfibril interfacer 2	HGNC:19881	18p11.3
EML1	Approved symbol	EML1	echinoderm microtubule associated protein like 1	HGNC:3330	14q32
EML3	Approved symbol	EML3	echinoderm microtubule associated protein like 3	HGNC:26666	11q12.3
EML4	Approved symbol	EML4	echinoderm microtubule associated protein like 4	HGNC:1316	2p21
EMP2	Approved symbol	EMP2	epithelial membrane protein 2	HGNC:3334	16p13.2
ENAH	Approved symbol	ENAH	enabled homolog (Drosophila)	HGNC:18271	1q32.2
ENDOG	Approved symbol	ENDOG	endonuclease G	HGNC:3346	9q34.1
ENDOU	Approved symbol	ENDOU	endonuclease, polyU-specific	HGNC:14369	12q13.1
ENO1	Approved symbol	ENO1	enolase 1, (alpha)	HGNC:3350	1p36.2
ENOPH1	Approved symbol	ENOPH1	enolase-phosphatase 1	HGNC:24599	4q21.3
ENOSF1	Approved symbol	ENOSF1	enolase superfamily member 1	HGNC:30365	18p11.32
ENOX2	Approved symbol	ENOX2	ecto-NOX disulfide-thiol exchanger 2	HGNC:2259	Xq25
ENPP4	Approved symbol	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)	HGNC:3359	6p12.3
ENPP5	Approved symbol	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)	HGNC:13717	6p21.1-p11.2
ENSA	Approved symbol	ENSA	endosulfine alpha	HGNC:3360	1q21.3
ENTPD2	Approved symbol	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2	HGNC:3364	9q34
ENTPD4	Approved symbol	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4	HGNC:14573	8p21.3
ENTPD5	Approved symbol	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5	HGNC:3367	14q24
ENTPD6	Approved symbol	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6 (putative)	HGNC:3368	20p11.21
ENTPD7	Approved symbol	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	HGNC:19745	10q23-q24
ENTPD8	Approved symbol	ENTPD8	ectonucleoside triphosphate diphosphohydrolase 8	HGNC:24860	9q34.3
ENY2	Approved symbol	ENY2	enhancer of yellow 2 homolog (Drosophila)	HGNC:24449	8q23.1
EP300	Approved symbol	EP300	E1A binding protein p300	HGNC:3373	22q13.2
EP400	Approved symbol	EP400	E1A binding protein p400	HGNC:11958	12q24.33
EP400NL	Approved symbol	EP400NL	EP400 N-terminal like	HGNC:26602	12q24.33
EPB41L2	Approved symbol	EPB41L2	erythrocyte membrane protein band 4.1-like 2	HGNC:3379	6q23
EPB41L4A	Approved symbol	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A	HGNC:13278	5q21.3
EPB41L4B	Approved symbol	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	HGNC:19818	9q22.1-q22.3
EPC1	Approved symbol	EPC1	enhancer of polycomb homolog 1 (Drosophila)	HGNC:19876	10p11
EPC2	Approved symbol	EPC2	enhancer of polycomb homolog 2 (Drosophila)	HGNC:24543	2q23
EPCAM	Approved symbol	EPCAM	epithelial cell adhesion molecule	HGNC:11529	2p21
EPHA1	Approved symbol	EPHA1	EPH receptor A1	HGNC:3385	7q32-q36
EPHA2	Approved symbol	EPHA2	EPH receptor A2	HGNC:3386	1p36
EPHB3	Approved symbol	EPHB3	EPH receptor B3	HGNC:3394	3q27.1
EPHB4	Approved symbol	EPHB4	EPH receptor B4	HGNC:3395	7q22
EPHX1	Approved symbol	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic)	HGNC:3401	1q42.1
EPHX2	Approved symbol	EPHX2	epoxide hydrolase 2, cytoplasmic	HGNC:3402	8p21
EPN1	Approved symbol	EPN1	epsin 1	HGNC:21604	19q13.42
EPN2	Approved symbol	EPN2	epsin 2	HGNC:18639	17p11.2
EPOR	Approved symbol	EPOR	erythropoietin receptor	HGNC:3416	19p13.3-p13.2
EPPK1	Approved symbol	EPPK1	epiplakin 1	HGNC:15577	8q24.3
EPS15L1	Approved symbol	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1	HGNC:24634	19p13.12
EPS8L1	Approved symbol	EPS8L1	EPS8-like 1	HGNC:21295	19q13.42
EPT1	Approved symbol	EPT1	ethanolaminephosphotransferase 1	HGNC:29361	2p23.3
EPX	Approved symbol	EPX	eosinophil peroxidase	HGNC:3423	17q23.1
ERAL1	Approved symbol	ERAL1	Era-like 12S mitochondrial rRNA chaperone 1	HGNC:3424	17q11.2
ERAP1	Approved symbol	ERAP1	endoplasmic reticulum aminopeptidase 1	HGNC:18173	5q15
ERAP2	Approved symbol	ERAP2	endoplasmic reticulum aminopeptidase 2	HGNC:29499	5q15
ERBB2	Approved symbol	ERBB2	erb-b2 receptor tyrosine kinase 2	HGNC:3430	17q11.2-q12
ERBB2IP	Approved symbol	ERBB2IP	erbb2 interacting protein	HGNC:15842	5p14.3-q12.3
ERC1	Approved symbol	ERC1	ELKS/RAB6-interacting/CAST family member 1	HGNC:17072	12p13.3
ERCC1	Approved symbol	ERCC1	excision repair cross-complementation group 1	HGNC:3433	19q13.32
ERCC2	Approved symbol	ERCC2	excision repair cross-complementation group 2	HGNC:3434	19q13.3
ERCC3	Approved symbol	ERCC3	excision repair cross-complementation group 3	HGNC:3435	2q21
ERCC4	Approved symbol	ERCC4	excision repair cross-complementation group 4	HGNC:3436	16p13.3
ERCC5	Approved symbol	ERCC5	excision repair cross-complementation group 5	HGNC:3437	13q22-q34
ERCC6	Approved symbol	ERCC6	excision repair cross-complementation group 6	HGNC:3438	10q11
ERCC8	Approved symbol	ERCC8	excision repair cross-complementation group 8	HGNC:3439	5q12.1
ERF	Approved symbol	ERF	Ets2 repressor factor	HGNC:3444	19q13
ERF	Previous symbol	ETF1	eukaryotic translation termination factor 1	HGNC:3477	5q31.2
ERGIC1	Approved symbol	ERGIC1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	HGNC:29205	5q35.1
ERGIC2	Approved symbol	ERGIC2	ERGIC and golgi 2	HGNC:30208	12p11.22
ERGIC3	Approved symbol	ERGIC3	ERGIC and golgi 3	HGNC:15927	20q11.22
ERH	Approved symbol	ERH	enhancer of rudimentary homolog (Drosophila)	HGNC:3447	14q24.1
ERI1	Approved symbol	ERI1	exoribonuclease 1	HGNC:23994	8p23.1
ERI2	Approved symbol	ERI2	ERI1 exoribonuclease family member 2	HGNC:30541	16p12.3
ERI3	Approved symbol	ERI3	ERI1 exoribonuclease family member 3	HGNC:17276	1p34.1
ERLIN1	Approved symbol	ERLIN1	ER lipid raft associated 1	HGNC:16947	10q24.31
ERLIN2	Approved symbol	ERLIN2	ER lipid raft associated 2	HGNC:1356	8p11.2
ERMAP	Approved symbol	ERMAP	erythroblast membrane-associated protein (Scianna blood group)	HGNC:15743	1p34
ERMP1	Approved symbol	ERMP1	endoplasmic reticulum metallopeptidase 1	HGNC:23703	9p24
ERO1L	Approved symbol	ERO1L	ERO1-like (S. cerevisiae)	HGNC:13280	14q22.1
ERP44	Approved symbol	ERP44	endoplasmic reticulum protein 44	HGNC:18311	9q22.33
ESCO1	Approved symbol	ESCO1	establishment of sister chromatid cohesion N-acetyltransferase 1	HGNC:24645	18q11.2
ESCO2	Approved symbol	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2	HGNC:27230	8p21.1
ESD	Approved symbol	ESD	esterase D	HGNC:3465	13q14.1-q14.2
ESF1	Approved symbol	ESF1	ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae)	HGNC:15898	20p12.1
ESPN	Approved symbol	ESPN	espin	HGNC:13281	1p36.31
ESPNP	Approved symbol	ESPNP	espin pseudogene	HGNC:23285	1p36.13
ESR2	Approved symbol	ESR2	estrogen receptor 2 (ER beta)	HGNC:3468	14q21-q22
ESRP1	Approved symbol	ESRP1	epithelial splicing regulatory protein 1	HGNC:25966	8q22.1
ESRP2	Approved symbol	ESRP2	epithelial splicing regulatory protein 2	HGNC:26152	16q22.1
ESRRA	Approved symbol	ESRRA	estrogen-related receptor alpha	HGNC:3471	11q12
ESYT1	Approved symbol	ESYT1	extended synaptotagmin-like protein 1	HGNC:29534	12q13.2
ETF1	Approved symbol	ETF1	eukaryotic translation termination factor 1	HGNC:3477	5q31.2
ETFA	Approved symbol	ETFA	electron-transfer-flavoprotein, alpha polypeptide	HGNC:3481	15q23-q25
ETNK1	Approved symbol	ETNK1	ethanolamine kinase 1	HGNC:24649	12p12.2
ETNK2	Approved symbol	ETNK2	ethanolamine kinase 2	HGNC:25575	1q32.1
ETV2	Approved symbol	ETV2	ets variant 2	HGNC:3491	19q13.11
ETV3L	Approved symbol	ETV3L	ets variant 3-like	HGNC:33834	1q23.1
ETV6	Approved symbol	ETV6	ets variant 6	HGNC:3495	12p13
EVI5L	Approved symbol	EVI5L	ecotropic viral integration site 5-like	HGNC:30464	19p13
EVL	Approved symbol	EVL	Enah/Vasp-like	HGNC:20234	14q32.2
EVPL	Approved symbol	EVPL	envoplakin	HGNC:3503	17q25
EXD2	Approved symbol	EXD2	exonuclease 3'-5' domain containing 2	HGNC:20217	14q24.1
EXD3	Approved symbol	EXD3	exonuclease 3'-5' domain containing 3	HGNC:26023	9q34.3
EXO1	Approved symbol	EXO1	exonuclease 1	HGNC:3511	1q43
EXOC1	Approved symbol	EXOC1	exocyst complex component 1	HGNC:30380	4q12
EXOC4	Approved symbol	EXOC4	exocyst complex component 4	HGNC:30389	7q31
EXOC5	Approved symbol	EXOC5	exocyst complex component 5	HGNC:10696	14q22.3
EXOC7	Approved symbol	EXOC7	exocyst complex component 7	HGNC:23214	17q25.3
EXOG	Approved symbol	EXOG	endo/exonuclease (5'-3'), endonuclease G-like	HGNC:3347	3p21.3
EXOSC1	Approved symbol	EXOSC1	exosome component 1	HGNC:17286	10q24
EXOSC10	Approved symbol	EXOSC10	exosome component 10	HGNC:9138	1p36.22
EXOSC2	Approved symbol	EXOSC2	exosome component 2	HGNC:17097	9q34
EXOSC3	Approved symbol	EXOSC3	exosome component 3	HGNC:17944	9p11
EXOSC4	Approved symbol	EXOSC4	exosome component 4	HGNC:18189	8q24.3
EXOSC5	Approved symbol	EXOSC5	exosome component 5	HGNC:24662	19q13.1
EXOSC6	Approved symbol	EXOSC6	exosome component 6	HGNC:19055	16q22.1
EXOSC7	Approved symbol	EXOSC7	exosome component 7	HGNC:28112	3p21.32
EXOSC8	Approved symbol	EXOSC8	exosome component 8	HGNC:17035	13q13.1
EXOSC9	Approved symbol	EXOSC9	exosome component 9	HGNC:9137	4q27
EXPH5	Approved symbol	EXPH5	exophilin 5	HGNC:30578	11q22.3
EXT1	Approved symbol	EXT1	exostosin glycosyltransferase 1	HGNC:3512	8q24.11
EXT2	Approved symbol	EXT2	exostosin glycosyltransferase 2	HGNC:3513	11p12-p11
EXT2	Synonyms	EXT3	exostoses (multiple) 3	HGNC:3514	19p
EXTL3	Approved symbol	EXTL3	exostosin-like glycosyltransferase 3	HGNC:3518	8p22-p12
EYA1	Approved symbol	EYA1	EYA transcriptional coactivator and phosphatase 1	HGNC:3519	8q13.3
EYA3	Approved symbol	EYA3	EYA transcriptional coactivator and phosphatase 3	HGNC:3521	1p36
EZH1	Approved symbol	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit	HGNC:3526	17q21.1-q21.3
EZH1	Synonyms	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	HGNC:3527	7q35-q36
EZH2	Approved symbol	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	HGNC:3527	7q35-q36
EZR	Approved symbol	EZR	ezrin	HGNC:12691	6q25.3
F2RL1	Approved symbol	F2RL1	coagulation factor II (thrombin) receptor-like 1	HGNC:3538	5q13
FAAH	Approved symbol	FAAH	fatty acid amide hydrolase	HGNC:3553	1p35-p34
FAAH	Synonyms	FA2H	fatty acid 2-hydroxylase	HGNC:21197	16q23
FABP5	Approved symbol	FABP5	fatty acid binding protein 5 (psoriasis-associated)	HGNC:3560	8q21.13
FABP5	Synonyms	FABP5P1	fatty acid binding protein 5 pseudogene 1	HGNC:31059	13q22.1
FADD	Approved symbol	FADD	Fas (TNFRSF6)-associated via death domain	HGNC:3573	11q13.3
FADS1	Approved symbol	FADS1	fatty acid desaturase 1	HGNC:3574	11q12-q13.1
FADS2	Approved symbol	FADS2	fatty acid desaturase 2	HGNC:3575	11q12.2
FAF2	Approved symbol	FAF2	Fas associated factor family member 2	HGNC:24666	5q35.2
FAHD1	Approved symbol	FAHD1	fumarylacetoacetate hydrolase domain containing 1	HGNC:14169	16p13.3
FAHD2A	Approved symbol	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A	HGNC:24252	2q11.2
FAIM	Approved symbol	FAIM	Fas apoptotic inhibitory molecule	HGNC:18703	3q23
FAM102A	Approved symbol	FAM102A	family with sequence similarity 102, member A	HGNC:31419	9q34.11
FAM103A1	Approved symbol	FAM103A1	family with sequence similarity 103, member A1	HGNC:31022	15q25.2
FAM104A	Approved symbol	FAM104A	family with sequence similarity 104, member A	HGNC:25918	17q25.1
FAM104B	Approved symbol	FAM104B	family with sequence similarity 104, member B	HGNC:25085	Xp11.22
FAM109B	Approved symbol	FAM109B	family with sequence similarity 109, member B	HGNC:27161	22q13.2
FAM110A	Approved symbol	FAM110A	family with sequence similarity 110, member A	HGNC:16188	20p13
FAM114A2	Approved symbol	FAM114A2	family with sequence similarity 114, member A2	HGNC:1333	5q33.2
FAM117A	Approved symbol	FAM117A	family with sequence similarity 117, member A	HGNC:24179	17q21.33
FAM118A	Approved symbol	FAM118A	family with sequence similarity 118, member A	HGNC:1313	22q13.3
FAM118B	Approved symbol	FAM118B	family with sequence similarity 118, member B	HGNC:26110	11q24.2
FAM120A	Approved symbol	FAM120A	family with sequence similarity 120A	HGNC:13247	9q22.31
FAM120AOS	Approved symbol	FAM120AOS	family with sequence similarity 120A opposite strand	HGNC:23389	9q22.32
FAM120B	Approved symbol	FAM120B	family with sequence similarity 120B	HGNC:21109	6q27
FAM120C	Approved symbol	FAM120C	family with sequence similarity 120C	HGNC:16949	Xp11.22
FAM122A	Approved symbol	FAM122A	family with sequence similarity 122A	HGNC:23490	9q21.13
FAM124A	Approved symbol	FAM124A	family with sequence similarity 124A	HGNC:26413	13q14.3
FAM126A	Approved symbol	FAM126A	family with sequence similarity 126, member A	HGNC:24587	7p15.3
FAM129A	Approved symbol	FAM129A	family with sequence similarity 129, member A	HGNC:16784	1q25
FAM129B	Approved symbol	FAM129B	family with sequence similarity 129, member B	HGNC:25282	9q34.13
FAM131A	Approved symbol	FAM131A	family with sequence similarity 131, member A	HGNC:28308	3q27.1
FAM133B	Approved symbol	FAM133B	family with sequence similarity 133, member B	HGNC:28629	7q21.2
FAM134A	Approved symbol	FAM134A	family with sequence similarity 134, member A	HGNC:28450	2q36.1
