Input	Match type	Approved symbol	Approved name	HGNC ID	Location
OAZ3	Approved symbol	OAZ3	ornithine decarboxylase antizyme 3	HGNC:8097	1q21.3
OBSCN	Approved symbol	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	HGNC:15719	1q42
OTOF	Approved symbol	OTOF	otoferlin	HGNC:8515	2p23.1
OTUD7B	Approved symbol	OTUD7B	OTU deubiquitinase 7B	HGNC:16683	1q21.2
PAN3	Approved symbol	PAN3	PAN3 poly(A) specific ribonuclease subunit	HGNC:29991	13q12.2
PAN3	Synonyms	NLRP6	NLR family, pyrin domain containing 6	HGNC:22944	11p15
PANK2	Approved symbol	PANK2	pantothenate kinase 2	HGNC:15894	20p13
PAOX	Approved symbol	PAOX	polyamine oxidase (exo-N4-amino)	HGNC:20837	10q26.3
PARP1	Approved symbol	PARP1	poly (ADP-ribose) polymerase 1	HGNC:270	1q41-q42
PASK	Approved symbol	PASK	PAS domain containing serine/threonine kinase	HGNC:17270	2q37.3
PBXIP1	Approved symbol	PBXIP1	pre-B-cell leukemia homeobox interacting protein 1	HGNC:21199	1q22
PCNXL2	Approved symbol	PCNXL2	pecanex-like 2 (Drosophila)	HGNC:8736	1q42.2
PEA15	Approved symbol	PEA15	phosphoprotein enriched in astrocytes 15	HGNC:8822	1q21.1
PEX11B	Approved symbol	PEX11B	peroxisomal biogenesis factor 11 beta	HGNC:8853	1q21.1
PEX19	Approved symbol	PEX19	peroxisomal biogenesis factor 19	HGNC:9713	1q22
PFDN2	Approved symbol	PFDN2	prefoldin subunit 2	HGNC:8867	1q23.3
PFKFB2	Approved symbol	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	HGNC:8873	1q31-q32.2
PI4K2A	Approved symbol	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha	HGNC:30031	10q24
PI4KB	Approved symbol	PI4KB	phosphatidylinositol 4-kinase, catalytic, beta	HGNC:8984	1q21
PIGC	Approved symbol	PIGC	phosphatidylinositol glycan anchor biosynthesis, class C	HGNC:8960	1q23-q25
PIGM	Approved symbol	PIGM	phosphatidylinositol glycan anchor biosynthesis, class M	HGNC:18858	1q23.2
PIP5K1A	Approved symbol	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase, type I, alpha	HGNC:8994	1q21.3
PMF1	Approved symbol	PMF1	polyamine-modulated factor 1	HGNC:9112	1q22
PMVK	Approved symbol	PMVK	phosphomevalonate kinase	HGNC:9141	1q21.3
POGK	Approved symbol	POGK	pogo transposable element with KRAB domain	HGNC:18800	1q23.2
POGZ	Approved symbol	POGZ	pogo transposable element with ZNF domain	HGNC:18801	1q21.1
POLR3C	Approved symbol	POLR3C	polymerase (RNA) III (DNA directed) polypeptide C (62kD)	HGNC:30076	1q21
POU2F2	Approved symbol	POU2F2	POU class 2 homeobox 2	HGNC:9213	19q13.2
PPFIA4	Approved symbol	PPFIA4	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4	HGNC:9248	1q32.1
PPOX	Approved symbol	PPOX	protoporphyrinogen oxidase	HGNC:9280	1q22
PPOX	Synonyms	HCRT	hypocretin (orexin) neuropeptide precursor	HGNC:4847	17q21
PPP2CA	Approved symbol	PPP2CA	protein phosphatase 2, catalytic subunit, alpha isozyme	HGNC:9299	5q31.1
PPP2R5A	Approved symbol	PPP2R5A	protein phosphatase 2, regulatory subunit B', alpha	HGNC:9309	1q32.2-q32.3
PPP4R1	Approved symbol	PPP4R1	protein phosphatase 4, regulatory subunit 1	HGNC:9320	18p11.22
PRCC	Approved symbol	PRCC	papillary renal cell carcinoma (translocation-associated)	HGNC:9343	1q21.1
PRDX6	Approved symbol	PRDX6	peroxiredoxin 6	HGNC:16753	1q24.1
PRDX6	Synonyms	PRDX5	peroxiredoxin 5	HGNC:9355	11q13
PRPF3	Approved symbol	PRPF3	pre-mRNA processing factor 3	HGNC:17348	1q21.1
PRSS36	Approved symbol	PRSS36	protease, serine, 36	HGNC:26906	16p11.2
PRUNE	Approved symbol	PRUNE	prune exopolyphosphatase	HGNC:13420	1q21.2
PSMA4	Approved symbol	PSMA4	proteasome (prosome, macropain) subunit, alpha type, 4	HGNC:9533	15q24.1
PSMB4	Approved symbol	PSMB4	proteasome (prosome, macropain) subunit, beta type, 4	HGNC:9541	1q21
PSMD4	Approved symbol	PSMD4	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	HGNC:9561	1q21.2
PTK2B	Approved symbol	PTK2B	protein tyrosine kinase 2 beta	HGNC:9612	8p21.1
PUF60	Approved symbol	PUF60	poly-U binding splicing factor 60KDa	HGNC:17042	8q24.3
PYCR2	Approved symbol	PYCR2	pyrroline-5-carboxylate reductase family, member 2	HGNC:30262	1q42.13
PYCRL	Approved symbol	PYCRL	pyrroline-5-carboxylate reductase-like	HGNC:25846	8q24.3
PYGO2	Approved symbol	PYGO2	pygopus family PHD finger 2	HGNC:30257	1q22
R3HCC1	Approved symbol	R3HCC1	R3H domain and coiled-coil containing 1	HGNC:27329	8p21.3
RAB11A	Approved symbol	RAB11A	RAB11A, member RAS oncogene family	HGNC:9760	15q22.31
RAB13	Approved symbol	RAB13	RAB13, member RAS oncogene family	HGNC:9762	1q21.2
RAB25	Approved symbol	RAB25	RAB25, member RAS oncogene family	HGNC:18238	1q22
RAB34	Approved symbol	RAB34	RAB34, member RAS oncogene family	HGNC:16519	17q11.2
RAB3GAP2	Approved symbol	RAB3GAP2	RAB3 GTPase activating protein subunit 2 (non-catalytic)	HGNC:17168	1q41
RAB4A	Approved symbol	RAB4A	RAB4A, member RAS oncogene family	HGNC:9781	1q42-q43
RABEP1	Approved symbol	RABEP1	rabaptin, RAB GTPase binding effector protein 1	HGNC:17677	17p13.2
RABIF	Approved symbol	RABIF	RAB interacting factor	HGNC:9797	1q32.1
RAD17	Approved symbol	RAD17	RAD17 homolog (S. pombe)	HGNC:9807	5q13
RALB	Approved symbol	RALB	v-ral simian leukemia viral oncogene homolog B	HGNC:9840	2q14.2
RASSF9	Approved symbol	RASSF9	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9	HGNC:15739	12q21.31
RBBP5	Approved symbol	RBBP5	retinoblastoma binding protein 5	HGNC:9888	1q32
RBM34	Approved symbol	RBM34	RNA binding motif protein 34	HGNC:28965	1q42.3
RCOR3	Approved symbol	RCOR3	REST corepressor 3	HGNC:25594	1q32.3
RFWD2	Approved symbol	RFWD2	ring finger and WD repeat domain 2, E3 ubiquitin protein ligase	HGNC:17440	1q25.1-q25.2
RFX5	Approved symbol	RFX5	regulatory factor X, 5 (influences HLA class II expression)	HGNC:9986	1q21
RHBDD2	Approved symbol	RHBDD2	rhomboid domain containing 2	HGNC:23082	7q11
RIT1	Approved symbol	RIT1	Ras-like without CAAX 1	HGNC:10023	1q21.2
RNF10	Approved symbol	RNF10	ring finger protein 10	HGNC:10055	12q23-q24
RNF115	Approved symbol	RNF115	ring finger protein 115	HGNC:18154	1q12
RNF187	Approved symbol	RNF187	ring finger protein 187	HGNC:27146	1q42.13
RNF2	Approved symbol	RNF2	ring finger protein 2	HGNC:10061	1q25.3
RNPEP	Approved symbol	RNPEP	arginyl aminopeptidase (aminopeptidase B)	HGNC:10078	1q32
RPRD2	Approved symbol	RPRD2	regulation of nuclear pre-mRNA domain containing 2	HGNC:29039	1q21.2
RPS26P11	Approved symbol	RPS26P11	ribosomal protein S26 pseudogene 11	HGNC:31817	Xq13.1
RPS27	Approved symbol	RPS27	ribosomal protein S27	HGNC:10416	1q21
RPS6KC1	Approved symbol	RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1	HGNC:10439	1q41
RRP15	Approved symbol	RRP15	ribosomal RNA processing 15 homolog (S. cerevisiae)	HGNC:24255	1q41
RSAD2	Approved symbol	RSAD2	radical S-adenosyl methionine domain containing 2	HGNC:30908	2p25.2
RUSC1	Approved symbol	RUSC1	RUN and SH3 domain containing 1	HGNC:17153	1q21-q22
RXFP4	Approved symbol	RXFP4	relaxin/insulin-like family peptide receptor 4	HGNC:14666	1q22
S1PR4	Approved symbol	S1PR4	sphingosine-1-phosphate receptor 4	HGNC:3170	19p13.3
SCAMP3	Approved symbol	SCAMP3	secretory carrier membrane protein 3	HGNC:10565	1q21
SCCPDH	Approved symbol	SCCPDH	saccharopine dehydrogenase (putative)	HGNC:24275	1q44
SCNM1	Approved symbol	SCNM1	sodium channel modifier 1	HGNC:23136	1q21.3
SCYL3	Approved symbol	SCYL3	SCY1-like 3 (S. cerevisiae)	HGNC:19285	1q24.2
SCYL3	Synonyms	CCL15	chemokine (C-C motif) ligand 15	HGNC:10613	17q12
SDCCAG8	Approved symbol	SDCCAG8	serologically defined colon cancer antigen 8	HGNC:10671	1q43
SDHC	Approved symbol	SDHC	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa	HGNC:10682	1q23.3
SENP2	Approved symbol	SENP2	SUMO1/sentrin/SMT3 specific peptidase 2	HGNC:23116	3q28
SETDB1	Approved symbol	SETDB1	SET domain, bifurcated 1	HGNC:10761	1q21
SETDB2	Approved symbol	SETDB2	SET domain, bifurcated 2	HGNC:20263	13q14
SF3B4	Approved symbol	SF3B4	splicing factor 3b, subunit 4, 49kDa	HGNC:10771	1q21.2
SH3RF3	Approved symbol	SH3RF3	SH3 domain containing ring finger 3	HGNC:24699	2q13
SHC1	Approved symbol	SHC1	SHC (Src homology 2 domain containing) transforming protein 1	HGNC:10840	1q21
SHISA4	Approved symbol	SHISA4	shisa family member 4	HGNC:27139	1q32.1
SIPA1L2	Approved symbol	SIPA1L2	signal-induced proliferation-associated 1 like 2	HGNC:23800	1q42.2
SLC19A2	Approved symbol	SLC19A2	solute carrier family 19 (thiamine transporter), member 2	HGNC:10938	1q23.3
SLC25A37	Approved symbol	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37	HGNC:29786	8p21.2
SLC25A44	Approved symbol	SLC25A44	solute carrier family 25, member 44	HGNC:29036	1q22
SLC27A3	Approved symbol	SLC27A3	solute carrier family 27 (fatty acid transporter), member 3	HGNC:10997	1q21.1
SLC39A1	Approved symbol	SLC39A1	solute carrier family 39 (zinc transporter), member 1	HGNC:12876	1q21
SLC41A1	Approved symbol	SLC41A1	solute carrier family 41 (magnesium transporter), member 1	HGNC:19429	1q32.1
SLC45A4	Approved symbol	SLC45A4	solute carrier family 45, member 4	HGNC:29196	8q24.3
SLFN12	Approved symbol	SLFN12	schlafen family member 12	HGNC:25500	17q12
SMG5	Approved symbol	SMG5	SMG5 nonsense mediated mRNA decay factor	HGNC:24644	1q21
SMG7	Approved symbol	SMG7	SMG7 nonsense mediated mRNA decay factor	HGNC:16792	1q25
SMYD3	Approved symbol	SMYD3	SET and MYND domain containing 3	HGNC:15513	1q44
SNAP47	Approved symbol	SNAP47	synaptosomal-associated protein, 47kDa	HGNC:30669	1q42.13
SNAPIN	Approved symbol	SNAPIN	SNAP-associated protein	HGNC:17145	1q22
SNCB	Approved symbol	SNCB	synuclein, beta	HGNC:11140	5q35
SNORD76	Approved symbol	SNORD76	small nucleolar RNA, C/D box 76	HGNC:32736	1q25.1
SNRK	Approved symbol	SNRK	SNF related kinase	HGNC:30598	3p22.1
SNRPE	Approved symbol	SNRPE	small nuclear ribonucleoprotein polypeptide E	HGNC:11161	1q32
SNX11	Approved symbol	SNX11	sorting nexin 11	HGNC:14975	17q21.32
SNX24	Approved symbol	SNX24	sorting nexin 24	HGNC:21533	5q23.2
SNX27	Approved symbol	SNX27	sorting nexin family member 27	HGNC:20073	1q21.3
SORBS3	Approved symbol	SORBS3	sorbin and SH3 domain containing 3	HGNC:30907	8p21.3
SOS1	Approved symbol	SOS1	son of sevenless homolog 1 (Drosophila)	HGNC:11187	2p21
SP140L	Approved symbol	SP140L	SP140 nuclear body protein-like	HGNC:25105	2q37.1
SPIN1	Approved symbol	SPIN1	spindlin 1	HGNC:11243	9q22.1
SPIN1	Synonyms	SPNS1	spinster homolog 1 (Drosophila)	HGNC:30621	16p11.2
SRGAP2	Approved symbol	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2	HGNC:19751	1q32.1
SRGAP2	Previous symbol	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3	HGNC:19744	3p25.3
SRP9	Approved symbol	SRP9	signal recognition particle 9kDa	HGNC:11304	1q42.12
SSR2	Approved symbol	SSR2	signal sequence receptor, beta (translocon-associated protein beta)	HGNC:11324	1q21-q23
STAT1	Approved symbol	STAT1	signal transducer and activator of transcription 1, 91kDa	HGNC:11362	2q32.2-q32.3
STRBP	Approved symbol	STRBP	spermatid perinuclear RNA binding protein	HGNC:16462	9q33.1-q33.3
STX17	Approved symbol	STX17	syntaxin 17	HGNC:11432	9q31.1
STX6	Approved symbol	STX6	syntaxin 6	HGNC:11441	1q25.3
STXBP4	Approved symbol	STXBP4	syntaxin binding protein 4	HGNC:19694	17q22
SYNE2	Approved symbol	SYNE2	spectrin repeat containing, nuclear envelope 2	HGNC:17084	14q23.2
TADA1	Approved symbol	TADA1	transcriptional adaptor 1	HGNC:30631	1q24.1
TAF5L	Approved symbol	TAF5L	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	HGNC:17304	1q42.11-q42.3
TARS2	Approved symbol	TARS2	threonyl-tRNA synthetase 2, mitochondrial (putative)	HGNC:30740	1q21.2
TATDN3	Approved symbol	TATDN3	TatD DNase domain containing 3	HGNC:27010	1q32.3
TAX1BP3	Approved symbol	TAX1BP3	Tax1 (human T-cell leukemia virus type I) binding protein 3	HGNC:30684	17p13
TBCE	Approved symbol	TBCE	tubulin folding cofactor E	HGNC:11582	1q42.3
TCAM1P	Approved symbol	TCAM1P	testicular cell adhesion molecule 1, pseudogene	HGNC:30707	17q23.3
TDRD5	Approved symbol	TDRD5	tudor domain containing 5	HGNC:20614	1q24.2
TDRKH	Approved symbol	TDRKH	tudor and KH domain containing	HGNC:11713	1q21
TGFBR1	Approved symbol	TGFBR1	transforming growth factor, beta receptor 1	HGNC:11772	9q22
TGFBR3	Approved symbol	TGFBR3	transforming growth factor, beta receptor III	HGNC:11774	1p33-p32
TIAM2	Approved symbol	TIAM2	T-cell lymphoma invasion and metastasis 2	HGNC:11806	6q25
TIMM17A	Approved symbol	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)	HGNC:17315	1q32.1
TIPRL	Approved symbol	TIPRL	TOR signaling pathway regulator	HGNC:30231	1q23.2
TMEM170A	Approved symbol	TMEM170A	transmembrane protein 170A	HGNC:29577	16q23.1
TMEM183A	Approved symbol	TMEM183A	transmembrane protein 183A	HGNC:20173	1q31.1
TMEM194B	Approved symbol	TMEM194B	transmembrane protein 194B	HGNC:33700	2q32.2
TMEM206	Approved symbol	TMEM206	transmembrane protein 206	HGNC:25593	1q32.3
TMEM79	Approved symbol	TMEM79	transmembrane protein 79	HGNC:28196	1q22
TMEM81	Approved symbol	TMEM81	transmembrane protein 81	HGNC:32349	1q32.1
TMEM9	Approved symbol	TMEM9	transmembrane protein 9	HGNC:18823	1q41
TNFAIP8	Approved symbol	TNFAIP8	tumor necrosis factor, alpha-induced protein 8	HGNC:17260	5q23.1
TNFRSF17	Approved symbol	TNFRSF17	tumor necrosis factor receptor superfamily, member 17	HGNC:11913	16p13.1
TNKS2	Approved symbol	TNKS2	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2	HGNC:15677	10q23.3
TNNT2	Approved symbol	TNNT2	troponin T type 2 (cardiac)	HGNC:11949	1q32
TOMM20	Approved symbol	TOMM20	translocase of outer mitochondrial membrane 20 homolog (yeast)	HGNC:20947	1q42
TOMM40L	Approved symbol	TOMM40L	translocase of outer mitochondrial membrane 40 homolog (yeast)-like	HGNC:25756	1q23.3
TOR1AIP1	Approved symbol	TOR1AIP1	torsin A interacting protein 1	HGNC:29456	1q24.2
TOR3A	Approved symbol	TOR3A	torsin family 3, member A	HGNC:11997	1q25.2
TP53BP2	Approved symbol	TP53BP2	tumor protein p53 binding protein 2	HGNC:12000	1q41
TPM3	Approved symbol	TPM3	tropomyosin 3	HGNC:12012	1q21.2
TPP2	Approved symbol	TPP2	tripeptidyl peptidase II	HGNC:12016	13q32-q33
TPR	Approved symbol	TPR	translocated promoter region, nuclear basket protein	HGNC:12017	1q25
TRAK2	Approved symbol	TRAK2	trafficking protein, kinesin binding 2	HGNC:13206	2q33.1
TRIM11	Approved symbol	TRIM11	tripartite motif containing 11	HGNC:16281	1q42.13
TRIM13	Approved symbol	TRIM13	tripartite motif containing 13	HGNC:9976	13q14
TRIM46	Approved symbol	TRIM46	tripartite motif containing 46	HGNC:19019	1q22
TSEN15	Approved symbol	TSEN15	TSEN15 tRNA splicing endonuclease subunit	HGNC:16791	1q25
TSNAX	Approved symbol	TSNAX	translin-associated factor X	HGNC:12380	1q42.2
TSPAN3	Approved symbol	TSPAN3	tetraspanin 3	HGNC:17752	15q23
TSTD1	Approved symbol	TSTD1	thiosulfate sulfurtransferase (rhodanese)-like domain containing 1	HGNC:35410	1q23.3
TTC13	Approved symbol	TTC13	tetratricopeptide repeat domain 13	HGNC:26204	1q42.2
TTLL5	Approved symbol	TTLL5	tubulin tyrosine ligase-like family member 5	HGNC:19963	14q24.3
TTLL5	Previous symbol	TTLL10	tubulin tyrosine ligase-like family member 10	HGNC:26693	1p36.33
TUFT1	Approved symbol	TUFT1	tuftelin 1	HGNC:12422	1q21
UAP1	Approved symbol	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1	HGNC:12457	1q23.2
UBAP2L	Approved symbol	UBAP2L	ubiquitin associated protein 2-like	HGNC:29877	1q21.3
UBASH3B	Approved symbol	UBASH3B	ubiquitin associated and SH3 domain containing B	HGNC:29884	11q24.1
UBE2Q1	Approved symbol	UBE2Q1	ubiquitin-conjugating enzyme E2Q family member 1	HGNC:15698	1q22
UBE2Z	Approved symbol	UBE2Z	ubiquitin-conjugating enzyme E2Z	HGNC:25847	17q21.32
UBQLN4	Approved symbol	UBQLN4	ubiquilin 4	HGNC:1237	1q21
UCHL5	Approved symbol	UCHL5	ubiquitin carboxyl-terminal hydrolase L5	HGNC:19678	1q32
UCK2	Approved symbol	UCK2	uridine-cytidine kinase 2	HGNC:12562	1p32
UFC1	Approved symbol	UFC1	ubiquitin-fold modifier conjugating enzyme 1	HGNC:26941	1q23.3
URB2	Approved symbol	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)	HGNC:28967	1q42.13
USF1	Approved symbol	USF1	upstream transcription factor 1	HGNC:12593	1q22-q23
USP21	Approved symbol	USP21	ubiquitin specific peptidase 21	HGNC:12620	1q22
USP21	Synonyms	USP25	ubiquitin specific peptidase 25	HGNC:12624	21q11.2
USPL1	Approved symbol	USPL1	ubiquitin specific peptidase like 1	HGNC:20294	13q12-q14
UTP20	Approved symbol	UTP20	UTP20, small subunit (SSU) processome component, homolog (yeast)	HGNC:17897	12q23
VANGL2	Approved symbol	VANGL2	VANGL planar cell polarity protein 2	HGNC:15511	1q22-q23
VIM	Approved symbol	VIM	vimentin	HGNC:12692	10p13
VOPP1	Approved symbol	VOPP1	vesicular, overexpressed in cancer, prosurvival protein 1	HGNC:34518	7p11.2
VPS35	Approved symbol	VPS35	vacuolar protein sorting 35 homolog (S. cerevisiae)	HGNC:13487	16q12
VPS45	Approved symbol	VPS45	vacuolar protein sorting 45 homolog (S. cerevisiae)	HGNC:14579	1q21.2
VPS72	Approved symbol	VPS72	vacuolar protein sorting 72 homolog (S. cerevisiae)	HGNC:11644	1q21
WBP4	Approved symbol	WBP4	WW domain binding protein 4	HGNC:12739	13q13.3
WBSCR27	Approved symbol	WBSCR27	Williams Beuren syndrome chromosome region 27	HGNC:19068	7q11.23
WDFY1	Approved symbol	WDFY1	WD repeat and FYVE domain containing 1	HGNC:20451	2q36.2
WDR26	Approved symbol	WDR26	WD repeat domain 26	HGNC:21208	1q42.13
WDR36	Approved symbol	WDR36	WD repeat domain 36	HGNC:30696	5q22.2
WWP2	Approved symbol	WWP2	WW domain containing E3 ubiquitin protein ligase 2	HGNC:16804	16q22.1
XRCC4	Approved symbol	XRCC4	X-ray repair complementing defective repair in Chinese hamster cells 4	HGNC:12831	5q14.2
YOD1	Approved symbol	YOD1	YOD1 deubiquitinase	HGNC:25035	1q32.2
YY1AP1	Approved symbol	YY1AP1	YY1 associated protein 1	HGNC:30935	1q22
ZBTB7B	Approved symbol	ZBTB7B	zinc finger and BTB domain containing 7B	HGNC:18668	1q21.2
ZC3H11A	Approved symbol	ZC3H11A	zinc finger CCCH-type containing 11A	HGNC:29093	1q32.1
ZC3H13	Approved symbol	ZC3H13	zinc finger CCCH-type containing 13	HGNC:20368	13q14.11
ZC3H14	Approved symbol	ZC3H14	zinc finger CCCH-type containing 14	HGNC:20509	14q31.3
ZFYVE16	Approved symbol	ZFYVE16	zinc finger, FYVE domain containing 16	HGNC:20756	5q14.1
ZNF124	Approved symbol	ZNF124	zinc finger protein 124	HGNC:12907	1q44
ZNF496	Approved symbol	ZNF496	zinc finger protein 496	HGNC:23713	1q44
ZNF510	Approved symbol	ZNF510	zinc finger protein 510	HGNC:29161	9q22.33
ZNF578	Approved symbol	ZNF578	zinc finger protein 578	HGNC:26449	19q13.41
ZNF648	Approved symbol	ZNF648	zinc finger protein 648	HGNC:18190	1q25.3
ZNF669	Approved symbol	ZNF669	zinc finger protein 669	HGNC:25736	1q44
ZNF678	Approved symbol	ZNF678	zinc finger protein 678	HGNC:28652	1q42.13
ZNF687	Approved symbol	ZNF687	zinc finger protein 687	HGNC:29277	1q21.2
ZNF709	Approved symbol	ZNF709	zinc finger protein 709	HGNC:20629	19p13.2
ZNF780A	Approved symbol	ZNF780A	zinc finger protein 780A	HGNC:27603	19q13.2
ZNRF1	Approved symbol	ZNRF1	zinc and ring finger 1, E3 ubiquitin protein ligase	HGNC:18452	16q22.3
ZSCAN	Unmatched				
