Input	Match type	Approved symbol	Approved name	HGNC ID	Location
DHX35	Approved symbol	DHX35	DEAH (Asp-Glu-Ala-His) box polypeptide 35	HGNC:15861	20q11.22-q12
DHX36	Approved symbol	DHX36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	HGNC:14410	3q25.2
DHX37	Approved symbol	DHX37	DEAH (Asp-Glu-Ala-His) box polypeptide 37	HGNC:17210	12q24.31
DHX38	Approved symbol	DHX38	DEAH (Asp-Glu-Ala-His) box polypeptide 38	HGNC:17211	16q22
DHX40	Approved symbol	DHX40	DEAH (Asp-Glu-Ala-His) box polypeptide 40	HGNC:18018	17q22
DHX57	Approved symbol	DHX57	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57	HGNC:20086	2p22.3
DHX58	Approved symbol	DHX58	DEXH (Asp-Glu-X-His) box polypeptide 58	HGNC:29517	17q21.2
DHX8	Approved symbol	DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	HGNC:2749	17q21.31
DHX9	Approved symbol	DHX9	DEAH (Asp-Glu-Ala-His) box helicase 9	HGNC:2750	1q25
DIABLO	Approved symbol	DIABLO	diablo, IAP-binding mitochondrial protein	HGNC:21528	12q24.31
DIDO1	Approved symbol	DIDO1	death inducer-obliterator 1	HGNC:2680	20q13.33
DIP2B	Approved symbol	DIP2B	DIP2 disco-interacting protein 2 homolog B (Drosophila)	HGNC:29284	12q13.12
DIRC2	Approved symbol	DIRC2	disrupted in renal carcinoma 2	HGNC:16628	3q21.1
DIS3	Approved symbol	DIS3	DIS3 exosome endoribonuclease and 3'-5' exoribonuclease	HGNC:20604	13q21.32
DIS3L	Approved symbol	DIS3L	DIS3 like exosome 3'-5' exoribonuclease	HGNC:28698	15q22.31
DIS3L2	Approved symbol	DIS3L2	DIS3 like 3'-5' exoribonuclease 2	HGNC:28648	2q37.1
DISC1	Approved symbol	DISC1	disrupted in schizophrenia 1	HGNC:2888	1q42.1
DISC2	Approved symbol	DISC2	disrupted in schizophrenia 2 (non-protein coding)	HGNC:2889	1q42.1
DISP1	Approved symbol	DISP1	dispatched homolog 1 (Drosophila)	HGNC:19711	1q42.12
DIXDC1	Approved symbol	DIXDC1	DIX domain containing 1	HGNC:23695	11q23.1
DKFZP586I1420	Unmatched				
DLAT	Approved symbol	DLAT	dihydrolipoamide S-acetyltransferase	HGNC:2896	11q23.1
DLD	Approved symbol	DLD	dihydrolipoamide dehydrogenase	HGNC:2898	7q31-q32
DLG1	Approved symbol	DLG1	discs, large homolog 1 (Drosophila)	HGNC:2900	3q29
DLG1	Synonyms	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	HGNC:16864	14q22.3
DLG5	Approved symbol	DLG5	discs, large homolog 5 (Drosophila)	HGNC:2904	10q23
DLGAP4	Approved symbol	DLGAP4	discs, large (Drosophila) homolog-associated protein 4	HGNC:24476	20q11.23
DLGAP5	Approved symbol	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	HGNC:16864	14q22.3
DLK2	Approved symbol	DLK2	delta-like 2 homolog (Drosophila)	HGNC:21113	6p21.1
DLST	Approved symbol	DLST	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	HGNC:2911	14q23.1
DMBX1	Approved symbol	DMBX1	diencephalon/mesencephalon homeobox 1	HGNC:19026	1p34.1
DMC1	Approved symbol	DMC1	DNA meiotic recombinase 1	HGNC:2927	22q13.1
DMC1	Synonyms	HID1	HID1 domain containing	HGNC:15736	17q25.1
DMWD	Approved symbol	DMWD	dystrophia myotonica, WD repeat containing	HGNC:2936	19q13.32
DMXL1	Approved symbol	DMXL1	Dmx-like 1	HGNC:2937	5q22
DNA2	Approved symbol	DNA2	DNA replication helicase/nuclease 2	HGNC:2939	10q21.3-q22.1
DNAH10	Approved symbol	DNAH10	dynein, axonemal, heavy chain 10	HGNC:2941	12q24
DNAH14	Approved symbol	DNAH14	dynein, axonemal, heavy chain 14	HGNC:2945	1q42.13
DNAH8	Approved symbol	DNAH8	dynein, axonemal, heavy chain 8	HGNC:2952	6p21.2
DNAH9	Approved symbol	DNAH9	dynein, axonemal, heavy chain 9	HGNC:2953	17p12
DNAJA1	Approved symbol	DNAJA1	DnaJ (Hsp40) homolog, subfamily A, member 1	HGNC:5229	9p13.3
DNAJA2	Approved symbol	DNAJA2	DnaJ (Hsp40) homolog, subfamily A, member 2	HGNC:14884	16q12.1
DNAJA3	Approved symbol	DNAJA3	DnaJ (Hsp40) homolog, subfamily A, member 3	HGNC:11808	16p13.3
DNAJA4	Approved symbol	DNAJA4	DnaJ (Hsp40) homolog, subfamily A, member 4	HGNC:14885	15q24.1
DNAJB1	Approved symbol	DNAJB1	DnaJ (Hsp40) homolog, subfamily B, member 1	HGNC:5270	19p13.12
DNAJB11	Approved symbol	DNAJB11	DnaJ (Hsp40) homolog, subfamily B, member 11	HGNC:14889	3q27
DNAJB12	Approved symbol	DNAJB12	DnaJ (Hsp40) homolog, subfamily B, member 12	HGNC:14891	10q22
DNAJB2	Approved symbol	DNAJB2	DnaJ (Hsp40) homolog, subfamily B, member 2	HGNC:5228	2q35
DNAJB6	Approved symbol	DNAJB6	DnaJ (Hsp40) homolog, subfamily B, member 6	HGNC:14888	7q36.3
DNAJB7	Approved symbol	DNAJB7	DnaJ (Hsp40) homolog, subfamily B, member 7	HGNC:24986	22q13.2
DNAJC1	Approved symbol	DNAJC1	DnaJ (Hsp40) homolog, subfamily C, member 1	HGNC:20090	10p11.23
DNAJC11	Approved symbol	DNAJC11	DnaJ (Hsp40) homolog, subfamily C, member 11	HGNC:25570	1p36.23
DNAJC13	Approved symbol	DNAJC13	DnaJ (Hsp40) homolog, subfamily C, member 13	HGNC:30343	3q22.1
DNAJC14	Approved symbol	DNAJC14	DnaJ (Hsp40) homolog, subfamily C, member 14	HGNC:24581	12q12
DNAJC16	Approved symbol	DNAJC16	DnaJ (Hsp40) homolog, subfamily C, member 16	HGNC:29157	1p36.1
DNAJC17	Approved symbol	DNAJC17	DnaJ (Hsp40) homolog, subfamily C, member 17	HGNC:25556	15q15.1
DNAJC19	Approved symbol	DNAJC19	DnaJ (Hsp40) homolog, subfamily C, member 19	HGNC:30528	3q26.33
DNAJC2	Approved symbol	DNAJC2	DnaJ (Hsp40) homolog, subfamily C, member 2	HGNC:13192	7q22-q32
DNAJC21	Approved symbol	DNAJC21	DnaJ (Hsp40) homolog, subfamily C, member 21	HGNC:27030	5p13.2
DNAJC25	Approved symbol	DNAJC25	DnaJ (Hsp40) homolog, subfamily C , member 25	HGNC:34187	9q31.3
DNAJC28	Approved symbol	DNAJC28	DnaJ (Hsp40) homolog, subfamily C, member 28	HGNC:1297	21q22.11
DNAJC3	Approved symbol	DNAJC3	DnaJ (Hsp40) homolog, subfamily C, member 3	HGNC:9439	13q32
DNAJC30	Approved symbol	DNAJC30	DnaJ (Hsp40) homolog, subfamily C, member 30	HGNC:16410	7q11.23
DNAJC7	Approved symbol	DNAJC7	DnaJ (Hsp40) homolog, subfamily C, member 7	HGNC:12392	17q21.2
DNAJC8	Approved symbol	DNAJC8	DnaJ (Hsp40) homolog, subfamily C, member 8	HGNC:15470	1p35
DNAJC9	Approved symbol	DNAJC9	DnaJ (Hsp40) homolog, subfamily C, member 9	HGNC:19123	10q22.3
DNAL4	Approved symbol	DNAL4	dynein, axonemal, light chain 4	HGNC:2955	22q13.1
DNASE1L2	Approved symbol	DNASE1L2	deoxyribonuclease I-like 2	HGNC:2958	16p13.3
DNM1L	Approved symbol	DNM1L	dynamin 1-like	HGNC:2973	12p11.21
DNM2	Approved symbol	DNM2	dynamin 2	HGNC:2974	19p
DNMBP	Approved symbol	DNMBP	dynamin binding protein	HGNC:30373	10q24.31
DNMT3A	Approved symbol	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	HGNC:2978	2p23
DNPEP	Approved symbol	DNPEP	aspartyl aminopeptidase	HGNC:2981	2q36.1
DNTTIP1	Approved symbol	DNTTIP1	deoxynucleotidyltransferase, terminal, interacting protein 1	HGNC:16160	20q13.12
DNTTIP2	Approved symbol	DNTTIP2	deoxynucleotidyltransferase, terminal, interacting protein 2	HGNC:24013	1p22.1
DOCK1	Approved symbol	DOCK1	dedicator of cytokinesis 1	HGNC:2987	10q26.13-q26.3
DOCK10	Approved symbol	DOCK10	dedicator of cytokinesis 10	HGNC:23479	2q36.3
DOCK3	Approved symbol	DOCK3	dedicator of cytokinesis 3	HGNC:2989	3p21
DOHH	Approved symbol	DOHH	deoxyhypusine hydroxylase/monooxygenase	HGNC:28662	19p13.3
DOLK	Approved symbol	DOLK	dolichol kinase	HGNC:23406	9q34.13
DOLPP1	Approved symbol	DOLPP1	dolichyldiphosphatase 1	HGNC:29565	9q34.1
DONSON	Approved symbol	DONSON	downstream neighbor of SON	HGNC:2993	21q22.1
DOT1L	Approved symbol	DOT1L	DOT1-like histone H3K79 methyltransferase	HGNC:24948	19p13.3
DPAGT1	Approved symbol	DPAGT1	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	HGNC:2995	11q23.3
DPCD	Approved symbol	DPCD	deleted in primary ciliary dyskinesia homolog (mouse)	HGNC:24542	10q24.32
DPEP2	Approved symbol	DPEP2	dipeptidase 2	HGNC:23028	16q22.1
DPF2	Approved symbol	DPF2	D4, zinc and double PHD fingers family 2	HGNC:9964	11q13.1
DPH1	Approved symbol	DPH1	diphthamide biosynthesis 1	HGNC:3003	17p13.3
DPH2	Approved symbol	DPH2	DPH2 homolog (S. cerevisiae)	HGNC:3004	1p34
DPH3	Approved symbol	DPH3	diphthamide biosynthesis 3	HGNC:27717	3p25.1
DPM1	Approved symbol	DPM1	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	HGNC:3005	20q13.1
DPM2	Approved symbol	DPM2	dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit	HGNC:3006	9q34.13
DPM3	Approved symbol	DPM3	dolichyl-phosphate mannosyltransferase polypeptide 3	HGNC:3007	1q22
DPP3	Approved symbol	DPP3	dipeptidyl-peptidase 3	HGNC:3008	11q13.2
DPP6	Approved symbol	DPP6	dipeptidyl-peptidase 6	HGNC:3010	7q36.2
DPP9	Approved symbol	DPP9	dipeptidyl-peptidase 9	HGNC:18648	19p13.3
DPY30	Approved symbol	DPY30	dpy-30 homolog (C. elegans)	HGNC:24590	2p22.3
DPYSL5	Approved symbol	DPYSL5	dihydropyrimidinase-like 5	HGNC:20637	2p23.3
DRAM1	Approved symbol	DRAM1	DNA-damage regulated autophagy modulator 1	HGNC:25645	12q23.2
DRAP1	Approved symbol	DRAP1	DR1-associated protein 1 (negative cofactor 2 alpha)	HGNC:3019	11q13
DRG1	Approved symbol	DRG1	developmentally regulated GTP binding protein 1	HGNC:3029	22q12.2
DRG1	Synonyms	NDRG1	N-myc downstream regulated 1	HGNC:7679	8q24
DRG2	Approved symbol	DRG2	developmentally regulated GTP binding protein 2	HGNC:3030	17p13-p12
DSCC1	Approved symbol	DSCC1	DNA replication and sister chromatid cohesion 1	HGNC:24453	8q24.12
DSCR3	Approved symbol	DSCR3	Down syndrome critical region 3	HGNC:3044	21q22.2
DSEL	Approved symbol	DSEL	dermatan sulfate epimerase-like	HGNC:18144	18q22.1
DSN1	Approved symbol	DSN1	DSN1, MIS12 kinetochore complex component	HGNC:16165	20q11.23
DST	Approved symbol	DST	dystonin	HGNC:1090	6p12.1
DSTYK	Approved symbol	DSTYK	dual serine/threonine and tyrosine protein kinase	HGNC:29043	1q32
DTD1	Approved symbol	DTD1	D-tyrosyl-tRNA deacylase 1	HGNC:16219	20p11.23
DTHD1	Approved symbol	DTHD1	death domain containing 1	HGNC:37261	4p14
DTL	Approved symbol	DTL	denticleless E3 ubiquitin protein ligase homolog (Drosophila)	HGNC:30288	1q32
DTNA	Approved symbol	DTNA	dystrobrevin, alpha	HGNC:3057	18q12
DTNBP1	Approved symbol	DTNBP1	dystrobrevin binding protein 1	HGNC:17328	6p22.3
DTWD1	Approved symbol	DTWD1	DTW domain containing 1	HGNC:30926	15q21.2
DTX2	Approved symbol	DTX2	deltex 2, E3 ubiquitin ligase	HGNC:15973	7q11.23
DTX4	Approved symbol	DTX4	deltex 4, E3 ubiquitin ligase	HGNC:29151	11q12.2
DUS4L	Approved symbol	DUS4L	dihydrouridine synthase 4-like (S. cerevisiae)	HGNC:21517	7q22-q31
DUSP1	Approved symbol	DUSP1	dual specificity phosphatase 1	HGNC:3064	5q35.1
DUSP1	Synonyms	DUSP12	dual specificity phosphatase 12	HGNC:3067	1q21-q22
DUSP11	Approved symbol	DUSP11	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)	HGNC:3066	2p13.1
DUSP12	Approved symbol	DUSP12	dual specificity phosphatase 12	HGNC:3067	1q21-q22
DUSP14	Approved symbol	DUSP14	dual specificity phosphatase 14	HGNC:17007	17q12
DUSP15	Approved symbol	DUSP15	dual specificity phosphatase 15	HGNC:16236	20q11.21
DUSP18	Approved symbol	DUSP18	dual specificity phosphatase 18	HGNC:18484	22q12.1
DUSP23	Approved symbol	DUSP23	dual specificity phosphatase 23	HGNC:21480	1q23.1
DUSP23	Synonyms	PTPMT1	protein tyrosine phosphatase, mitochondrial 1	HGNC:26965	11p11.2
DUSP26	Approved symbol	DUSP26	dual specificity phosphatase 26 (putative)	HGNC:28161	8p12
DUSP26	Synonyms	DUSP28	dual specificity phosphatase 28	HGNC:33237	2q37.1
DUSP3	Approved symbol	DUSP3	dual specificity phosphatase 3	HGNC:3069	17q21
DUSP4	Approved symbol	DUSP4	dual specificity phosphatase 4	HGNC:3070	8p12-p11
DUSP7	Approved symbol	DUSP7	dual specificity phosphatase 7	HGNC:3073	3p21
DUT	Approved symbol	DUT	deoxyuridine triphosphatase	HGNC:3078	15q21.1
DVL2	Approved symbol	DVL2	dishevelled segment polarity protein 2	HGNC:3086	17p13.1
DVL3	Approved symbol	DVL3	dishevelled segment polarity protein 3	HGNC:3087	3q27
DYDC1	Approved symbol	DYDC1	DPY30 domain containing 1	HGNC:23460	10q22.3
DYDC2	Approved symbol	DYDC2	DPY30 domain containing 2	HGNC:23468	10q23.1
DYM	Approved symbol	DYM	dymeclin	HGNC:21317	18q21.1
DYNC1H1	Approved symbol	DYNC1H1	dynein, cytoplasmic 1, heavy chain 1	HGNC:2961	14q32.31
DYNC1I2	Approved symbol	DYNC1I2	dynein, cytoplasmic 1, intermediate chain 2	HGNC:2964	2q31.1
DYNC1LI1	Approved symbol	DYNC1LI1	dynein, cytoplasmic 1, light intermediate chain 1	HGNC:18745	3p23
DYNC1LI2	Approved symbol	DYNC1LI2	dynein, cytoplasmic 1, light intermediate chain 2	HGNC:2966	16q22.1
DYNC2H1	Approved symbol	DYNC2H1	dynein, cytoplasmic 2, heavy chain 1	HGNC:2962	11q21-q22.1
DYNLL1	Approved symbol	DYNLL1	dynein, light chain, LC8-type 1	HGNC:15476	12q24.23
DYNLL2	Approved symbol	DYNLL2	dynein, light chain, LC8-type 2	HGNC:24596	17q23.2
DYNLRB1	Approved symbol	DYNLRB1	dynein, light chain, roadblock-type 1	HGNC:15468	20q11.21
DYNLRB2	Approved symbol	DYNLRB2	dynein, light chain, roadblock-type 2	HGNC:15467	16q23.3
DYRK1A	Approved symbol	DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	HGNC:3091	21q22.13
DYRK1B	Approved symbol	DYRK1B	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1B	HGNC:3092	19q13.2
DYRK2	Approved symbol	DYRK2	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	HGNC:3093	12q15
DYRK3	Approved symbol	DYRK3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3	HGNC:3094	1q32
DYX1C1	Approved symbol	DYX1C1	dyslexia susceptibility 1 candidate 1	HGNC:21493	15q21.3
DZIP1	Approved symbol	DZIP1	DAZ interacting zinc finger protein 1	HGNC:20908	13q32.1
E2F1	Approved symbol	E2F1	E2F transcription factor 1	HGNC:3113	20q11
E2F2	Approved symbol	E2F2	E2F transcription factor 2	HGNC:3114	1p36
E2F4	Approved symbol	E2F4	E2F transcription factor 4, p107/p130-binding	HGNC:3118	16q22.1
E2F5	Approved symbol	E2F5	E2F transcription factor 5, p130-binding	HGNC:3119	8q21.2
E2F6	Approved symbol	E2F6	E2F transcription factor 6	HGNC:3120	2p25.1
E2F7	Approved symbol	E2F7	E2F transcription factor 7	HGNC:23820	12q21.1
E2F8	Approved symbol	E2F8	E2F transcription factor 8	HGNC:24727	11p15
E4F1	Approved symbol	E4F1	E4F transcription factor 1	HGNC:3121	16p13.3
EAF1	Approved symbol	EAF1	ELL associated factor 1	HGNC:20907	3p25.1
EAF1	Synonyms	SRCAP	Snf2-related CREBBP activator protein	HGNC:16974	16p11.2
EAPP	Approved symbol	EAPP	E2F-associated phosphoprotein	HGNC:19312	14q13.1
EBAG9	Approved symbol	EBAG9	estrogen receptor binding site associated, antigen, 9	HGNC:3123	8q23
EBF1	Approved symbol	EBF1	early B-cell factor 1	HGNC:3126	5q34
EBF4	Approved symbol	EBF4	early B-cell factor 4	HGNC:29278	20p13
EBNA1BP2	Approved symbol	EBNA1BP2	EBNA1 binding protein 2	HGNC:15531	1p35-p33
ECD	Approved symbol	ECD	ecdysoneless homolog (Drosophila)	HGNC:17029	10q22.3
ECD	Synonyms	SHFM1	split hand/foot malformation (ectrodactyly) type 1	HGNC:10845	7q21.3
ECE1	Approved symbol	ECE1	endothelin converting enzyme 1	HGNC:3146	1p36.1
ECE2	Approved symbol	ECE2	endothelin converting enzyme 2	HGNC:13275	3q27.1
ECH1	Approved symbol	ECH1	enoyl CoA hydratase 1, peroxisomal	HGNC:3149	19q13.1
ECHDC1	Approved symbol	ECHDC1	ethylmalonyl-CoA decarboxylase 1	HGNC:21489	6q22.33
ECHS1	Approved symbol	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	HGNC:3151	10q26.2-q26.3
ECSIT	Approved symbol	ECSIT	ECSIT signalling integrator	HGNC:29548	19p13.2
ECT2	Approved symbol	ECT2	epithelial cell transforming 2	HGNC:3155	3q26.1-q26.2
EDC3	Approved symbol	EDC3	enhancer of mRNA decapping 3	HGNC:26114	15q24.1
EDC4	Approved symbol	EDC4	enhancer of mRNA decapping 4	HGNC:17157	16q22.1
EDEM3	Approved symbol	EDEM3	ER degradation enhancer, mannosidase alpha-like 3	HGNC:16787	1q25
EDF1	Approved symbol	EDF1	endothelial differentiation-related factor 1	HGNC:3164	9q34.3
EED	Approved symbol	EED	embryonic ectoderm development	HGNC:3188	11q14.2-q22.3
EEF1A2	Approved symbol	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	HGNC:3192	20q13.3
EEF1D	Approved symbol	EEF1D	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	HGNC:3211	8q24
EEF2	Approved symbol	EEF2	eukaryotic translation elongation factor 2	HGNC:3214	19p13.3
EEF2K	Approved symbol	EEF2K	eukaryotic elongation factor 2 kinase	HGNC:24615	16p12
EEFSEC	Approved symbol	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA-specific	HGNC:24614	3q21.3
EEPD1	Approved symbol	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	HGNC:22223	7p14.2
EFCAB6	Approved symbol	EFCAB6	EF-hand calcium binding domain 6	HGNC:24204	22q13.2
EFEMP2	Approved symbol	EFEMP2	EGF containing fibulin-like extracellular matrix protein 2	HGNC:3219	11q13
EFHD2	Approved symbol	EFHD2	EF-hand domain family, member D2	HGNC:28670	1p36
EFNA1	Approved symbol	EFNA1	ephrin-A1	HGNC:3221	1q21-q22
EFNA3	Approved symbol	EFNA3	ephrin-A3	HGNC:3223	1q21-q22
EFNA4	Approved symbol	EFNA4	ephrin-A4	HGNC:3224	1q21-q22
EFNB2	Approved symbol	EFNB2	ephrin-B2	HGNC:3227	13q33
EFR3A	Approved symbol	EFR3A	EFR3 homolog A (S. cerevisiae)	HGNC:28970	8q24.22
EFTUD1	Approved symbol	EFTUD1	elongation factor Tu GTP binding domain containing 1	HGNC:25789	15q25.2
EFTUD2	Approved symbol	EFTUD2	elongation factor Tu GTP binding domain containing 2	HGNC:30858	17q21.31
EGLN1	Approved symbol	EGLN1	egl-9 family hypoxia-inducible factor 1	HGNC:1232	1q42.1
EGLN2	Approved symbol	EGLN2	egl-9 family hypoxia-inducible factor 2	HGNC:14660	19q13.2
EGOT	Approved symbol	EGOT	eosinophil granule ontogeny transcript (non-protein coding)	HGNC:37129	3p26.1
EHBP1	Approved symbol	EHBP1	EH domain binding protein 1	HGNC:29144	2p15
EHBP1L1	Approved symbol	EHBP1L1	EH domain binding protein 1-like 1	HGNC:30682	11q13.1
EHD1	Approved symbol	EHD1	EH-domain containing 1	HGNC:3242	11q13
EHD3	Approved symbol	EHD3	EH-domain containing 3	HGNC:3244	2p21
EHD4	Approved symbol	EHD4	EH-domain containing 4	HGNC:3245	15q11.1
EHMT1	Approved symbol	EHMT1	euchromatic histone-lysine N-methyltransferase 1	HGNC:24650	9q34.3
EHMT2	Approved symbol	EHMT2	euchromatic histone-lysine N-methyltransferase 2	HGNC:14129	6p21.3
EI24	Approved symbol	EI24	etoposide induced 2.4	HGNC:13276	11q24.2
EID1	Approved symbol	EID1	EP300 interacting inhibitor of differentiation 1	HGNC:1191	15q21.1
EID2B	Approved symbol	EID2B	EP300 interacting inhibitor of differentiation 2B	HGNC:26796	19q13.2
EID3	Approved symbol	EID3	EP300 interacting inhibitor of differentiation 3	HGNC:32961	12q23.3
EIF1	Approved symbol	EIF1	eukaryotic translation initiation factor 1	HGNC:3249	17q21.2
EIF1AD	Approved symbol	EIF1AD	eukaryotic translation initiation factor 1A domain containing	HGNC:28147	11q13.1
EIF1AX	Approved symbol	EIF1AX	eukaryotic translation initiation factor 1A, X-linked	HGNC:3250	Xp22.13
EIF1B	Approved symbol	EIF1B	eukaryotic translation initiation factor 1B	HGNC:30792	3p22.1
EIF2AK1	Approved symbol	EIF2AK1	eukaryotic translation initiation factor 2-alpha kinase 1	HGNC:24921	7p22
EIF2AK1	Synonyms	EIF2AK2	eukaryotic translation initiation factor 2-alpha kinase 2	HGNC:9437	2p22-p21
EIF2AK2	Approved symbol	EIF2AK2	eukaryotic translation initiation factor 2-alpha kinase 2	HGNC:9437	2p22-p21
EIF2AK3	Approved symbol	EIF2AK3	eukaryotic translation initiation factor 2-alpha kinase 3	HGNC:3255	2p12
EIF2B1	Approved symbol	EIF2B1	eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa	HGNC:3257	12q24.3
EIF2B2	Approved symbol	EIF2B2	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa	HGNC:3258	14q24.3
EIF2B3	Approved symbol	EIF2B3	eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa	HGNC:3259	1p34.1
EIF2B5	Approved symbol	EIF2B5	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa	HGNC:3261	3q27.3
EIF2S2	Approved symbol	EIF2S2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa	HGNC:3266	20q11.2
EIF3A	Approved symbol	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3A	Previous symbol	EIF6	eukaryotic translation initiation factor 6	HGNC:6159	20q11.2
EIF3A	Synonyms	EIF3A	eukaryotic translation initiation factor 3, subunit A	HGNC:3271	10q26.11
EIF3B	Approved symbol	EIF3B	eukaryotic translation initiation factor 3, subunit B	HGNC:3280	7p22
EIF3B	Synonyms	EIF3B	eukaryotic translation initiation factor 3, subunit B	HGNC:3280	7p22
EIF3D	Approved symbol	EIF3D	eukaryotic translation initiation factor 3, subunit D	HGNC:3278	22q13.1
EIF3D	Synonyms	EIF3D	eukaryotic translation initiation factor 3, subunit D	HGNC:3278	22q13.1
EIF3F	Approved symbol	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3F	Synonyms	EIF3F	eukaryotic translation initiation factor 3, subunit F	HGNC:3275	11p15.4
EIF3G	Approved symbol	EIF3G	eukaryotic translation initiation factor 3, subunit G	HGNC:3274	19p13.2
EIF3G	Synonyms	EIF3G	eukaryotic translation initiation factor 3, subunit G	HGNC:3274	19p13.2
EIF3H	Approved symbol	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3H	Synonyms	EIF3H	eukaryotic translation initiation factor 3, subunit H	HGNC:3273	8q24.11
EIF3I	Approved symbol	EIF3I	eukaryotic translation initiation factor 3, subunit I	HGNC:3272	1p34.1
EIF3I	Synonyms	EIF3I	eukaryotic translation initiation factor 3, subunit I	HGNC:3272	1p34.1
EIF3J	Approved symbol	EIF3J	eukaryotic translation initiation factor 3, subunit J	HGNC:3270	15q21.1
EIF3J	Synonyms	EIF3J	eukaryotic translation initiation factor 3, subunit J	HGNC:3270	15q21.1
EIF3K	Approved symbol	EIF3K	eukaryotic translation initiation factor 3, subunit K	HGNC:24656	19q13.2
EIF3K	Synonyms	EIF3K	eukaryotic translation initiation factor 3, subunit K	HGNC:24656	19q13.2
EIF3M	Approved symbol	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF3M	Synonyms	EIF3M	eukaryotic translation initiation factor 3, subunit M	HGNC:24460	11p13
EIF4A1	Approved symbol	EIF4A1	eukaryotic translation initiation factor 4A1	HGNC:3282	17p13
EIF4A2	Approved symbol	EIF4A2	eukaryotic translation initiation factor 4A2	HGNC:3284	3q28
EIF4A3	Approved symbol	EIF4A3	eukaryotic translation initiation factor 4A3	HGNC:18683	17q25.3
EIF4E	Approved symbol	EIF4E	eukaryotic translation initiation factor 4E	HGNC:3287	4q23
EIF4E2	Approved symbol	EIF4E2	eukaryotic translation initiation factor 4E family member 2	HGNC:3293	2q37.1
EIF4E3	Approved symbol	EIF4E3	eukaryotic translation initiation factor 4E family member 3	HGNC:31837	3p14
EIF4EBP1	Approved symbol	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	HGNC:3288	8p12
EIF4EBP2	Approved symbol	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	HGNC:3289	10q21-q22
EIF4ENIF1	Approved symbol	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1	HGNC:16687	22q11.2
EIF4G1	Approved symbol	EIF4G1	eukaryotic translation initiation factor 4 gamma, 1	HGNC:3296	3q27.1
EIF4G2	Approved symbol	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2	HGNC:3297	11p15
EIF4H	Approved symbol	EIF4H	eukaryotic translation initiation factor 4H	HGNC:12741	7q11.23
EIF5	Approved symbol	EIF5	eukaryotic translation initiation factor 5	HGNC:3299	14q32.32
EIF5A	Approved symbol	EIF5A	eukaryotic translation initiation factor 5A	HGNC:3300	17p13-p12
EIF6	Approved symbol	EIF6	eukaryotic translation initiation factor 6	HGNC:6159	20q11.2
ELAC1	Approved symbol	ELAC1	elaC ribonuclease Z 1	HGNC:14197	18q21
ELAC2	Approved symbol	ELAC2	elaC ribonuclease Z 2	HGNC:14198	17p11.2
ELF1	Approved symbol	ELF1	E74-like factor 1 (ets domain transcription factor)	HGNC:3316	13q13
ELF1	Synonyms	ELOF1	elongation factor 1 homolog (S. cerevisiae)	HGNC:28691	19p13.2
ELF2	Approved symbol	ELF2	E74-like factor 2 (ets domain transcription factor)	HGNC:3317	4q28
ELF3	Approved symbol	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	HGNC:3318	1q32.2
ELFN1	Approved symbol	ELFN1	extracellular leucine-rich repeat and fibronectin type III domain containing 1	HGNC:33154	7p22.3
